-----NEW TEST-------
frequency:    2.694400 Hz
start time    251393 ms
stop time     255104 ms
Sample Prd    2 ms
Number Cylces 10 
N_sample,fluidInVoltage,fluidOutVoltage,pressureCommanded,pressureError,pressure
227,0,250,121.19,-164.81,286
228,0,250,124.87,-162.13,287
229,0,250,128.73,-157.27,286
230,0,250,132.78,-153.22,286
231,0,250,137.01,-150.99,288
232,0,250,141.42,-144.58,286
233,0,250,146.00,-138.00,284
234,0,250,150.75,-131.25,282
235,0,250,155.66,-127.34,283
236,0,250,160.72,-121.28,282
237,0,250,165.93,-115.07,281
238,0,250,171.29,-108.71,280
239,0,250,176.78,-103.22,280
240,0,250,182.41,-97.59,280
241,0,250,188.15,-90.85,279
242,0,250,194.02,-85.98,280
243,0,250,200.00,-78.00,278
244,0,250,206.08,-73.92,280
245,0,250,212.26,-64.74,277
246,0,250,218.53,-58.47,277
247,0,250,224.88,-52.12,277
248,0,250,231.31,-43.69,275
249,0,250,237.81,-36.19,274
250,0,250,244.36,-29.64,274
251,0,210,250.98,-21.02,272
252,0,183,257.63,-18.37,276
253,0,66,264.33,-6.67,271
254,0,0,271.05,0.05,271
255,78,0,277.80,7.80,270
256,85,0,284.57,8.57,276
257,173,0,291.34,17.34,274
258,241,0,298.11,24.11,274
259,250,0,304.87,29.87,275
260,250,0,311.62,35.62,276
261,250,0,318.34,44.34,274
262,250,0,325.03,51.03,274
263,250,0,331.69,53.69,278
264,250,0,338.29,60.29,278
265,250,0,344.85,64.85,280
266,250,0,351.34,69.34,282
267,250,0,357.76,73.76,284
268,250,0,364.10,77.10,287
269,250,0,370.36,84.36,286
270,250,0,376.53,87.53,289
271,250,0,382.60,89.60,293
272,250,0,388.57,97.57,291
273,250,0,394.43,97.43,297
274,250,0,400.16,98.16,302
275,250,0,405.77,101.77,304
276,250,0,411.25,107.25,304
277,250,0,416.59,107.59,309
278,250,0,421.79,113.79,308
279,250,0,426.84,115.84,311
280,250,0,431.73,120.73,311
281,250,0,436.46,122.46,314
282,250,0,441.03,124.03,317
283,250,0,445.42,128.42,317
284,250,0,449.63,132.63,317
285,250,0,453.66,134.66,319
286,250,0,457.51,135.51,322
287,250,0,461.17,141.17,320
288,250,0,464.63,134.63,330
289,250,0,467.89,134.89,333
290,250,0,470.95,136.95,334
291,250,0,473.80,134.80,339
292,250,0,476.44,140.44,336
293,250,0,478.87,140.87,338
294,250,0,481.09,140.09,341
295,250,0,483.08,140.08,343
296,250,0,484.86,142.86,342
297,250,0,486.41,145.41,341
298,250,0,487.74,144.74,343
299,250,0,488.85,143.85,345
300,250,0,489.72,142.72,347
301,250,0,490.37,142.37,348
302,250,0,490.79,140.79,350
303,250,0,490.99,141.99,349
304,250,0,490.95,139.95,351
305,250,0,490.68,137.68,353
306,250,0,490.19,136.19,354
307,250,0,489.46,134.46,355
308,250,0,488.51,126.51,362
309,250,0,487.33,128.33,359
310,250,0,485.93,122.93,363
311,250,0,484.31,117.31,367
312,250,0,482.46,114.46,368
313,250,0,480.39,113.39,367
314,250,0,478.10,109.10,369
315,250,0,475.61,102.61,373
316,250,0,472.89,97.89,375
317,250,0,469.97,97.97,372
318,250,0,466.85,91.85,375
319,250,0,463.52,87.52,376
320,250,0,460.00,86.00,374
321,250,0,456.28,75.28,381
322,250,0,452.37,72.37,380
323,250,0,448.28,68.28,380
324,250,0,444.01,62.01,382
325,250,0,439.56,56.56,383
326,250,0,434.94,52.94,382
327,250,0,430.16,45.16,385
328,250,0,425.22,40.22,385
329,250,0,420.12,34.12,386
330,248,0,414.87,24.87,390
331,214,0,409.49,21.49,388
332,99,0,403.96,9.96,394
333,3,0,398.31,0.31,398
334,0,64,392.54,-6.46,399
335,0,53,386.64,-5.36,392
336,0,163,380.64,-16.36,397
337,0,234,374.54,-23.46,398
338,0,246,368.34,-24.66,393
339,0,250,362.05,-35.95,398
340,0,250,355.68,-33.32,389
341,0,250,349.23,-44.77,394
342,0,250,342.72,-44.28,387
343,0,250,336.15,-55.85,392
344,0,250,329.53,-54.47,384
345,0,250,322.86,-60.14,383
346,0,250,316.16,-64.84,381
347,0,250,309.43,-69.57,379
348,0,250,302.68,-76.32,379
349,0,250,295.91,-81.09,377
350,0,250,289.14,-83.86,373
351,0,250,282.37,-89.63,372
352,0,250,275.61,-98.39,374
353,0,250,268.87,-101.13,370
354,0,250,262.15,-106.85,369
355,0,250,255.46,-111.54,367
356,0,250,248.82,-119.18,368
357,0,250,242.23,-122.77,365
358,0,250,235.69,-127.31,363
359,0,250,229.21,-128.79,358
360,0,250,222.81,-136.19,359
361,0,250,216.48,-142.52,359
362,0,250,210.24,-143.76,354
363,0,250,204.09,-148.91,353
364,0,250,198.04,-153.96,352
365,0,250,192.10,-157.90,350
366,0,250,186.27,-164.73,351
367,0,250,180.56,-169.44,350
368,0,250,174.98,-173.02,348
369,0,250,169.53,-177.47,347
370,0,250,164.22,-179.78,344
371,0,250,159.06,-184.94,344
372,0,250,154.05,-190.95,345
373,0,250,149.19,-193.81,343
374,0,250,144.50,-198.50,343
375,0,250,139.97,-200.03,340
376,0,250,135.62,-206.38,342
377,0,250,131.44,-207.56,339
378,0,250,127.45,-210.55,338
379,0,250,123.65,-212.35,336
380,0,250,120.04,-215.96,336
381,0,250,116.62,-218.38,335
382,0,250,113.41,-220.59,334
383,0,250,110.39,-220.61,331
384,0,250,107.59,-219.41,327
385,0,250,104.99,-227.01,332
386,0,250,102.61,-221.39,324
387,0,250,100.45,-219.55,320
388,0,250,98.50,-222.50,321
389,0,250,96.77,-223.23,320
390,0,250,95.27,-223.73,319
391,0,250,93.99,-224.01,318
392,0,250,92.94,-225.06,318
393,0,250,92.11,-225.89,318
394,0,250,91.51,-221.49,313
395,0,250,91.14,-222.86,314
396,0,250,91.00,-222.00,313
397,0,250,91.09,-219.91,311
398,0,250,91.41,-218.59,310
399,0,250,91.96,-219.04,311
400,0,250,92.73,-216.27,309
401,0,250,93.73,-213.27,307
402,0,250,94.96,-214.04,309
403,0,250,96.41,-211.59,308
404,0,250,98.09,-208.91,307
405,0,250,99.99,-204.01,304
406,0,250,102.11,-196.89,299
407,0,250,104.44,-198.56,303
408,0,250,106.99,-194.01,301
409,0,250,109.74,-190.26,300
410,0,250,112.71,-184.29,297
411,0,250,115.88,-182.12,298
412,0,250,119.25,-173.75,293
413,0,250,122.82,-167.18,290
414,0,250,126.58,-163.42,290
415,0,250,130.53,-162.47,293
416,0,250,134.66,-154.34,289
417,0,250,138.98,-146.02,285
418,0,250,143.46,-144.54,288
419,0,250,148.12,-139.88,288
420,0,250,152.94,-134.06,287
421,0,250,157.92,-129.08,287
422,0,250,163.05,-119.95,283
423,0,250,168.33,-116.67,285
424,0,250,173.74,-111.26,285
425,0,250,179.30,-101.70,281
426,0,250,184.98,-98.02,283
427,0,250,190.78,-90.22,281
428,0,250,196.70,-84.30,281
429,0,250,202.72,-77.28,280
430,0,250,208.85,-71.15,280
431,0,250,215.07,-65.93,281
432,0,250,221.38,-56.62,278
433,0,250,227.77,-51.23,279
434,0,250,234.23,-41.77,276
435,0,250,240.75,-35.25,276
436,0,250,247.33,-30.67,278
437,0,220,253.97,-22.03,276
438,0,143,260.64,-14.36,275
439,0,66,267.35,-6.65,274
440,0,0,274.09,0.09,274
441,78,0,280.85,7.85,273
442,136,0,287.61,13.61,274
443,193,0,294.39,19.39,275
444,250,0,301.15,27.15,274
445,250,0,307.91,32.91,275
446,250,0,314.65,39.65,275
447,250,0,321.36,43.36,278
448,250,0,328.03,50.03,278
449,250,0,334.67,53.67,281
450,250,0,341.25,59.25,282
451,250,0,347.77,64.77,283
452,250,0,354.23,69.23,285
453,250,0,360.62,74.62,286
454,250,0,366.93,79.93,287
455,250,0,373.15,86.15,287
456,250,0,379.28,89.28,290
457,250,0,385.30,89.30,296
458,250,0,391.22,96.22,295
459,250,0,397.02,94.02,303
460,250,0,402.70,96.70,306
461,250,0,408.26,103.26,305
462,250,0,413.67,105.67,308
463,250,0,418.95,109.95,309
464,250,0,424.08,115.08,309
465,250,0,429.06,117.06,312
466,250,0,433.88,122.88,311
467,250,0,438.54,126.54,312
468,250,0,443.02,124.02,319
469,250,0,447.34,130.34,317
470,250,0,451.47,129.47,322
471,250,0,455.42,133.42,322
472,250,0,459.18,134.18,325
473,250,0,462.75,136.75,326
474,250,0,466.12,134.12,332
475,250,0,469.29,135.29,334
476,250,0,472.26,139.26,333
477,250,0,475.01,139.01,336
478,250,0,477.56,138.56,339
479,250,0,479.89,139.89,340
480,250,0,482.01,139.01,343
481,250,0,483.91,141.91,342
482,250,0,485.59,141.59,344
483,250,0,487.04,145.04,342
484,250,0,488.27,143.27,345
485,250,0,489.27,142.27,347
486,250,0,490.04,140.04,350
487,250,0,490.59,138.59,352
488,250,0,490.91,140.91,350
489,250,0,491.00,140.00,351
490,250,0,490.86,134.86,356
491,250,0,490.49,131.49,359
492,250,0,489.89,129.89,360
493,250,0,489.06,124.06,365
494,250,0,488.01,126.01,362
495,250,0,486.73,126.73,360
496,250,0,485.23,118.23,367
497,250,0,483.50,115.50,368
498,250,0,481.55,113.55,368
499,250,0,479.39,107.39,372
500,250,0,477.01,105.01,372
501,250,0,474.41,103.41,371
502,250,0,471.61,94.61,377
503,250,0,468.59,94.59,374
504,250,0,465.38,86.38,379
505,250,0,461.96,83.96,378
506,250,0,458.35,79.35,379
507,250,0,454.55,75.55,379
508,250,0,450.56,69.56,381
509,250,0,446.38,62.38,384
510,250,0,442.03,58.03,384
511,250,0,437.50,45.50,392
512,250,0,432.81,41.81,391
513,250,0,427.95,36.95,391
514,250,0,422.94,27.94,395
515,207,0,417.78,20.78,397
516,174,0,412.47,17.47,395
517,60,0,407.02,6.02,401
518,14,0,401.44,1.44,400
519,0,42,395.73,-4.27,400
520,0,121,389.90,-12.10,402
521,0,160,383.96,-16.04,400
522,0,240,377.91,-24.09,402
523,0,250,371.76,-30.24,402
524,0,250,365.52,-35.48,401
525,0,250,359.19,-40.81,400
526,0,250,352.79,-43.21,396
527,0,250,346.31,-49.69,396
528,0,250,339.77,-56.23,396
529,0,250,333.18,-54.82,388
530,0,250,326.54,-61.46,388
531,0,250,319.85,-69.15,389
532,0,250,313.13,-72.87,386
533,0,250,306.39,-73.61,380
534,0,250,299.63,-82.37,382
535,0,250,292.86,-88.14,381
536,0,250,286.09,-90.91,377
537,0,250,279.32,-100.68,380
538,0,250,272.57,-102.43,375
539,0,250,265.84,-111.16,377
540,0,250,259.14,-114.86,374
541,0,250,252.47,-117.53,370
542,0,250,245.85,-125.15,371
543,0,250,239.28,-129.72,369
544,0,250,232.77,-134.23,367
545,0,250,226.32,-136.68,363
546,0,250,219.95,-147.05,367
547,0,250,213.66,-151.34,365
548,0,250,207.46,-156.54,364
549,0,250,201.36,-161.64,363
550,0,250,195.36,-162.64,358
551,0,250,189.46,-165.54,355
552,0,250,183.69,-168.31,352
553,0,250,178.04,-174.96,353
554,0,250,172.51,-178.49,351
555,0,250,167.13,-185.87,353
556,0,250,161.88,-187.12,349
557,0,250,156.78,-191.22,348
558,0,250,151.84,-194.16,346
559,0,250,147.06,-199.94,347
560,0,250,142.44,-200.56,343
561,0,250,137.99,-207.01,345
562,0,250,133.72,-207.28,341
563,0,250,129.63,-211.37,341
564,0,250,125.72,-216.28,342
565,0,250,122.00,-218.00,340
566,0,250,118.48,-220.52,339
567,0,250,115.15,-220.85,336
568,0,250,112.03,-228.97,341
569,0,250,109.11,-227.89,337
570,0,250,106.39,-229.61,336
571,0,250,103.90,-226.10,330
572,0,250,101.61,-231.39,333
573,0,250,99.54,-231.46,331
574,0,250,97.69,-230.31,328
575,0,250,96.07,-227.93,324
576,0,250,94.67,-227.33,322
577,0,250,93.49,-228.51,322
578,0,250,92.54,-231.46,324
579,0,250,91.81,-225.19,317
580,0,250,91.32,-226.68,318
581,0,250,91.05,-227.95,319
582,0,250,91.01,-225.99,317
583,0,250,91.21,-224.79,316
584,0,250,91.63,-222.37,314
585,0,250,92.28,-221.72,314
586,0,250,93.15,-218.85,312
587,0,250,94.26,-216.74,311
588,0,250,95.59,-214.41,310
589,0,250,97.14,-213.86,311
590,0,250,98.92,-209.08,308
591,0,250,100.91,-205.09,306
592,0,250,103.13,-203.87,307
593,0,250,105.56,-199.44,305
594,0,250,108.20,-190.80,299
595,0,250,111.05,-194.95,306
596,0,250,114.11,-182.89,297
597,0,250,117.37,-186.63,304
598,0,250,120.83,-177.17,298
599,0,250,124.49,-171.51,296
600,0,250,128.34,-167.66,296
601,0,250,132.37,-161.63,294
602,0,250,136.58,-155.42,292
603,0,250,140.97,-151.03,292
604,0,250,145.54,-146.46,292
605,0,250,150.27,-140.73,291
606,0,250,155.16,-132.84,288
607,0,250,160.21,-127.79,288
608,0,250,165.41,-122.59,288
609,0,250,170.75,-116.25,287
610,0,250,176.23,-107.77,284
611,0,250,181.84,-104.16,286
612,0,250,187.57,-96.43,284
613,0,250,193.43,-89.57,283
614,0,250,199.40,-83.60,283
615,0,250,205.47,-72.53,278
616,0,250,211.64,-68.36,280
617,0,250,217.90,-59.10,277
618,0,250,224.24,-57.76,282
619,0,250,230.66,-49.34,280
620,0,250,237.15,-41.85,279
621,0,250,243.71,-36.29,280
622,0,250,250.31,-26.69,277
623,0,190,256.97,-19.03,276
624,0,143,263.66,-14.34,278
625,33,0,270.38,3.38,267
626,41,0,277.13,4.13,273
627,68,0,283.89,6.89,277
628,136,0,290.66,13.66,277
629,214,0,297.43,21.43,276
630,250,0,304.20,27.20,277
631,250,0,310.95,33.95,277
632,250,0,317.67,37.67,280
633,250,0,324.37,45.37,279
634,250,0,331.02,50.02,281
635,250,0,337.64,54.64,283
636,250,0,344.19,63.19,281
637,250,0,350.69,67.69,283
638,250,0,357.12,73.12,284
639,250,0,363.47,77.47,286
640,250,0,369.74,81.74,288
641,250,0,375.92,85.92,290
642,250,0,382.00,89.00,293
643,250,0,387.98,92.98,295
644,250,0,393.85,93.85,300
645,250,0,399.59,103.59,296
646,250,0,405.22,100.22,305
647,250,0,410.71,106.71,304
648,250,0,416.07,107.07,309
649,250,0,421.28,113.28,308
650,250,0,426.34,114.34,312
651,250,0,431.25,118.25,313
652,250,0,436.00,125.00,311
653,250,0,440.58,125.58,315
654,250,0,444.99,129.99,315
655,250,0,449.22,131.22,318
656,250,0,453.27,136.27,317
657,250,0,457.14,138.14,319
658,250,0,460.81,138.81,322
659,250,0,464.29,137.29,327
660,250,0,467.57,135.57,332
661,250,0,470.65,142.65,328
662,250,0,473.52,139.52,334
663,250,0,476.19,139.19,337
664,250,0,478.64,137.64,341
665,250,0,480.87,140.87,340
666,250,0,482.89,141.89,341
667,250,0,484.69,142.69,342
668,250,0,486.27,144.27,342
669,250,0,487.62,142.62,345
670,250,0,488.75,142.75,346
671,250,0,489.65,143.65,346
672,250,0,490.32,142.32,348
673,250,0,490.76,140.76,350
674,250,0,490.98,140.98,350
675,250,0,490.96,139.96,351
676,250,0,490.72,137.72,353
677,250,0,490.25,136.25,354
678,250,0,489.55,134.55,355
679,250,0,488.62,125.62,363
680,250,0,487.46,128.46,359
681,250,0,486.08,125.08,361
682,250,0,484.48,116.48,368
683,250,0,482.65,119.65,363
684,250,0,480.61,111.61,369
685,250,0,478.34,109.34,369
686,250,0,475.86,101.86,374
687,250,0,473.17,100.17,373
688,250,0,470.28,95.28,375
689,250,0,467.17,91.17,376
690,250,0,463.87,85.87,378
691,250,0,460.36,83.36,377
692,250,0,456.66,78.66,378
693,250,0,452.77,71.77,381
694,250,0,448.70,67.70,381
695,250,0,444.44,62.44,382
696,250,0,440.01,55.01,385
697,250,0,435.41,46.41,389
698,250,0,430.64,39.64,391
699,250,0,425.72,29.72,396
700,250,0,420.64,29.64,391
701,184,0,415.40,18.40,397
702,140,0,410.03,14.03,396
703,45,0,404.52,4.52,400
704,18,0,398.88,1.88,397
705,0,48,393.12,-4.88,398
706,0,107,387.24,-10.76,398
707,0,167,381.25,-16.75,398
708,0,250,375.15,-26.85,402
709,0,250,368.96,-32.04,401
710,0,250,362.68,-39.32,402
711,0,250,356.32,-45.68,402
712,0,250,349.88,-49.12,399
713,0,250,343.38,-47.62,391
714,0,250,336.81,-60.19,397
715,0,250,330.19,-62.81,393
716,0,250,323.53,-63.47,387
717,0,250,316.83,-73.17,390
718,0,250,310.10,-74.90,385
719,0,250,303.35,-81.65,385
720,0,250,296.59,-86.41,383
721,0,250,289.81,-92.19,382
722,0,250,283.04,-95.96,379
723,0,250,276.28,-102.72,379
724,0,250,269.54,-106.46,376
725,0,250,262.82,-113.18,376
726,0,250,256.13,-117.87,374
727,0,250,249.48,-123.52,373
728,0,250,242.88,-130.12,373
729,0,250,236.34,-133.66,370
730,0,250,229.86,-139.14,369
731,0,250,223.45,-147.55,371
732,0,250,217.11,-146.89,364
733,0,250,210.86,-154.14,365
734,0,250,204.70,-157.30,362
735,0,250,198.64,-165.36,364
736,0,250,192.69,-167.31,360
737,0,250,186.85,-172.15,359
738,0,250,181.13,-174.87,356
739,0,250,175.53,-178.47,354
740,0,250,170.07,-181.93,352
741,0,250,164.75,-184.25,349
742,0,250,159.57,-191.43,351
743,0,250,154.54,-194.46,349
744,0,250,149.67,-200.33,350
745,0,250,144.96,-204.04,349
746,0,250,140.42,-203.58,344
747,0,250,136.05,-205.95,342
748,0,250,131.85,-210.15,342
749,0,250,127.84,-214.16,342
750,0,250,124.02,-218.98,343
751,0,250,120.39,-221.61,342
752,0,250,116.95,-227.05,344
753,0,250,113.72,-227.28,341
754,0,250,110.69,-229.31,340
755,0,250,107.86,-231.14,339
756,0,250,105.24,-228.76,334
757,0,250,102.84,-234.16,337
758,0,250,100.65,-234.35,335
759,0,250,98.68,-235.32,334
760,0,250,96.94,-236.06,333
761,0,250,95.41,-233.59,329
762,0,250,94.11,-232.89,327
763,0,250,93.03,-231.97,325
764,0,250,92.18,-232.82,325
765,0,250,91.56,-230.44,322
766,0,250,91.17,-229.83,321
767,0,250,91.01,-227.99,319
768,0,250,91.07,-226.93,318
769,0,250,91.37,-228.63,320
770,0,250,91.89,-225.11,317
771,0,250,92.64,-222.36,315
772,0,250,93.62,-222.38,316
773,0,250,94.83,-220.17,315
774,0,250,96.26,-215.74,312
775,0,250,97.91,-214.09,312
776,0,250,99.79,-213.21,313
777,0,250,101.88,-208.12,310
778,0,250,104.20,-203.80,308
779,0,250,106.72,-201.28,308
780,0,250,109.46,-199.54,309
781,0,250,112.40,-194.60,307
782,0,250,115.55,-191.45,307
783,0,250,118.91,-185.09,304
784,0,250,122.45,-179.55,302
785,0,250,126.20,-172.80,299
786,0,250,130.13,-163.87,294
787,0,250,134.24,-160.76,295
788,0,250,138.54,-163.46,302
789,0,250,143.01,-151.99,295
790,0,250,147.65,-148.35,296
791,0,250,152.45,-139.55,292
792,0,250,157.41,-132.59,290
793,0,250,162.53,-128.47,291
794,0,250,167.79,-123.21,291
795,0,250,173.20,-115.80,289
796,0,250,178.74,-107.26,286
797,0,250,184.40,-104.60,289
798,0,250,190.19,-95.81,286
799,0,250,196.10,-88.90,285
800,0,250,202.12,-82.88,285
801,0,250,208.23,-75.77,284
802,0,250,214.44,-68.56,283
803,0,250,220.74,-61.26,282
804,0,250,227.12,-53.88,281
805,0,250,233.58,-47.42,281
806,0,250,240.10,-38.90,279
807,0,250,246.67,-34.33,281
808,0,250,253.30,-28.70,282
809,0,210,259.97,-21.03,281
810,0,113,266.68,-11.32,278
811,0,55,273.41,-5.59,279
812,41,0,280.17,4.17,276
813,99,0,286.94,9.94,277
814,127,0,293.71,12.71,281
815,234,0,300.48,23.48,277
816,250,0,307.24,28.24,279
817,250,0,313.98,33.98,280
818,250,0,320.69,40.69,280
819,250,0,327.37,50.37,277
820,250,0,334.01,52.01,282
821,250,0,340.59,58.59,282
822,250,0,347.12,61.12,286
823,250,0,353.59,68.59,285
824,250,0,359.99,74.99,285
825,250,0,366.30,79.30,287
826,250,0,372.53,79.53,293
827,250,0,378.67,81.67,297
828,250,0,384.70,86.70,298
829,250,0,390.63,90.63,300
830,250,0,396.45,93.45,303
831,250,0,402.14,98.14,304
832,250,0,407.71,102.71,305
833,250,0,413.14,104.14,309
834,250,0,418.43,109.43,309
835,250,0,423.58,111.58,312
836,250,0,428.57,114.57,314
837,250,0,433.41,119.41,314
838,250,0,438.08,122.08,316
839,250,0,442.58,124.58,318
840,250,0,446.91,126.91,320
841,250,0,451.06,132.06,319
842,250,0,455.03,135.03,320
843,250,0,458.81,134.81,324
844,250,0,462.40,130.40,332
845,250,0,465.79,138.79,327
