frequency:    0.250000 Hz
start time    143128 ms
stop time     183128 ms
Sample Prd    2 ms
Number Cylces 10 
N_sample,fluidInVoltage,fluidOutVoltage,pressureCommanded,pressureError,pressure
312,30,0,140.04,3.04,137
313,34,0,140.46,3.46,137
314,0,41,140.87,-4.13,145
315,22,0,141.29,2.29,139
316,0,2,141.70,-0.30,142
317,0,18,142.12,-1.88,144
318,15,0,142.54,1.54,141
319,0,0,142.97,-0.03,143
320,3,0,143.39,0.39,143
321,28,0,143.81,2.81,141
322,42,0,144.24,4.24,140
323,56,0,144.67,5.67,139
324,0,9,145.10,-0.90,146
325,35,0,145.53,3.53,142
326,9,0,145.96,0.96,145
327,13,0,146.39,1.39,145
328,98,0,146.83,9.83,137
329,42,0,147.26,4.26,143
330,67,0,147.70,6.70,141
331,21,0,148.14,2.14,146
332,55,0,148.58,5.58,143
333,40,0,149.02,4.02,145
334,104,0,149.46,10.46,139
335,49,0,149.91,4.91,145
336,63,0,150.36,6.36,144
337,68,0,150.80,6.80,144
338,52,0,151.25,5.25,146
339,77,0,151.70,7.70,144
340,81,0,152.15,8.15,144
341,86,0,152.61,8.61,144
342,80,0,153.06,8.06,145
343,85,0,153.52,8.52,145
344,119,0,153.97,11.97,142
345,104,0,154.43,10.43,144
346,88,0,154.89,8.89,146
347,83,0,155.35,8.35,147
348,108,0,155.81,10.81,145
349,132,0,156.28,13.28,143
350,97,0,156.74,9.74,147
351,82,0,157.21,8.21,149
352,106,0,157.68,10.68,147
353,111,0,158.15,11.15,147
354,106,0,158.62,10.62,148
355,130,0,159.09,13.09,146
356,95,0,159.56,9.56,150
357,130,0,160.04,13.04,147
358,145,0,160.51,14.51,146
359,119,0,160.99,11.99,149
360,114,0,161.47,11.47,150
361,129,0,161.95,12.95,149
362,134,0,162.43,13.43,149
363,119,0,162.91,11.91,151
364,103,0,163.39,10.39,153
365,138,0,163.88,13.88,150
366,103,0,164.36,10.36,154
367,98,0,164.85,9.85,155
368,133,0,165.34,13.34,152
369,138,0,165.83,13.83,152
370,103,0,166.32,10.32,156
371,128,0,166.81,12.81,154
372,123,0,167.30,12.30,155
373,107,0,167.80,10.80,157
374,142,0,168.29,14.29,154
375,137,0,168.79,13.79,155
376,132,0,169.29,13.29,156
377,107,0,169.79,10.79,159
378,142,0,170.29,14.29,156
379,147,0,170.79,14.79,156
380,152,0,171.29,15.29,156
381,147,0,171.79,14.79,157
382,162,0,172.30,16.30,156
383,148,0,172.81,14.81,158
384,153,0,173.31,15.31,158
385,138,0,173.82,13.82,160
386,123,0,174.33,12.33,162
387,138,0,174.84,13.84,161
388,133,0,175.35,13.35,162
389,128,0,175.87,12.87,163
390,123,0,176.38,12.38,164
391,128,0,176.90,12.90,164
392,144,0,177.41,14.41,163
393,149,0,177.93,14.93,163
394,154,0,178.45,15.45,163
395,149,0,178.97,14.97,164
396,134,0,179.49,13.49,166
397,100,0,180.01,10.01,170
398,125,0,180.54,12.54,168
399,110,0,181.06,11.06,170
400,55,0,181.59,5.59,176
401,41,0,182.11,4.11,178
402,126,0,182.64,12.64,170
403,111,0,183.17,11.17,172
404,136,0,183.70,13.70,170
405,112,0,184.23,11.23,173
406,117,0,184.76,11.76,173
407,132,0,185.30,13.30,172
408,78,0,185.83,7.83,178
409,93,0,186.36,9.36,177
410,129,0,186.90,12.90,174
411,114,0,187.44,11.44,176
412,119,0,187.98,11.98,176
413,115,0,188.51,11.51,177
414,100,0,189.05,10.05,179
415,155,0,189.60,15.60,174
416,131,0,190.14,13.14,177
417,126,0,190.68,12.68,178
418,132,0,191.22,13.22,178
419,97,0,191.77,9.77,182
420,103,0,192.32,10.32,182
421,138,0,192.86,13.86,179
422,154,0,193.41,15.41,178
423,119,0,193.96,11.96,182
424,135,0,194.51,13.51,181
425,130,0,195.06,13.06,182
426,116,0,195.61,11.61,184
427,151,0,196.16,15.16,181
428,137,0,196.72,13.72,183
429,122,0,197.27,12.27,185
430,148,0,197.83,14.83,183
431,143,0,198.39,14.39,184
432,119,0,198.94,11.94,187
433,135,0,199.50,13.50,186
434,120,0,200.06,12.06,188
435,106,0,200.62,10.62,190
436,151,0,201.18,15.18,186
437,147,0,201.74,14.74,187
438,113,0,202.31,11.31,191
439,128,0,202.87,12.87,190
440,134,0,203.43,13.43,190
441,119,0,204.00,12.00,192
442,145,0,204.57,14.57,190
443,151,0,205.13,15.13,190
444,137,0,205.70,13.70,192
445,102,0,206.27,10.27,196
446,128,0,206.84,12.84,194
447,124,0,207.41,12.41,195
448,139,0,207.98,13.98,194
449,115,0,208.55,11.55,197
450,141,0,209.12,14.12,195
451,126,0,209.70,12.70,197
452,122,0,210.27,12.27,198
453,128,0,210.85,12.85,198
454,114,0,211.42,11.42,200
455,130,0,212.00,13.00,199
456,145,0,212.58,14.58,198
457,131,0,213.16,13.16,200
458,147,0,213.74,14.74,199
459,63,0,214.32,6.32,208
460,78,0,214.90,7.90,207
461,114,0,215.48,11.48,204
462,100,0,216.06,10.06,206
463,86,0,216.64,8.64,208
464,72,0,217.23,7.23,210
465,98,0,217.81,9.81,208
466,83,0,218.40,8.40,210
467,99,0,218.98,9.98,209
468,125,0,219.57,12.57,207
469,131,0,220.16,13.16,207
470,107,0,220.74,10.74,210
471,113,0,221.33,11.33,210
472,109,0,221.92,10.92,211
473,135,0,222.51,13.51,209
474,131,0,223.10,13.10,210
475,146,0,223.69,14.69,209
476,122,0,224.29,12.29,212
477,138,0,224.88,13.88,211
478,164,0,225.47,16.47,209
479,120,0,226.07,12.07,214
480,136,0,226.66,13.66,213
481,142,0,227.26,14.26,213
482,148,0,227.85,14.85,213
483,134,0,228.45,13.45,215
484,150,0,229.05,15.05,214
485,136,0,229.64,13.64,216
486,122,0,230.24,12.24,218
487,138,0,230.84,13.84,217
488,134,0,231.44,13.44,218
489,140,0,232.04,14.04,218
490,136,0,232.64,13.64,219
491,142,0,233.24,14.24,219
492,168,0,233.84,16.84,217
493,184,0,234.45,18.45,216
494,170,0,235.05,17.05,218
495,136,0,235.65,13.65,222
496,152,0,236.26,15.26,221
497,148,0,236.86,14.86,222
498,134,0,237.47,13.47,224
499,160,0,238.07,16.07,222
500,146,0,238.68,14.68,224
501,162,0,239.29,16.29,223
502,168,0,239.89,16.89,223
503,155,0,240.50,15.50,225
504,141,0,241.11,14.11,227
505,177,0,241.72,17.72,224
506,143,0,242.33,14.33,228
507,149,0,242.94,14.94,228
508,145,0,243.55,14.55,229
509,141,0,244.16,14.16,230
510,77,0,244.77,7.77,237
511,113,0,245.38,11.38,234
512,119,0,245.99,11.99,234
513,96,0,246.60,9.60,237
514,102,0,247.22,10.22,237
515,108,0,247.83,10.83,237
516,84,0,248.44,8.44,240
517,150,0,249.06,15.06,234
518,136,0,249.67,13.67,236
519,92,0,250.29,9.29,241
520,139,0,250.90,13.90,237
521,165,0,251.52,16.52,235
522,121,0,252.14,12.14,240
523,147,0,252.75,14.75,238
524,123,0,253.37,12.37,241
525,119,0,253.99,11.99,242
526,136,0,254.60,13.60,241
527,102,0,255.22,10.22,245
528,128,0,255.84,12.84,243
529,134,0,256.46,13.46,243
530,140,0,257.08,14.08,243
531,126,0,257.70,12.70,245
532,113,0,258.32,11.32,247
533,139,0,258.94,13.94,245
534,125,0,259.56,12.56,247
535,131,0,260.18,13.18,247
536,117,0,260.80,11.80,249
537,134,0,261.42,13.42,248
538,140,0,262.04,14.04,248
539,116,0,262.66,11.66,251
540,132,0,263.29,13.29,250
541,109,0,263.91,10.91,253
542,115,0,264.53,11.53,253
543,121,0,265.15,12.15,253
544,127,0,265.78,12.78,253
545,124,0,266.40,12.40,254
546,130,0,267.02,13.02,254
547,106,0,267.65,10.65,257
548,132,0,268.27,13.27,255
549,138,0,268.90,13.90,255
550,135,0,269.52,13.52,256
551,121,0,270.15,12.15,258
552,157,0,270.77,15.77,255
553,133,0,271.40,13.40,258
554,130,0,272.02,13.02,259
555,116,0,272.65,11.65,261
556,122,0,273.27,12.27,261
557,128,0,273.90,12.90,261
558,115,0,274.53,11.53,263
559,141,0,275.15,14.15,261
560,137,0,275.78,13.78,262
561,104,0,276.40,10.40,266
562,110,0,277.03,11.03,266
563,116,0,277.66,11.66,266
564,72,0,278.28,7.28,271
565,109,0,278.91,10.91,268
566,105,0,279.54,10.54,269
567,91,0,280.17,9.17,271
568,117,0,280.79,11.79,269
569,114,0,281.42,11.42,270
570,90,0,282.05,9.05,273
571,136,0,282.68,13.68,269
572,183,0,283.30,18.30,265
573,119,0,283.93,11.93,272
574,115,0,284.56,11.56,273
575,141,0,285.19,14.19,271
576,128,0,285.82,12.82,273
577,104,0,286.45,10.45,276
578,160,0,287.07,16.07,271
579,117,0,287.70,11.70,276
580,113,0,288.33,11.33,277
581,139,0,288.96,13.96,275
582,125,0,289.59,12.59,277
583,132,0,290.21,13.21,277
584,128,0,290.84,12.84,278
585,124,0,291.47,12.47,279
586,130,0,292.10,13.10,279
587,137,0,292.73,13.73,279
588,123,0,293.36,12.36,281
589,159,0,293.98,15.98,278
590,136,0,294.61,13.61,281
591,132,0,295.24,13.24,282
592,168,0,295.87,16.87,279
593,144,0,296.50,14.50,282
594,161,0,297.13,16.13,281
595,147,0,297.75,14.75,283
596,153,0,298.38,15.38,283
597,120,0,299.01,12.01,287
598,146,0,299.64,14.64,285
599,132,0,300.26,13.26,287
600,128,0,300.89,12.89,288
601,155,0,301.52,15.52,286
602,151,0,302.15,15.15,287
603,147,0,302.77,14.77,288
604,164,0,303.40,16.40,287
605,140,0,304.03,14.03,290
606,136,0,304.66,13.66,291
607,112,0,305.28,11.28,294
608,139,0,305.91,13.91,292
609,165,0,306.54,16.54,290
610,111,0,307.16,11.16,296
611,127,0,307.79,12.79,295
612,104,0,308.41,10.41,298
613,120,0,309.04,12.04,297
614,86,0,309.67,8.67,301
615,82,0,310.29,8.29,302
616,69,0,310.92,6.92,304
617,105,0,311.54,10.54,301
618,131,0,312.17,13.17,299
619,97,0,312.79,9.79,303
620,144,0,313.42,14.42,299
621,130,0,314.04,13.04,301
622,86,0,314.66,8.66,306
623,132,0,315.29,13.29,302
624,119,0,315.91,11.91,304
625,115,0,316.53,11.53,305
626,101,0,317.16,10.16,307
627,137,0,317.78,13.78,304
628,164,0,318.40,16.40,302
629,110,0,319.03,11.03,308
630,116,0,319.65,11.65,308
631,112,0,320.27,11.27,309
632,118,0,320.89,11.89,309
633,155,0,321.51,15.51,306
634,141,0,322.13,14.13,308
635,137,0,322.75,13.75,309
636,133,0,323.37,13.37,310
637,119,0,323.99,11.99,312
638,136,0,324.61,13.61,311
639,152,0,325.23,15.23,310
640,138,0,325.85,13.85,312
641,144,0,326.47,14.47,312
642,160,0,327.09,16.09,311
643,147,0,327.71,14.71,313
644,153,0,328.32,15.32,313
645,149,0,328.94,14.94,314
646,135,0,329.56,13.56,316
647,101,0,330.17,10.17,320
648,137,0,330.79,13.79,317
649,124,0,331.40,12.40,319
650,120,0,332.02,12.02,320
651,136,0,332.63,13.63,319
652,132,0,333.25,13.25,320
653,138,0,333.86,13.86,320
654,134,0,334.48,13.48,321
655,160,0,335.09,16.09,319
656,117,0,335.70,11.70,324
657,133,0,336.31,13.31,323
658,129,0,336.93,12.93,324
659,125,0,337.54,12.54,325
660,101,0,338.15,10.15,328
661,117,0,338.76,11.76,327
662,83,0,339.37,8.37,331
663,79,0,339.98,7.98,332
664,145,0,340.59,14.59,326
665,111,0,341.20,11.20,330
666,88,0,341.80,8.80,333
667,94,0,342.41,9.41,333
668,90,0,343.02,9.02,334
669,96,0,343.62,9.62,334
670,122,0,344.23,12.23,332
671,118,0,344.84,11.84,333
672,94,0,345.44,9.44,336
673,130,0,346.04,13.04,333
674,106,0,346.65,10.65,336
675,132,0,347.25,13.25,334
676,108,0,347.85,10.85,337
677,104,0,348.46,10.46,338
678,120,0,349.06,12.06,337
679,156,0,349.66,15.66,334
680,102,0,350.26,10.26,340
681,128,0,350.86,12.86,338
682,134,0,351.46,13.46,338
683,150,0,352.06,15.06,337
684,146,0,352.66,14.66,338
685,102,0,353.25,10.25,343
686,148,0,353.85,14.85,339
687,174,0,354.45,17.45,337
688,120,0,355.04,12.04,343
689,156,0,355.64,15.64,340
690,162,0,356.23,16.23,340
691,138,0,356.82,13.82,343
692,154,0,357.42,15.42,342
693,150,0,358.01,15.01,343
694,176,0,358.60,17.60,341
695,171,0,359.19,17.19,342
696,167,0,359.78,16.78,343
697,143,0,360.37,14.37,346
698,149,0,360.96,14.96,346
699,165,0,361.55,16.55,345
700,161,0,362.14,16.14,346
701,147,0,362.72,14.72,348
702,153,0,363.31,15.31,348
