-----NEW TEST-------
frequency:    0.861110 Hz
start time    91420 ms
stop time     103032 ms
Sample Prd    2 ms
Number Cylces 10 
N_sample,fluidInVoltage,fluidOutVoltage,pressureCommanded,pressureError,pressure
860,202,0,231.22,20.22,211
861,250,0,233.29,25.29,208
862,213,0,235.36,21.36,214
863,250,0,237.44,25.44,212
864,225,0,239.53,22.53,217
865,250,0,241.63,26.63,215
866,250,0,243.73,26.73,217
867,250,0,245.83,29.83,216
868,250,0,247.94,27.94,220
869,250,0,250.06,28.06,222
870,250,0,252.18,30.18,222
871,250,0,254.31,30.31,224
872,250,0,256.44,32.44,224
873,250,0,258.57,32.57,226
874,250,0,260.71,33.71,227
875,250,0,262.85,33.85,229
876,250,0,264.99,31.99,233
877,250,0,267.14,33.14,234
878,250,0,269.29,29.29,240
879,250,0,271.44,30.44,241
880,250,0,273.60,30.60,243
881,250,0,275.76,30.76,245
882,250,0,277.91,33.91,244
883,250,0,280.08,34.08,246
884,250,0,282.24,32.24,250
885,250,0,284.40,37.40,247
886,250,0,286.56,35.56,251
887,250,0,288.73,37.73,251
888,250,0,290.89,38.89,252
889,250,0,293.06,38.06,255
890,250,0,295.22,37.22,258
891,250,0,297.38,39.38,258
892,250,0,299.55,36.55,263
893,250,0,301.71,38.71,263
894,250,0,303.87,33.87,270
895,250,0,306.03,36.03,270
896,250,0,308.19,37.19,271
897,250,0,310.34,36.34,274
898,250,0,312.49,37.49,275
899,250,0,314.64,39.64,275
900,250,0,316.79,40.79,276
901,250,0,318.94,39.94,279
902,250,0,321.08,40.08,281
903,250,0,323.22,41.22,282
904,250,0,325.35,45.35,280
905,250,0,327.48,44.48,283
906,250,0,329.61,47.61,282
907,250,0,331.73,44.73,287
908,250,0,333.84,48.84,285
909,250,0,335.96,48.96,287
910,250,0,338.06,51.06,287
911,250,0,340.16,53.16,287
912,250,0,342.26,52.26,290
913,250,0,344.35,54.35,290
914,250,0,346.43,52.43,294
915,250,0,348.51,54.51,294
916,250,0,350.58,55.58,295
917,250,0,352.64,55.64,297
918,250,0,354.69,55.69,299
919,250,0,356.74,56.74,300
920,250,0,358.78,54.78,304
921,250,0,360.81,52.81,308
922,250,0,362.84,54.84,308
923,250,0,364.85,56.85,308
924,250,0,366.86,57.86,309
925,250,0,368.86,57.86,311
926,250,0,370.85,55.85,315
927,250,0,372.83,59.83,313
928,250,0,374.80,58.80,316
929,250,0,376.76,62.76,314
930,250,0,378.71,62.71,316
931,250,0,380.65,62.65,318
932,250,0,382.58,62.58,320
933,250,0,384.50,63.50,321
934,250,0,386.40,65.40,321
935,250,0,388.30,62.30,326
936,250,0,390.19,67.19,323
937,250,0,392.06,61.06,331
938,250,0,393.92,64.92,329
939,250,0,395.77,65.77,330
940,250,0,397.61,62.61,335
941,250,0,399.43,65.43,334
942,250,0,401.25,62.25,339
943,250,0,403.05,66.05,337
944,250,0,404.83,66.83,338
945,250,0,406.60,66.60,340
946,250,0,408.36,68.36,340
947,250,0,410.11,68.11,342
948,250,0,411.84,70.84,341
949,250,0,413.56,72.56,341
950,250,0,415.26,72.26,343
951,250,0,416.95,72.95,344
952,250,0,418.62,73.62,345
953,250,0,420.28,75.28,345
954,250,0,421.93,75.93,346
955,250,0,423.56,79.56,344
956,250,0,425.17,77.17,348
957,250,0,426.77,79.77,347
958,250,0,428.35,77.35,351
959,250,0,429.91,75.91,354
960,250,0,431.46,79.46,352
961,250,0,432.99,81.99,351
962,250,0,434.51,81.51,353
963,250,0,436.01,80.01,356
964,250,0,437.49,83.49,354
965,250,0,438.96,80.96,358
966,250,0,440.40,83.40,357
967,250,0,441.83,81.83,360
968,250,0,443.25,78.25,365
969,250,0,444.64,81.64,363
970,250,0,446.02,80.02,366
971,250,0,447.38,78.38,369
972,250,0,448.72,78.72,370
973,250,0,450.04,86.04,364
974,250,0,451.34,81.34,370
975,250,0,452.63,83.63,369
976,250,0,453.89,82.89,371
977,250,0,455.14,84.14,371
978,250,0,456.36,82.36,374
979,250,0,457.57,83.57,374
980,250,0,458.76,81.76,377
981,250,0,459.93,83.93,376
982,250,0,461.08,87.08,374
983,250,0,462.21,84.21,378
984,250,0,463.31,84.31,379
985,250,0,464.40,85.40,379
986,250,0,465.47,84.47,381
987,250,0,466.52,85.52,381
988,250,0,467.55,86.55,381
989,250,0,468.55,86.55,382
990,250,0,469.54,85.54,384
991,250,0,470.50,87.50,383
992,250,0,471.45,84.45,387
993,250,0,472.37,87.37,385
994,250,0,473.27,79.27,394
995,250,0,474.15,83.15,391
996,250,0,475.01,79.01,396
997,250,0,475.85,78.85,397
998,250,0,476.66,77.66,399
999,250,0,477.46,80.46,397
1000,250,0,478.23,80.23,398
1001,250,0,478.98,79.98,399
1002,250,0,479.71,76.71,403
1003,250,0,480.41,77.41,403
1004,250,0,481.10,79.10,402
1005,250,0,481.76,79.76,402
1006,250,0,482.40,78.40,404
1007,250,0,483.01,78.01,405
1008,250,0,483.61,77.61,406
1009,250,0,484.18,80.18,404
1010,250,0,484.73,79.73,405
1011,250,0,485.26,80.26,405
1012,250,0,485.76,78.76,407
1013,250,0,486.24,81.24,405
1014,250,0,486.70,80.70,406
1015,250,0,487.13,78.13,409
1016,250,0,487.55,79.55,408
1017,250,0,487.93,77.93,410
1018,250,0,488.30,78.30,410
1019,250,0,488.64,75.64,413
1020,250,0,488.96,77.96,411
1021,250,0,489.26,76.26,413
1022,250,0,489.53,75.53,414
1023,250,0,489.78,75.78,414
1024,250,0,490.01,76.01,414
1025,250,0,490.21,75.21,415
1026,250,0,490.39,76.39,414
1027,250,0,490.55,73.55,417
1028,250,0,490.68,68.68,422
1029,250,0,490.79,70.79,420
1030,250,0,490.88,67.88,423
1031,250,0,490.94,65.94,425
1032,250,0,490.98,68.98,422
1033,250,0,491.00,64.00,427
1034,250,0,490.99,66.99,424
1035,250,0,490.96,66.96,424
1036,250,0,490.91,60.91,430
1037,250,0,490.83,60.83,430
1038,250,0,490.73,59.73,431
1039,250,0,490.61,59.61,431
1040,250,0,490.46,63.46,427
1041,250,0,490.29,55.29,435
1042,250,0,490.09,55.09,435
1043,250,0,489.88,55.88,434
1044,250,0,489.64,54.64,435
1045,250,0,489.37,53.37,436
1046,250,0,489.08,50.08,439
1047,250,0,488.77,51.77,437
1048,250,0,488.44,48.44,440
1049,250,0,488.08,51.08,437
1050,250,0,487.70,47.70,440
1051,250,0,487.30,46.30,441
1052,250,0,486.88,44.88,442
1053,250,0,486.43,44.43,442
1054,250,0,485.95,41.95,444
1055,250,0,485.46,42.46,443
1056,250,0,484.94,39.94,445
1057,250,0,484.40,38.40,446
1058,250,0,483.84,39.84,444
1059,250,0,483.26,38.26,445
1060,250,0,482.65,34.65,448
1061,250,0,482.02,35.02,447
1062,250,0,481.36,29.36,452
1063,250,0,480.69,27.69,453
1064,250,0,479.99,27.99,452
1065,250,0,479.27,25.27,454
1066,245,0,478.53,24.53,454
1067,237,0,477.77,23.77,454
1068,179,0,476.98,17.98,459
1069,171,0,476.18,17.18,459
1070,183,0,475.35,18.35,457
1071,144,0,474.50,14.50,460
1072,136,0,473.63,13.63,460
1073,117,0,472.73,11.73,461
1074,98,0,471.82,9.82,462
1075,88,0,470.88,8.88,462
1076,59,0,469.93,5.93,464
1077,39,0,468.95,3.95,465
1078,39,0,467.95,3.95,464
1079,29,0,466.93,2.93,464
1080,8,0,465.89,0.89,465
1081,18,0,464.83,1.83,463
1082,7,0,463.75,0.75,463
1083,6,0,462.65,0.65,462
1084,0,34,461.53,-3.47,465
1085,0,36,460.39,-3.61,464
1086,0,27,459.23,-2.77,462
1087,0,59,458.05,-5.95,464
1088,0,61,456.85,-6.15,463
1089,0,73,455.63,-7.37,463
1090,0,106,454.39,-10.61,465
1091,0,128,453.13,-12.87,466
1092,0,121,451.86,-12.14,464
1093,0,124,450.56,-12.44,463
1094,0,147,449.25,-14.75,464
1095,0,160,447.91,-16.09,464
1096,0,144,446.56,-14.44,461
1097,0,198,445.19,-19.81,465
1098,0,201,443.81,-20.19,464
1099,0,215,442.40,-21.60,464
1100,0,220,440.98,-22.02,463
1101,0,224,439.54,-22.46,462
1102,0,139,438.08,-13.92,452
1103,0,183,436.60,-18.40,455
1104,0,248,435.11,-24.89,460
1105,0,233,433.60,-23.40,457
1106,0,199,432.08,-19.92,452
1107,0,214,430.53,-21.47,452
1108,0,170,428.98,-17.02,446
1109,0,205,427.40,-20.60,448
1110,0,191,425.81,-19.19,445
1111,0,207,424.20,-20.80,445
1112,0,214,422.58,-21.42,444
1113,0,210,420.94,-21.06,442
1114,0,227,419.29,-22.71,442
1115,0,243,417.62,-24.38,442
1116,0,250,415.94,-26.06,442
1117,0,207,414.24,-20.76,435
1118,0,244,412.53,-24.47,437
1119,0,250,410.80,-25.20,436
1120,0,249,409.06,-24.94,434
1121,0,250,407.31,-26.69,434
1122,0,244,405.54,-24.46,430
1123,0,250,403.76,-29.24,433
1124,0,250,401.97,-27.03,429
1125,0,250,400.16,-25.84,426
1126,0,250,398.34,-25.66,424
1127,0,250,396.51,-26.49,423
1128,0,250,394.66,-25.34,420
1129,0,250,392.81,-29.19,422
1130,0,250,390.94,-30.06,421
1131,0,250,389.06,-30.94,420
1132,0,250,387.16,-28.84,416
1133,0,250,385.26,-29.74,415
1134,0,250,383.35,-30.65,414
1135,0,250,381.42,-30.58,412
1136,0,250,379.49,-34.51,414
1137,0,250,377.54,-34.46,412
1138,0,250,375.58,-36.42,412
1139,0,250,373.62,-38.38,412
1140,0,250,371.64,-37.36,409
1141,0,250,369.66,-39.34,409
1142,0,250,367.66,-37.34,405
1143,0,250,365.66,-39.34,405
1144,0,250,363.65,-39.35,403
1145,0,250,361.63,-43.37,405
1146,0,250,359.60,-45.40,405
1147,0,250,357.56,-48.44,406
1148,0,250,355.51,-45.49,401
1149,0,250,353.46,-47.54,401
1150,0,250,351.40,-51.60,403
1151,0,250,349.34,-50.66,400
1152,0,250,347.26,-44.74,392
1153,0,250,345.18,-47.82,393
1154,0,250,343.09,-52.91,396
1155,0,250,341.00,-55.00,396
1156,0,250,338.90,-53.10,392
1157,0,250,336.80,-54.20,391
1158,0,250,334.69,-55.31,390
1159,0,250,332.58,-54.42,387
1160,0,250,330.46,-53.54,384
1161,0,250,328.33,-53.67,382
1162,0,250,326.20,-55.80,382
1163,0,250,324.07,-57.93,382
1164,0,250,321.93,-58.07,380
1165,0,250,319.79,-61.21,381
1166,0,250,317.65,-57.35,375
1167,0,250,315.50,-63.50,379
1168,0,250,313.35,-62.65,376
1169,0,250,311.20,-66.80,378
1170,0,250,309.05,-64.95,374
1171,0,250,306.89,-68.11,375
1172,0,250,304.73,-68.27,373
1173,0,250,302.57,-71.43,374
1174,0,250,300.41,-71.59,372
1175,0,250,298.25,-69.75,368
1176,0,250,296.09,-72.91,369
1177,0,250,293.92,-76.08,370
1178,0,250,291.76,-76.24,368
1179,0,250,289.59,-77.41,367
1180,0,250,287.43,-74.57,362
1181,0,250,285.27,-75.73,361
1182,0,250,283.10,-75.90,359
1183,0,250,280.94,-78.06,359
1184,0,250,278.78,-80.22,359
1185,0,250,276.62,-81.38,358
1186,0,250,274.46,-81.54,356
1187,0,250,272.31,-85.69,358
1188,0,250,270.15,-83.85,354
1189,0,250,268.00,-84.00,352
1190,0,250,265.85,-84.15,350
1191,0,250,263.71,-88.29,352
1192,0,250,261.56,-89.44,351
1193,0,250,259.42,-88.58,348
1194,0,250,257.29,-90.71,348
1195,0,250,255.16,-95.84,351
1196,0,250,253.03,-94.97,348
1197,0,250,250.91,-94.09,345
1198,0,250,248.79,-95.21,344
1199,0,250,246.68,-101.32,348
1200,0,250,244.57,-99.43,344
1201,0,250,242.47,-99.53,342
1202,0,250,240.37,-102.63,343
1203,0,250,238.28,-101.72,340
1204,0,250,236.19,-106.81,343
1205,0,250,234.12,-107.88,342
1206,0,250,232.04,-109.96,342
1207,0,250,229.98,-110.02,340
1208,0,250,227.92,-109.08,337
1209,0,250,225.87,-114.13,340
1210,0,250,223.83,-114.17,338
1211,0,250,221.79,-114.21,336
1212,0,250,219.77,-116.23,336
1213,0,250,217.75,-118.25,336
1214,0,250,215.74,-115.26,331
1215,0,250,213.74,-119.26,333
1216,0,250,211.75,-121.25,333
1217,0,250,209.76,-120.24,330
1218,0,250,207.79,-120.21,328
1219,0,250,205.83,-124.17,330
1220,0,250,203.88,-119.12,323
1221,0,250,201.93,-124.07,326
1222,0,250,200.00,-124.00,324
1223,0,250,198.08,-125.92,324
1224,0,250,196.17,-126.83,323
1225,0,250,194.27,-124.73,319
1226,0,250,192.38,-125.62,318
1227,0,250,190.50,-126.50,317
1228,0,250,188.64,-126.36,315
1229,0,250,186.78,-128.22,315
1230,0,250,184.94,-129.06,314
1231,0,250,183.11,-132.89,316
1232,0,250,181.30,-133.70,315
1233,0,250,179.49,-134.51,314
1234,0,250,177.70,-134.30,312
1235,0,250,175.93,-140.07,316
1236,0,250,174.16,-136.84,311
1237,0,250,172.41,-137.59,310
1238,0,250,170.68,-139.32,310
1239,0,250,168.95,-141.05,310
1240,0,250,167.25,-141.75,309
1241,0,250,165.55,-143.45,309
1242,0,250,163.88,-141.12,305
1243,0,250,162.21,-142.79,305
1244,0,250,160.56,-144.44,305
1245,0,250,158.93,-142.07,301
1246,0,250,157.31,-147.69,305
1247,0,250,155.71,-146.29,302
1248,0,250,154.13,-141.87,296
1249,0,250,152.56,-144.44,297
1250,0,250,151.00,-146.00,297
1251,0,250,149.46,-143.54,293
1252,0,250,147.94,-146.06,294
1253,0,250,146.44,-151.56,298
1254,0,250,144.95,-153.05,298
1255,0,250,143.48,-151.52,295
1256,0,250,142.03,-147.97,290
1257,0,250,140.59,-149.41,290
1258,0,250,139.18,-152.82,292
1259,0,250,137.78,-153.22,291
1260,0,250,136.39,-152.61,289
1261,0,250,135.03,-153.97,289
1262,0,250,133.68,-155.32,289
1263,0,250,132.36,-152.64,285
1264,0,250,131.05,-154.95,286
1265,0,250,129.76,-157.24,287
1266,0,250,128.49,-156.51,285
1267,0,250,127.24,-156.76,284
1268,0,250,126.00,-160.00,286
1269,0,250,124.79,-158.21,283
1270,0,250,123.59,-159.41,283
1271,0,250,122.42,-159.58,282
1272,0,250,121.27,-159.73,281
1273,0,250,120.13,-162.87,283
1274,0,250,119.02,-159.98,279
1275,0,250,117.92,-161.08,279
1276,0,250,116.85,-163.15,280
1277,0,250,115.79,-162.21,278
1278,0,250,114.76,-164.24,279
1279,0,250,113.75,-167.25,281
1280,0,250,112.75,-168.25,281
1281,0,250,111.78,-166.22,278
1282,0,250,110.83,-167.17,278
1283,0,250,109.90,-166.10,276
1284,0,250,109.00,-164.00,273
1285,0,250,108.11,-165.89,274
1286,0,250,107.24,-169.76,277
1287,0,250,106.40,-168.60,275
1288,0,250,105.58,-166.42,272
1289,0,250,104.78,-161.22,266
1290,0,250,104.00,-167.00,271
1291,0,250,103.24,-168.76,272
1292,0,250,102.51,-163.49,266
1293,0,250,101.80,-167.20,269
1294,0,250,101.11,-165.89,267
1295,0,250,100.44,-161.56,262
1296,0,250,99.79,-161.21,261
1297,0,250,99.17,-162.83,262
1298,0,250,98.57,-159.43,258
1299,0,250,97.99,-163.01,261
1300,0,250,97.43,-161.57,259
1301,0,250,96.90,-160.10,257
1302,0,250,96.39,-161.61,258
1303,0,250,95.90,-163.10,259
1304,0,250,95.44,-163.56,259
1305,0,250,94.99,-159.01,254
1306,0,250,94.58,-161.42,256
1307,0,250,94.18,-160.82,255
1308,0,250,93.81,-159.19,253
1309,0,250,93.46,-160.54,254
1310,0,250,93.13,-157.87,251
1311,0,250,92.83,-157.17,250
1312,0,250,92.55,-157.45,250
1313,0,250,92.29,-156.71,249
1314,0,250,92.06,-157.94,250
1315,0,250,91.85,-159.15,251
1316,0,250,91.66,-157.34,249
1317,0,250,91.49,-157.51,249
1318,0,250,91.35,-154.65,246
1319,0,250,91.24,-155.76,247
1320,0,250,91.14,-151.86,243
1321,0,250,91.07,-151.93,243
1322,0,250,91.03,-150.97,242
1323,0,250,91.00,-152.00,243
1324,0,250,91.00,-150.00,241
1325,0,250,91.03,-149.97,241
1326,0,250,91.07,-149.93,241
1327,0,250,91.14,-144.86,236
1328,0,250,91.24,-146.76,238
1329,0,250,91.35,-148.65,240
1330,0,250,91.49,-148.51,240
1331,0,250,91.66,-144.34,236
1332,0,250,91.85,-147.15,239
1333,0,250,92.06,-140.94,233
1334,0,250,92.29,-143.71,236
1335,0,250,92.55,-140.45,233
1336,0,250,92.83,-138.17,231
1337,0,250,93.13,-134.87,228
1338,0,250,93.46,-137.54,231
1339,0,250,93.81,-133.19,227
1340,0,250,94.18,-131.82,226
1341,0,250,94.58,-130.42,225
1342,0,250,94.99,-131.01,226
1343,0,250,95.44,-129.56,225
1344,0,250,95.90,-131.10,227
1345,0,250,96.39,-128.61,225
1346,0,250,96.90,-126.10,223
1347,0,250,97.43,-127.57,225
1348,0,250,97.99,-126.01,224
1349,0,250,98.57,-124.43,223
1350,0,250,99.17,-123.83,223
1351,0,250,99.79,-120.21,220
1352,0,250,100.44,-118.56,219
1353,0,250,101.11,-117.89,219
1354,0,250,101.80,-119.20,221
1355,0,250,102.51,-118.49,221
1356,0,250,103.24,-114.76,218
1357,0,250,104.00,-113.00,217
1358,0,250,104.78,-114.22,219
1359,0,250,105.58,-110.42,216
1360,0,250,106.40,-111.60,218
1361,0,250,107.24,-110.76,218
1362,0,250,108.11,-107.89,216
1363,0,250,109.00,-107.00,216
1364,0,250,109.90,-107.10,217
1365,0,250,110.83,-105.17,216
1366,0,250,111.78,-103.22,215
1367,0,250,112.75,-101.25,214
1368,0,250,113.75,-102.25,216
1369,0,250,114.76,-98.24,213
1370,0,250,115.79,-97.21,213
1371,0,250,116.85,-94.15,211
1372,0,250,117.92,-91.08,209
1373,0,250,119.02,-88.98,208
1374,0,250,120.13,-90.87,211
1375,0,250,121.27,-87.73,209
1376,0,250,122.42,-84.58,207
1377,0,250,123.59,-83.41,207
1378,0,250,124.79,-80.21,205
1379,0,250,126.00,-80.00,206
1380,0,250,127.24,-73.76,201
1381,0,250,128.49,-75.51,204
1382,0,250,129.76,-67.24,197
1383,0,250,131.05,-71.95,203
1384,0,250,132.36,-66.64,199
1385,0,250,133.68,-63.32,197
1386,0,250,135.03,-60.97,196
1387,0,250,136.39,-58.61,195
1388,0,250,137.78,-56.22,194
1389,0,250,139.18,-54.82,194
1390,0,250,140.59,-51.41,192
1391,0,250,142.03,-49.97,192
1392,0,250,143.48,-50.52,194
1393,0,250,144.95,-46.05,191
1394,0,250,146.44,-46.56,193
1395,0,250,147.94,-44.06,192
1396,0,250,149.46,-42.54,192
1397,0,250,151.00,-40.00,191
1398,0,250,152.56,-36.44,189
1399,0,250,154.13,-34.87,189
1400,0,250,155.71,-35.29,191
1401,0,250,157.31,-30.69,188
1402,0,250,158.93,-28.07,187
1403,0,250,160.56,-25.44,186
1404,0,247,162.21,-24.79,187
1405,0,211,163.88,-21.12,185
1406,0,194,165.55,-19.45,185
1407,0,187,167.25,-18.75,186
1408,0,170,168.95,-17.05,186
1409,0,133,170.68,-13.32,184
1410,0,105,172.41,-10.59,183
1411,0,78,174.16,-7.84,182
1412,0,80,175.93,-8.07,184
1413,0,32,177.70,-3.30,181
1414,0,45,179.49,-4.51,184
1415,0,37,181.30,-3.70,185
1416,1,0,183.11,0.11,183
1417,9,0,184.94,0.94,184
1418,47,0,186.78,4.78,182
1419,66,0,188.64,6.64,182
1420,65,0,190.50,6.50,184
1421,83,0,192.38,8.38,184
1422,102,0,194.27,10.27,184
1423,111,0,196.17,11.17,185
1424,150,0,198.08,15.08,183
1425,149,0,200.00,15.00,185
1426,179,0,201.93,17.93,184
1427,198,0,203.88,19.88,184
1428,218,0,205.83,21.83,184
1429,207,0,207.79,20.79,187
1430,237,0,209.76,23.76,186
1431,250,0,211.75,25.75,186
1432,250,0,213.74,26.74,187
1433,247,0,215.74,24.74,191
1434,250,0,217.75,26.75,191
1435,250,0,219.77,28.77,191
1436,247,0,221.79,24.79,197
1437,250,0,223.83,28.83,195
1438,250,0,225.87,26.87,199
1439,250,0,227.92,27.92,200
1440,219,0,229.98,21.98,208
1441,220,0,232.04,22.04,210
1442,231,0,234.12,23.12,211
1443,250,0,236.19,25.19,211
1444,242,0,238.28,24.28,214
1445,250,0,240.37,27.37,213
1446,250,0,242.47,26.47,216
1447,250,0,244.57,26.57,218
1448,250,0,246.68,30.68,216
1449,250,0,248.79,31.79,217
1450,250,0,250.91,29.91,221
1451,250,0,253.03,31.03,222
1452,250,0,255.16,31.16,224
1453,250,0,257.29,31.29,226
1454,250,0,259.42,32.42,227
1455,250,0,261.56,34.56,227
1456,250,0,263.71,34.71,229
1457,250,0,265.85,36.85,229
1458,250,0,268.00,31.00,237
1459,250,0,270.15,29.15,241
1460,250,0,272.31,33.31,239
1461,250,0,274.46,33.46,241
1462,250,0,276.62,33.62,243
1463,250,0,278.78,36.78,242
1464,250,0,280.94,34.94,246
1465,250,0,283.10,33.10,250
1466,250,0,285.27,38.27,247
1467,250,0,287.43,37.43,250
1468,250,0,289.59,37.59,252
1469,250,0,291.76,37.76,254
1470,250,0,293.92,35.92,258
1471,250,0,296.09,40.09,256
1472,250,0,298.25,42.25,256
1473,250,0,300.41,38.41,262
1474,250,0,302.57,39.57,263
1475,250,0,304.73,41.73,263
1476,250,0,306.89,35.89,271
1477,250,0,309.05,38.05,271
1478,250,0,311.20,41.20,270
1479,250,0,313.35,41.35,272
1480,250,0,315.50,40.50,275
1481,250,0,317.65,38.65,279
1482,250,0,319.79,41.79,278
1483,250,0,321.93,42.93,279
1484,250,0,324.07,42.07,282
1485,250,0,326.20,47.20,279
1486,250,0,328.33,46.33,282
1487,250,0,330.46,49.46,281
1488,250,0,332.58,50.58,282
1489,250,0,334.69,49.69,285
1490,250,0,336.80,51.80,285
1491,250,0,338.90,51.90,287
1492,250,0,341.00,53.00,288
1493,250,0,343.09,54.09,289
1494,250,0,345.18,52.18,293
1495,250,0,347.26,56.26,291
1496,250,0,349.34,53.34,296
1497,250,0,351.40,56.40,295
1498,250,0,353.46,53.46,300
1499,250,0,355.51,55.51,300
1500,250,0,357.56,53.56,304
1501,250,0,359.60,55.60,304
1502,250,0,361.63,57.63,304
1503,250,0,363.65,55.65,308
1504,250,0,365.66,57.66,308
1505,250,0,367.66,59.66,308
1506,250,0,369.66,60.66,309
1507,250,0,371.64,58.64,313
1508,250,0,373.62,58.62,315
1509,250,0,375.58,62.58,313
1510,250,0,377.54,61.54,316
1511,250,0,379.49,63.49,316
1512,250,0,381.42,65.42,316
1513,250,0,383.35,63.35,320
1514,250,0,385.26,64.26,321
1515,250,0,387.16,67.16,320
1516,250,0,389.06,66.06,323
1517,250,0,390.94,59.94,331
1518,250,0,392.81,68.81,324
1519,250,0,394.66,66.66,328
1520,250,0,396.51,62.51,334
1521,250,0,398.34,67.34,331
1522,250,0,400.16,62.16,338
1523,250,0,401.97,66.97,335
1524,250,0,403.76,67.76,336
1525,250,0,405.54,64.54,341
1526,250,0,407.31,64.31,343
1527,250,0,409.06,67.06,342
1528,250,0,410.80,67.80,343
1529,250,0,412.53,71.53,341
1530,250,0,414.24,72.24,342
1531,250,0,415.94,71.94,344
1532,250,0,417.62,73.62,344
1533,250,0,419.29,74.29,345
1534,250,0,420.94,71.94,349
1535,250,0,422.58,73.58,349
1536,250,0,424.20,78.20,346
1537,250,0,425.81,78.81,347
1538,250,0,427.40,77.40,350
1539,250,0,428.98,78.98,350
1540,250,0,430.53,76.53,354
1541,250,0,432.08,79.08,353
1542,250,0,433.60,81.60,352
1543,250,0,435.11,78.11,357
1544,250,0,436.60,81.60,355
1545,250,0,438.08,73.08,365
1546,250,0,439.54,82.54,357
1547,250,0,440.98,79.98,361
1548,250,0,442.40,82.40,360
1549,250,0,443.81,79.81,364
1550,250,0,445.19,78.19,367
1551,250,0,446.56,80.56,366
1552,250,0,447.91,80.91,367
1553,250,0,449.25,78.25,371
1554,250,0,450.56,79.56,371
1555,250,0,451.86,78.86,373
1556,250,0,453.13,81.13,372
1557,250,0,454.39,79.39,375
1558,250,0,455.63,81.63,374
1559,250,0,456.85,81.85,375
1560,250,0,458.05,83.05,375
1561,250,0,459.23,84.23,375
1562,250,0,460.39,83.39,377
1563,250,0,461.53,83.53,378
1564,250,0,462.65,81.65,381
1565,250,0,463.75,80.75,383
1566,250,0,464.83,85.83,379
1567,250,0,465.89,82.89,383
1568,250,0,466.93,83.93,383
1569,250,0,467.95,83.95,384
1570,250,0,468.95,81.95,387
1571,250,0,469.93,80.93,389
1572,250,0,470.88,83.88,387
1573,250,0,471.82,82.82,389
1574,250,0,472.73,77.73,395
1575,250,0,473.63,81.63,392
1576,250,0,474.50,81.50,393
1577,250,0,475.35,78.35,397
1578,250,0,476.18,78.18,398
1579,250,0,476.98,79.98,397
1580,250,0,477.77,78.77,399
1581,250,0,478.53,76.53,402
1582,250,0,479.27,76.27,403
1583,250,0,479.99,77.99,402
1584,250,0,480.69,77.69,403
1585,250,0,481.36,78.36,403
1586,250,0,482.02,79.02,403
1587,250,0,482.65,79.65,403
1588,250,0,483.26,80.26,403
1589,250,0,483.84,79.84,404
1590,250,0,484.40,77.40,407
1591,250,0,484.94,80.94,404
1592,250,0,485.46,77.46,408
1593,250,0,485.95,78.95,407
1594,250,0,486.43,80.43,406
1595,250,0,486.88,76.88,410
1596,250,0,487.30,77.30,410
1597,250,0,487.70,76.70,411
1598,250,0,488.08,78.08,410
1599,250,0,488.44,75.44,413
1600,250,0,488.77,74.77,414
1601,250,0,489.08,77.08,412
1602,250,0,489.37,75.37,414
1603,250,0,489.64,73.64,416
1604,250,0,489.88,75.88,414
1605,250,0,490.09,73.09,417
1606,250,0,490.29,70.29,420
1607,250,0,490.46,74.46,416
1608,250,0,490.61,73.61,417
1609,250,0,490.73,69.73,421
1610,250,0,490.83,70.83,420
1611,250,0,490.91,69.91,421
1612,250,0,490.96,70.96,420
1613,250,0,490.99,66.99,424
1614,250,0,491.00,63.00,428
1615,250,0,490.98,61.98,429
1616,250,0,490.94,60.94,430
1617,250,0,490.88,60.88,430
1618,250,0,490.79,57.79,433
1619,250,0,490.68,59.68,431
1620,250,0,490.55,56.55,434
1621,250,0,490.39,60.39,430
1622,250,0,490.21,56.21,434
1623,250,0,490.01,56.01,434
1624,250,0,489.78,55.78,434
1625,250,0,489.53,55.53,434
1626,250,0,489.26,53.26,436
1627,250,0,488.96,49.96,439
1628,250,0,488.64,51.64,437
1629,250,0,488.30,50.30,438
1630,250,0,487.93,48.93,439
1631,250,0,487.55,49.55,438
1632,250,0,487.13,48.13,439
1633,250,0,486.70,43.70,443
1634,250,0,486.24,45.24,441
1635,250,0,485.76,42.76,443
1636,250,0,485.26,43.26,442
1637,250,0,484.73,40.73,444
1638,250,0,484.18,38.18,446
1639,250,0,483.61,38.61,445
1640,250,0,483.01,38.01,445
1641,250,0,482.40,33.40,449
1642,250,0,481.76,34.76,447
1643,250,0,481.10,30.10,451
1644,250,0,480.41,31.41,449
1645,250,0,479.71,30.71,449
1646,250,0,478.98,26.98,452
1647,192,0,478.23,19.23,459
1648,244,0,477.46,24.46,453
1649,186,0,476.66,18.66,458
1650,188,0,475.85,18.85,457
1651,170,0,475.01,17.01,458
1652,141,0,474.15,14.15,460
1653,112,0,473.27,11.27,462
1654,133,0,472.37,13.37,459
1655,154,0,471.45,15.45,456
1656,105,0,470.50,10.50,460
1657,105,0,469.54,10.54,459
1658,65,0,468.55,6.55,462
1659,55,0,467.55,5.55,462
1660,45,0,466.52,4.52,462
1661,64,0,465.47,6.47,459
1662,24,0,464.40,2.40,462
1663,3,0,463.31,0.31,463
1664,0,17,462.21,-1.79,464
