1,0,250,406.25,-27.75,434
-----NEW TEST-------
frequency:    1.166700 Hz
start time    104114 ms
stop time     112685 ms
Sample Prd    2 ms
Number Cylces 10 
N_sample,fluidInVoltage,fluidOutVoltage,pressureCommanded,pressureError,pressure
269,0,250,91.02,-211.98,303
270,0,250,91.00,-210.00,301
271,0,250,91.02,-206.98,298
272,0,250,91.08,-204.92,296
273,0,250,91.19,-205.81,297
274,0,250,91.34,-208.66,300
275,0,250,91.53,-197.47,289
276,0,250,91.77,-199.23,291
277,0,250,92.05,-199.95,292
278,0,250,92.37,-196.63,289
279,0,250,92.73,-195.27,288
280,0,250,93.14,-193.86,287
281,0,250,93.59,-192.41,286
282,0,250,94.08,-192.92,287
283,0,250,94.61,-191.39,286
284,0,250,95.19,-189.81,285
285,0,250,95.81,-189.19,285
286,0,250,96.47,-187.53,284
287,0,250,97.17,-185.83,283
288,0,250,97.91,-186.09,284
289,0,250,98.70,-182.30,281
290,0,250,99.53,-181.47,281
291,0,250,100.39,-179.61,280
292,0,250,101.30,-178.70,280
293,0,250,102.25,-177.75,280
294,0,250,103.24,-175.76,279
295,0,250,104.27,-175.73,280
296,0,250,105.34,-176.66,282
297,0,250,106.45,-172.55,279
298,0,250,107.60,-169.40,277
299,0,250,108.79,-166.21,275
300,0,250,110.02,-165.98,276
301,0,250,111.29,-164.71,276
302,0,250,112.59,-161.41,274
303,0,250,113.94,-161.06,275
304,0,250,115.32,-160.68,276
305,0,250,116.74,-155.26,272
306,0,250,118.20,-153.80,272
307,0,250,119.69,-150.31,270
308,0,250,121.23,-148.77,270
309,0,250,122.79,-149.21,272
310,0,250,124.40,-143.60,268
311,0,250,126.04,-141.96,268
312,0,250,127.71,-136.29,264
313,0,250,129.43,-132.57,262
314,0,250,131.17,-126.83,258
315,0,250,132.95,-128.05,261
316,0,250,134.76,-124.24,259
317,0,250,136.61,-121.39,258
318,0,250,138.49,-119.51,258
319,0,250,140.41,-115.59,256
320,0,250,142.35,-111.65,254
321,0,250,144.33,-111.67,256
322,0,250,146.34,-108.66,255
323,0,250,148.38,-106.62,255
324,0,250,150.45,-102.55,253
325,0,250,152.55,-99.45,252
326,0,250,154.68,-97.32,252
327,0,250,156.84,-95.16,252
328,0,250,159.03,-92.97,252
329,0,250,161.25,-90.75,252
330,0,250,163.49,-86.51,250
331,0,250,165.77,-82.23,248
332,0,250,168.07,-80.93,249
333,0,250,170.39,-78.61,249
334,0,250,172.74,-76.26,249
335,0,250,175.12,-71.88,247
336,0,250,177.52,-69.48,247
337,0,250,179.95,-66.05,246
338,0,250,182.40,-62.60,245
339,0,250,184.88,-60.12,245
340,0,250,187.37,-56.63,244
341,0,250,189.89,-49.11,239
342,0,250,192.43,-48.57,241
343,0,250,194.99,-46.01,241
344,0,250,197.58,-44.42,242
345,0,250,200.18,-39.82,240
346,0,250,202.80,-34.20,237
347,0,250,205.44,-34.56,240
348,0,250,208.10,-29.90,238
349,0,250,210.78,-28.22,239
350,0,235,213.47,-23.53,237
351,0,188,216.19,-18.81,235
352,0,100,218.91,-10.09,229
353,0,73,221.66,-7.34,229
354,0,35,224.41,-3.59,228
355,0,28,227.19,-2.81,230
356,19,0,229.97,1.97,228
357,17,0,232.77,1.77,231
358,45,0,235.58,4.58,231
359,94,0,238.40,9.40,229
360,122,0,241.24,12.24,229
361,150,0,244.08,15.08,229
362,149,0,246.94,14.94,232
363,168,0,249.81,16.81,233
364,166,0,252.68,16.68,236
365,185,0,255.56,18.56,237
366,244,0,258.45,24.45,234
367,250,0,261.35,25.35,236
368,250,0,264.25,27.25,237
369,250,0,267.16,26.16,241
370,250,0,270.07,29.07,241
371,250,0,272.99,29.99,243
372,250,0,275.91,30.91,245
373,250,0,278.84,31.84,247
374,250,0,281.77,32.77,249
375,250,0,284.70,35.70,249
376,250,0,287.63,35.63,252
377,250,0,290.56,37.56,253
378,250,0,293.49,40.49,253
379,250,0,296.42,39.42,257
380,250,0,299.35,41.35,258
381,250,0,302.28,43.28,259
382,250,0,305.21,41.21,264
383,250,0,308.13,38.13,270
384,250,0,311.05,45.05,266
385,250,0,313.97,43.97,270
386,250,0,316.88,45.88,271
387,250,0,319.78,44.78,275
388,250,0,322.68,45.68,277
389,250,0,325.57,47.57,278
390,250,0,328.46,49.46,279
391,250,0,331.33,51.33,280
392,250,0,334.20,56.20,278
393,250,0,337.06,57.06,280
394,250,0,339.91,57.91,282
395,250,0,342.75,59.75,283
396,250,0,345.57,60.57,285
397,250,0,348.39,64.39,284
398,250,0,351.19,65.19,286
399,250,0,353.98,65.98,288
400,250,0,356.76,68.76,288
401,250,0,359.52,68.52,291
402,250,0,362.27,69.27,293
403,250,0,365.00,71.00,294
404,250,0,367.71,66.71,301
405,250,0,370.41,73.41,297
406,250,0,373.10,69.10,304
407,250,0,375.76,74.76,301
408,250,0,378.41,70.41,308
409,250,0,381.04,74.04,307
410,250,0,383.64,75.64,308
411,250,0,386.23,77.23,309
412,250,0,388.80,80.80,308
413,250,0,391.35,76.35,315
414,250,0,393.87,79.87,314
415,250,0,396.38,83.38,313
416,250,0,398.86,81.86,317
417,250,0,401.32,84.32,317
418,250,0,403.75,81.75,322
419,250,0,406.16,84.16,322
420,250,0,408.55,86.55,322
421,250,0,410.90,87.90,323
422,250,0,413.24,91.24,322
423,250,0,415.55,88.55,327
424,250,0,417.83,88.83,329
425,250,0,420.08,86.08,334
426,250,0,422.31,89.31,333
427,250,0,424.50,89.50,335
428,250,0,426.67,89.67,337
429,250,0,428.81,90.81,338
430,250,0,430.92,91.92,339
431,250,0,433.00,92.00,341
432,250,0,435.05,93.05,342
433,250,0,437.07,95.07,342
434,250,0,439.06,99.06,340
435,250,0,441.01,97.01,344
436,250,0,442.94,97.94,345
437,250,0,444.83,99.83,345
438,250,0,446.68,98.68,348
439,250,0,448.51,100.51,348
440,250,0,450.30,101.30,349
441,250,0,452.05,103.05,349
442,250,0,453.78,103.78,350
443,250,0,455.46,104.46,351
444,250,0,457.11,103.11,354
445,250,0,458.73,106.73,352
446,250,0,460.31,105.31,355
447,250,0,461.85,101.85,360
448,250,0,463.36,105.36,358
449,250,0,464.82,108.82,356
450,250,0,466.26,105.26,361
451,250,0,467.65,104.65,363
452,250,0,469.01,105.01,364
453,250,0,470.32,103.32,367
454,250,0,471.60,103.60,368
455,250,0,472.84,104.84,368
456,250,0,474.04,103.04,371
457,250,0,475.21,103.21,372
458,250,0,476.33,107.33,369
459,250,0,477.41,103.41,374
460,250,0,478.45,105.45,373
461,250,0,479.46,104.46,375
462,250,0,480.42,106.42,374
463,250,0,481.34,103.34,378
464,250,0,482.22,104.22,378
465,250,0,483.06,104.06,379
466,250,0,483.85,106.85,377
467,250,0,484.61,105.61,379
468,250,0,485.32,104.32,381
469,250,0,486.00,103.00,383
470,250,0,486.63,104.63,382
471,250,0,487.22,103.22,384
472,250,0,487.76,101.76,386
473,250,0,488.27,105.27,383
474,250,0,488.73,95.73,393
475,250,0,489.15,94.15,395
476,250,0,489.53,99.53,390
477,250,0,489.86,98.86,391
478,250,0,490.15,95.15,395
479,250,0,490.40,98.40,392
480,250,0,490.60,95.60,395
481,250,0,490.77,89.77,401
482,250,0,490.89,91.89,399
483,250,0,490.96,89.96,401
484,250,0,491.00,91.00,400
485,250,0,490.99,88.99,402
486,250,0,490.94,89.94,401
487,250,0,490.84,91.84,399
488,250,0,490.70,86.70,404
489,250,0,490.52,87.52,403
490,250,0,490.30,87.30,403
491,250,0,490.03,85.03,405
492,250,0,489.72,84.72,405
493,250,0,489.37,85.37,404
494,250,0,488.98,80.98,408
495,250,0,488.54,78.54,410
496,250,0,488.06,81.06,407
497,250,0,487.54,78.54,409
498,250,0,486.97,76.97,410
499,250,0,486.37,76.37,410
500,250,0,485.72,75.72,410
501,250,0,485.03,73.03,412
502,250,0,484.29,73.29,411
503,250,0,483.52,70.52,413
504,250,0,482.71,70.71,412
505,250,0,481.85,67.85,414
506,250,0,480.95,68.95,412
507,250,0,480.01,64.01,416
508,250,0,479.03,60.03,419
509,250,0,478.02,60.02,418
510,250,0,476.96,60.96,416
511,250,0,475.86,56.86,419
512,250,0,474.72,55.72,419
513,250,0,473.54,53.54,420
514,250,0,472.32,51.32,421
515,250,0,471.06,50.06,421
516,250,0,469.77,49.77,420
517,250,0,468.43,49.43,419
518,250,0,467.06,43.06,424
519,250,0,465.65,40.65,425
520,250,0,464.21,37.21,427
521,250,0,462.72,34.72,428
522,250,0,461.20,33.20,428
523,250,0,459.64,28.64,431
524,250,0,458.05,25.05,433
525,234,0,456.42,23.42,433
526,207,0,454.75,20.75,434
527,200,0,453.05,20.05,433
528,153,0,451.31,15.31,436
529,145,0,449.54,14.54,435
530,127,0,447.74,12.74,435
531,88,0,445.90,8.90,437
532,60,0,444.03,6.03,438
533,31,0,442.12,3.12,439
534,31,0,440.19,3.19,437
535,0,17,438.22,-1.78,440
536,0,17,436.22,-1.78,438
537,0,38,434.19,-3.81,438
538,0,48,432.12,-4.88,437
539,0,69,430.03,-6.97,437
540,0,80,427.91,-8.09,436
541,0,122,425.76,-12.24,438
542,0,104,423.57,-10.43,434
543,0,146,421.36,-14.64,436
544,0,178,419.13,-17.87,437
545,0,201,416.86,-20.14,437
546,0,214,414.57,-21.43,436
547,0,247,412.25,-24.75,437
548,0,250,409.91,-28.09,438
549,0,250,407.53,-29.47,437
550,0,250,405.14,-28.86,434
551,0,250,402.72,-26.28,429
552,0,250,400.27,-31.73,432
553,0,250,397.81,-35.19,433
554,0,250,395.32,-32.68,428
555,0,250,392.80,-29.20,422
556,0,250,390.27,-30.73,421
557,0,250,387.71,-39.29,427
558,0,250,385.14,-32.86,418
559,0,250,382.54,-33.46,416
560,0,250,379.92,-39.08,419
561,0,250,377.29,-39.71,417
562,0,250,374.63,-39.37,414
563,0,250,371.96,-41.04,413
564,0,250,369.27,-42.73,412
565,0,250,366.56,-45.44,412
566,0,250,363.84,-48.16,412
567,0,250,361.10,-48.90,410
568,0,250,358.35,-50.65,409
569,0,250,355.58,-54.42,410
570,0,250,352.80,-53.20,406
571,0,250,350.00,-56.00,406
572,0,250,347.19,-56.81,404
573,0,250,344.37,-59.63,404
574,0,250,341.54,-60.46,402
575,0,250,338.70,-63.30,402
576,0,250,335.85,-67.15,403
577,0,250,332.98,-69.02,402
578,0,250,330.11,-70.89,401
579,0,250,327.23,-72.77,400
580,0,250,324.35,-72.65,397
581,0,250,321.45,-75.55,397
582,0,250,318.55,-78.45,397
583,0,250,315.64,-81.36,397
584,0,250,312.73,-78.27,391
585,0,250,309.81,-81.19,391
586,0,250,306.89,-84.11,391
587,0,250,303.97,-84.03,388
588,0,250,301.04,-84.96,386
589,0,250,298.11,-88.89,387
590,0,250,295.18,-88.82,384
591,0,250,292.25,-92.75,385
592,0,250,289.31,-93.69,383
593,0,250,286.38,-93.62,380
594,0,250,283.45,-95.55,379
595,0,250,280.52,-100.48,381
596,0,250,277.59,-102.41,380
597,0,250,274.67,-105.33,380
598,0,250,271.75,-106.25,378
599,0,250,268.83,-105.17,374
600,0,250,265.92,-110.08,376
601,0,250,263.02,-112.98,376
602,0,250,260.11,-112.89,373
603,0,250,257.22,-114.78,372
604,0,250,254.33,-115.67,370
605,0,250,251.46,-118.54,370
606,0,250,248.59,-119.41,368
607,0,250,245.73,-125.27,371
608,0,250,242.87,-126.13,369
609,0,250,240.03,-122.97,363
610,0,250,237.20,-127.80,365
611,0,250,234.38,-126.62,361
612,0,250,231.58,-129.42,361
613,0,250,228.79,-130.21,359
614,0,250,226.01,-138.99,365
615,0,250,223.24,-134.76,358
616,0,250,220.49,-139.51,360
617,0,250,217.75,-138.25,356
618,0,250,215.03,-141.97,357
619,0,250,212.33,-141.67,354
620,0,250,209.64,-143.36,353
621,0,250,206.97,-146.03,353
622,0,250,204.32,-146.68,351
623,0,250,201.68,-149.32,351
624,0,250,199.07,-150.93,350
625,0,250,196.48,-152.52,349
626,0,250,193.90,-154.10,348
627,0,250,191.35,-158.65,350
628,0,250,188.82,-159.18,348
629,0,250,186.31,-159.69,346
630,0,250,183.82,-161.18,345
631,0,250,181.36,-163.64,345
632,0,250,178.92,-166.08,345
633,0,250,176.50,-168.50,345
634,0,250,174.11,-168.89,343
635,0,250,171.74,-169.26,341
636,0,250,169.40,-173.60,343
637,0,250,167.09,-173.91,341
638,0,250,164.80,-176.20,341
639,0,250,162.54,-176.46,339
640,0,250,160.30,-179.70,340
641,0,250,158.10,-183.90,342
642,0,250,155.92,-183.08,339
643,0,250,153.77,-184.23,338
644,0,250,151.65,-185.35,337
645,0,250,149.57,-182.43,332
646,0,250,147.51,-181.49,329
647,0,250,145.48,-188.52,334
648,0,250,143.48,-190.52,334
649,0,250,141.52,-191.48,333
650,0,250,139.59,-193.41,333
651,0,250,137.69,-189.31,327
652,0,250,135.82,-195.18,331
653,0,250,133.99,-192.01,326
654,0,250,132.19,-188.81,321
655,0,250,130.42,-190.58,321
656,0,250,128.69,-192.31,321
657,0,250,127.00,-194.00,321
658,0,250,125.34,-194.66,320
659,0,250,123.71,-195.29,319
660,0,250,122.12,-195.88,318
661,0,250,120.57,-198.43,319
662,0,250,119.05,-196.95,316
663,0,250,117.58,-196.42,314
664,0,250,116.13,-196.87,313
665,0,250,114.73,-199.27,314
666,0,250,113.36,-197.64,311
667,0,250,112.03,-199.97,312
668,0,250,110.74,-203.26,314
669,0,250,109.49,-202.51,312
670,0,250,108.28,-200.72,309
671,0,250,107.11,-203.89,311
672,0,250,105.98,-204.02,310
673,0,250,104.88,-202.12,307
674,0,250,103.83,-204.17,308
675,0,250,102.82,-202.18,305
676,0,250,101.84,-200.16,302
677,0,250,100.91,-204.09,305
678,0,250,100.02,-203.98,304
679,0,250,99.17,-198.83,298
680,0,250,98.36,-204.64,303
681,0,250,97.59,-199.41,297
682,0,250,96.87,-198.13,295
683,0,250,96.18,-199.82,296
684,0,250,95.54,-198.46,294
685,0,250,94.94,-202.06,297
686,0,250,94.38,-195.62,290
687,0,250,93.87,-197.13,291
688,0,250,93.39,-196.61,290
689,0,250,92.96,-197.04,290
690,0,250,92.57,-196.43,289
691,0,250,92.23,-195.77,288
692,0,250,91.93,-195.07,287
693,0,250,91.66,-194.34,286
694,0,250,91.45,-194.55,286
695,0,250,91.27,-193.73,285
696,0,250,91.14,-194.86,286
697,0,250,91.05,-194.95,286
698,0,250,91.01,-193.99,285
699,0,250,91.00,-192.00,283
700,0,250,91.04,-190.96,282
701,0,250,91.13,-191.87,283
702,0,250,91.25,-190.75,282
703,0,250,91.42,-188.58,280
704,0,250,91.64,-186.36,278
705,0,250,91.89,-188.11,280
706,0,250,92.19,-186.81,279
707,0,250,92.53,-186.47,279
708,0,250,92.91,-183.09,276
709,0,250,93.34,-182.66,276
710,0,250,93.81,-181.19,275
711,0,250,94.32,-183.68,278
712,0,250,94.87,-182.13,277
713,0,250,95.46,-181.54,277
714,0,250,96.10,-178.90,275
715,0,250,96.78,-176.22,273
716,0,250,97.50,-176.50,274
717,0,250,98.26,-171.74,270
718,0,250,99.07,-172.93,272
719,0,250,99.91,-171.09,271
720,0,250,100.80,-170.20,271
721,0,250,101.72,-169.28,271
722,0,250,102.69,-160.31,263
723,0,250,103.70,-158.30,262
724,0,250,104.75,-155.25,260
725,0,250,105.84,-153.16,259
726,0,250,106.97,-154.03,261
727,0,250,108.13,-149.87,258
728,0,250,109.34,-146.66,256
729,0,250,110.59,-149.41,260
730,0,250,111.87,-143.13,255
731,0,250,113.19,-146.81,260
732,0,250,114.56,-140.44,255
733,0,250,115.96,-136.04,252
734,0,250,117.39,-136.61,254
735,0,250,118.87,-135.13,254
736,0,250,120.38,-134.62,255
737,0,250,121.93,-129.07,251
738,0,250,123.51,-125.49,249
739,0,250,125.13,-124.87,250
740,0,250,126.79,-122.21,249
741,0,250,128.48,-121.52,250
742,0,250,130.21,-119.79,250
743,0,250,131.97,-116.03,248
744,0,250,133.76,-114.24,248
745,0,250,135.59,-109.41,245
746,0,250,137.45,-107.55,245
747,0,250,139.35,-102.65,242
748,0,250,141.28,-102.72,244
749,0,250,143.24,-98.76,242
750,0,250,145.23,-94.77,240
751,0,250,147.25,-93.75,241
752,0,250,149.31,-88.69,238
753,0,250,151.39,-87.61,239
754,0,250,153.51,-85.49,239
755,0,250,155.65,-83.35,239
756,0,250,157.82,-80.18,238
757,0,250,160.03,-73.97,234
758,0,250,162.26,-75.74,238
759,0,250,164.51,-73.49,238
760,0,250,166.80,-66.20,233
761,0,250,169.11,-64.89,234
762,0,250,171.45,-59.55,231
763,0,250,173.81,-55.19,229
764,0,250,176.20,-50.80,227
765,0,250,178.61,-49.39,228
766,0,250,181.05,-45.95,227
767,0,250,183.51,-42.49,226
768,0,250,186.00,-38.00,224
769,0,250,188.50,-36.50,225
770,0,250,191.03,-33.97,225
771,0,250,193.58,-31.42,225
772,0,250,196.15,-27.85,224
773,0,250,198.75,-25.25,224
774,0,206,201.36,-20.64,222
775,0,180,203.99,-18.01,222
776,0,163,206.64,-16.36,223
777,0,116,209.30,-11.70,221
778,0,80,211.99,-8.01,220
779,0,43,214.69,-4.31,219
780,0,5,217.41,-0.59,218
781,21,0,220.15,2.15,218
782,18,0,222.89,1.89,221
783,36,0,225.66,3.66,222
784,74,0,228.44,7.44,221
785,122,0,231.23,12.23,219
786,140,0,234.03,14.03,220
787,158,0,236.85,15.85,221
788,176,0,239.68,17.68,222
789,215,0,242.52,21.52,221
790,233,0,245.37,23.37,222
791,250,0,248.23,26.23,222
792,250,0,251.10,26.10,225
793,250,0,253.97,30.97,223
794,250,0,256.86,31.86,225
795,250,0,259.75,32.75,227
796,250,0,262.65,34.65,228
797,250,0,265.56,37.56,228
798,250,0,268.47,31.47,237
799,250,0,271.39,34.39,237
800,250,0,274.31,37.31,237
801,250,0,277.23,35.23,242
802,250,0,280.16,38.16,242
803,250,0,283.08,37.08,246
804,250,0,286.02,40.02,246
805,250,0,288.95,38.95,250
806,250,0,291.88,41.88,250
807,250,0,294.81,44.81,250
808,250,0,297.74,45.74,252
809,250,0,300.67,45.67,255
810,250,0,303.60,48.60,255
811,250,0,306.53,48.53,258
812,250,0,309.45,49.45,260
813,250,0,312.36,51.36,261
814,250,0,315.28,52.28,263
815,250,0,318.19,50.19,268
816,250,0,321.09,49.09,272
817,250,0,323.98,53.98,270
818,250,0,326.87,53.87,273
819,250,0,329.75,53.75,276
820,250,0,332.63,57.63,275
821,250,0,335.49,55.49,280
822,250,0,338.34,58.34,280
823,250,0,341.19,60.19,281
824,250,0,344.02,64.02,280
825,250,0,346.84,65.84,281
826,250,0,349.65,67.65,282
827,250,0,352.45,67.45,285
828,250,0,355.23,67.23,288
829,250,0,358.00,70.00,288
830,250,0,360.76,74.76,286
831,250,0,363.50,72.50,291
832,250,0,366.22,76.22,290
833,250,0,368.93,76.93,292
834,250,0,371.62,77.62,294
835,250,0,374.30,78.30,296
836,250,0,376.95,77.95,299
837,250,0,379.59,81.59,298
838,250,0,382.21,80.21,302
839,250,0,384.81,78.81,306
840,250,0,387.39,81.39,306
841,250,0,389.95,84.95,305
842,250,0,392.49,82.49,310
843,250,0,395.00,84.00,311
844,250,0,397.50,85.50,312
845,250,0,399.97,86.97,313
