=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.10.10 15:10:54 =~=~=~=~=~=~=~=~=~=~=~=
2899,92
2900,92
2901,93
2902,93
2903,91
2904,91
2905,91
2906,92
2907,91
2908,91
2909,92
2910,93
2911,91
2912,92
2913,92
2914,92
2915,92
2916,91
2917,92
2918,93
2919,91
2920,92
2921,92
2922,91
2923,92
2924,92
2925,92
2926,91
2927,92
2928,91
2929,91
2930,91
2931,92
2932,92
2933,92
2934,93
2935,91
2936,93
2937,92
2938,92
2939,92
2940,92
2941,91
2942,93
2943,93
2944,92
2945,92
2946,92
2947,91
2948,93
2949,92
2950,92
2951,93
2952,94
2953,91
2954,92
2955,93
2956,92
2957,93
2958,92
2959,93
2960,92
2961,92
2962,92
2963,91
2964,91
2965,92
2966,92
2967,93
2968,92
2969,91
2970,92
2971,92
2972,93
2973,92
2974,92
2975,92
2976,93
2977,92
2978,91
2979,90
2980,93
2981,92
2982,92
2983,92
2984,92
2985,92
2986,92
2987,91
2988,92
2989,92
2990,91
2991,93
2992,92
2993,92
2994,92
2995,92
2996,92
2997,91
2998,92
2999,93
3000,92
3001,91
3002,93
3003,92
3004,93
3005,91
3006,92
3007,91
3008,93
3009,92
3010,92
3011,92
3012,92
3013,92
3014,93
3015,93
3016,91
3017,92
3018,92
3019,92
3020,91
3021,92
3022,92
3023,91
3024,92
3025,92
3026,93
3027,92
3028,92
3029,91
3030,91
3031,92
3032,91
3033,92
3034,92
3035,92
3036,92
3037,93
3038,92
3039,92
3040,92
3041,92
3042,92
3043,92
3044,92
3045,92
3046,92
3047,92
3048,91
3049,93
3050,93
3051,92
3052,91
3053,92
3054,93
3055,93
3056,93
3057,93
3058,92
3059,91
3060,92
3061,92
3062,93
3063,92
3064,92
3065,92
3066,92
3067,91
3068,92
3069,92
3070,92
3071,92
3072,91
3073,93
3074,93
3075,92
3076,92
3077,92
3078,93
3079,92
3080,92
3081,92
3082,92
3083,93
3084,93
3085,92
3086,91
3087,91
3088,92
3089,92
3090,92
3091,93
3092,91
3093,91
3094,92
3095,92
3096,92
3097,93
3098,92
3099,91
3100,91
3101,91
3102,92
3103,91
3104,92
3105,92
3106,92
3107,92
3108,91
3109,91
3110,92
3111,93
3112,92
3113,93
3114,92
3115,92
3116,90
3117,92
3118,92
3119,92
3120,92
3121,92
3122,92
3123,92
3124,91
3125,93
3126,93
3127,92
3128,91
3129,92
3130,92
3131,91
3132,93
3133,92
3134,91
3135,92
3136,92
3137,93
3138,91
3139,92
3140,93
3141,92
3142,92
3143,92
3144,93
3145,93
3146,92
3147,92
3148,91
3149,92
3150,93
3151,92
3152,92
3153,91
3154,93
3155,92
3156,91
3157,91
3158,93
3159,92
3160,92
3161,92
3162,92
3163,92
3164,91
3165,92
3166,92
3167,91
3168,93
3169,91
3170,92
3171,92
3172,92
3173,92
3174,91
3175,92
3176,93
3177,92
3178,92
3179,92
3180,92
3181,92
3182,93
3183,91
3184,93
3185,92
3186,91
3187,92
3188,92
3189,91
3190,92
3191,91
3192,92
3193,91
3194,93
3195,93
3196,91
3197,92
3198,92
3199,92
3200,93
3201,91
3202,91
3203,93
3204,92
3205,92
3206,91
3207,93
3208,92
3209,93
3210,92
3211,92
3212,92
3213,91
3214,91
3215,91
3216,93
3217,92
3218,92
3219,91
3220,92
3221,92
3222,90
3223,91
3224,92
3225,92
3226,93
3227,91
3228,92
3229,91
3230,92
3231,92
3232,92
3233,93
3234,93
3235,92
3236,92
3237,92
3238,92
3239,92
3240,92
3241,93
3242,91
3243,91
3244,92
3245,93
3246,91
3247,92
3248,92
3249,92
3250,91
3251,93
3252,92
3253,92
3254,92
3255,92
3256,92
3257,92
3258,92
3259,93
3260,92
3261,92
3262,91
3263,93
3264,92
3265,91
3266,92
3267,92
3268,92
3269,93
3270,92
3271,92
3272,91
3273,92
3274,91
3275,91
3276,91
3277,93
3278,92
3279,93
3280,91
3281,93
3282,92
3283,92
3284,92
3285,92
3286,93
3287,91
3288,92
3289,93
3290,92
3291,93
3292,92
3293,92
3294,91
3295,91
3296,92
3297,91
3298,91
3299,92
3300,92
3301,92
3302,92
3303,91
3304,92
3305,92
3306,92
3307,92
3308,92
3309,92
3310,92
3311,93
3312,93
3313,91
3314,91
3315,92
3316,92
3317,92
3318,92
3319,91
3320,93
3321,92
3322,91
3323,92
3324,93
3325,93
3326,92
3327,92
3328,91
3329,92
3330,91
3331,92
3332,91
3333,92
3334,92
3335,91
3336,91
3337,92
3338,92
3339,92
3340,94
3341,92
3342,91
3343,92
3344,91
3345,92
3346,94
3347,91
3348,93
3349,92
3350,92
3351,91
3352,92
3353,92
3354,92
3355,92
3356,92
3357,91
3358,93
3359,91
3360,92
3361,93
3362,92
3363,92
3364,92
3365,92
3366,92
3367,91
3368,92
3369,91
3370,91
3371,92
3372,92
3373,92
3374,91
3375,93
3376,92
3377,92
3378,93
3379,91
3380,93
3381,92
3382,92
3383,91
3384,92
3385,93
3386,91
3387,91
3388,93
3389,92
3390,92
3391,91
3392,92
3393,92
3394,93
3395,91
3396,92
3397,93
3398,92
3399,92
3400,91
3401,93
3402,92
3403,93
3404,92
3405,93
3406,92
3407,92
3408,92
3409,92
3410,93
3411,92
3412,93
3413,92
3414,92
3415,92
3416,93
3417,91
3418,93
3419,92
3420,92
3421,92
3422,92
3423,92
3424,92
3425,91
3426,92
3427,91
3428,92
3429,92
3430,92
3431,91
3432,92
3433,92
3434,94
3435,91
3436,92
3437,92
3438,92
3439,93
3440,92
3441,92
3442,91
3443,91
3444,91
3445,93
3446,92
3447,92
3448,93
3449,92
3450,92
3451,92
3452,93
3453,91
3454,92
3455,93
3456,92
3457,91
3458,93
3459,93
3460,92
3461,92
3462,92
3463,91
3464,91
3465,91
3466,92
3467,91
3468,93
3469,91
3470,91
3471,92
3472,91
3473,92
3474,92
3475,91
3476,93
3477,91
3478,91
3479,91
3480,91
3481,92
3482,92
3483,92
3484,93
3485,91
3486,92
3487,92
3488,93
3489,91
3490,92
3491,91
3492,92
3493,92
3494,92
3495,92
3496,92
3497,92
3498,92
3499,91
3500,92
3501,91
3502,92
3503,91
3504,92
3505,93
3506,91
3507,92
3508,93
3509,92
3510,91
3511,91
3512,91
3513,92
3514,92
3515,92
3516,92
3517,94
3518,92
3519,92
3520,91
3521,91
3522,91
3523,92
3524,91
3525,93
3526,92
3527,93
3528,92
3529,92
3530,92
3531,93
3532,91
3533,90
3534,93
3535,93
3536,92
3537,92
3538,92
3539,92
3540,93
3541,92
3542,91
3543,92
3544,93
3545,91
3546,93
3547,93
3548,92
3549,92
3550,92
3551,93
3552,92
3553,92
3554,91
3555,92
3556,93
3557,92
3558,92
3559,92
3560,93
3561,93
3562,92
3563,91
3564,91
3565,92
3566,91
3567,93
3568,92
3569,92
3570,92
3571,91
3572,92
3573,93
3574,92
3575,92
3576,91
3577,93
3578,92
3579,91
3580,91
3581,91
3582,92
3583,90
3584,92
3585,92
3586,92
3587,92
3588,93
3589,90
3590,92
3591,93
3592,91
3593,92
3594,92
3595,91
3596,91
3597,93
3598,92
3599,92
3600,93
3601,92
3602,92
3603,91
3604,92
3605,92
3606,92
3607,93
3608,92
3609,92
3610,92
3611,93
3612,91
3613,92
3614,93
3615,92
3616,92
3617,92
3618,91
3619,91
3620,92
3621,92
3622,92
3623,91
3624,92
3625,91
3626,93
3627,91
3628,91
3629,92
3630,93
3631,92
3632,91
3633,91
3634,92
3635,92
3636,92
3637,92
3638,92
3639,92
3640,91
3641,92
3642,92
3643,93
3644,91
3645,91
3646,93
3647,93
3648,92
3649,92
3650,91
3651,91
3652,93
3653,92
3654,93
3655,92
3656,93
3657,93
3658,92
3659,92
3660,91
3661,91
3662,92
3663,92
3664,91
3665,92
3666,92
3667,91
3668,93
3669,92
3670,91
3671,92
3672,92
3673,92
3674,93
3675,92
3676,91
3677,93
3678,91
3679,92
3680,91
3681,92
3682,92
3683,92
3684,91
3685,91
3686,92
3687,92
3688,92
3689,91
3690,92
3691,92
3692,91
3693,93
3694,93
3695,93
3696,93
3697,92
3698,92
3699,92
3700,92
3701,92
3702,92
3703,91
3704,92
3705,92
3706,92
3707,92
3708,92
3709,91
3710,91
3711,91
3712,92
3713,91
3714,91
3715,91
3716,91
3717,93
3718,92
3719,91
3720,91
3721,92
3722,93
3723,92
3724,92
3725,91
3726,92
3727,92
3728,91
3729,92
3730,92
3731,92
3732,92
3733,92
3734,92
3735,93
3736,92
3737,92
3738,92
3739,92
3740,91
3741,92
3742,92
3743,92
3744,92
3745,92
3746,93
3747,91
3748,92
3749,92
3750,93
3751,92
3752,92
3753,91
3754,91
3755,91
3756,93
3757,93
3758,92
3759,92
3760,93
3761,93
3762,92
3763,91
3764,92
3765,93
3766,92
3767,92
3768,92
3769,93
3770,93
3771,92
3772,94
3773,92
3774,92
3775,93
3776,92
3777,92
3778,91
3779,92
3780,92
3781,92
3782,93
3783,92
3784,94
3785,92
3786,93
3787,92
3788,91
3789,91
3790,92
3791,92
3792,92
3793,92
3794,93
3795,92
3796,92
3797,91
3798,93
3799,91
3800,92
3801,91
3802,93
3803,92
3804,91
3805,92
3806,92
3807,92
3808,91
3809,92
3810,93
3811,92
3812,92
3813,93
3814,92
3815,91
3816,92
3817,91
3818,92
3819,92
3820,92
3821,92
3822,93
3823,93
3824,92
3825,92
3826,94
3827,92
3828,94
3829,92
3830,94
3831,93
3832,92
3833,92
3834,92
3835,92
3836,92
3837,91
3838,93
3839,92
3840,92
3841,91
3842,91
3843,93
3844,92
3845,92
3846,92
3847,91
3848,92
3849,92
3850,91
3851,91
3852,92
3853,92
3854,91
3855,93
3856,92
3857,92
3858,93
3859,92
3860,91
3861,91
3862,91
3863,91
3864,92
3865,92
3866,92
3867,92
3868,92
3869,91
3870,92
3871,91
3872,92
3873,92
3874,91
3875,93
3876,92
3877,92
3878,92
3879,91
3880,93
3881,91
3882,92
3883,92
3884,92
3885,92
3886,92
3887,92
3888,92
3889,91
3890,93
3891,92
3892,92
3893,91
3894,91
3895,91
3896,92
3897,92
3898,92
3899,92
3900,92
3901,91
3902,91
3903,92
3904,93
3905,91
3906,93
3907,92
3908,92
3909,93
3910,92
3911,92
3912,92
3913,92
3914,91
3915,92
3916,93
3917,92
3918,92
3919,92
3920,92
3921,92
3922,92
3923,91
3924,93
3925,92
3926,93
3927,91
3928,92
3929,92
3930,92
3931,92
3932,93
3933,91
3934,92
3935,91
3936,92
3937,92
3938,92
3939,92
3940,93
3941,93
3942,92
3943,91
3944,92
3945,92
3946,91
3947,92
3948,93
3949,92
3950,92
3951,91
3952,93
3953,93
3954,92
3955,93
3956,92
3957,93
3958,92
3959,91
3960,92
3961,91
3962,92
3963,91
3964,93
3965,93
3966,93
3967,92
3968,92
3969,92
3970,91
3971,92
3972,91
3973,92
3974,92
3975,91
3976,91
3977,93
3978,92
3979,92
3980,93
3981,92
3982,92
3983,91
3984,92
3985,92
3986,93
3987,92
3988,93
3989,92
3990,93
3991,92
3992,92
3993,91
3994,92
3995,92
3996,91
3997,92
3998,92
3999,93
4000,92
4001,91
4002,92
4003,92
4004,93
4005,92
4006,92
4007,92
4008,92
4009,92
4010,91
4011,91
4012,92
4013,92
4014,92
4015,92
4016,92
4017,92
4018,92
4019,92
4020,92
4021,93
4022,92
4023,92
4024,92
4025,93
4026,92
4027,92
4028,92
4029,92
4030,93
4031,92
4032,91
4033,92
4034,92
4035,92
4036,92
4037,93
4038,91
4039,92
4040,92
4041,92
4042,92
4043,92
4044,92
4045,91
4046,92
4047,92
4048,93
4049,92
4050,91
4051,93
4052,91
4053,91
4054,91
4055,92
4056,91
4057,91
4058,91
4059,91
4060,92
4061,91
4062,93
4063,92
4064,92
4065,93
4066,91
4067,91
4068,92
4069,92
4070,93
4071,91
4072,92
4073,92
4074,92
4075,91
4076,91
4077,92
4078,91
4079,93
4080,92
4081,92
4082,93
4083,91
4084,93
4085,93
4086,92
4087,92
4088,92
4089,91
4090,92
4091,92
4092,92
4093,91
4094,93
4095,92
4096,92
4097,92
4098,91
4099,92
4100,91
4101,92
4102,92
4103,93
4104,92
4105,92
4106,92
4107,93
4108,93
4109,93
4110,93
4111,92
4112,93
4113,93
4114,91
4115,92
4116,91
4117,92
4118,91
4119,93
4120,93
4121,92
4122,93
4123,92
4124,92
4125,92
4126,93
4127,92
4128,92
4129,93
4130,92
4131,91
4132,92
4133,92
4134,92
4135,91
4136,92
4137,92
4138,92
4139,90
4140,93
4141,91
4142,92
4143,92
4144,92
4145,92
4146,91
4147,92
4148,91
4149,92
4150,92
4151,93
4152,93
4153,92
4154,92
4155,92
4156,92
4157,92
4158,92
4159,92
4160,92
4161,91
4162,92
4163,93
4164,91
4165,91
4166,91
4167,92
4168,92
4169,92
4170,91
4171,92
4172,93
4173,92
4174,92
4175,92
4176,92
4177,91
4178,92
4179,93
4180,92
4181,92
4182,92
4183,92
4184,91
4185,92
4186,92
4187,92
4188,93
4189,92
4190,93
4191,92
4192,92
4193,93
4194,92
4195,92
4196,93
4197,93
4198,92
4199,92
4200,93
4201,93
4202,93
4203,93
4204,92
4205,92
4206,93
4207,93
4208,92
4209,91
4210,92
4211,93
4212,93
4213,92
4214,92
4215,92
4216,91
4217,92
4218,92
4219,91
4220,91
4221,91
4222,92
4223,92
4224,94
4225,92
4226,92
4227,92
4228,91
4229,93
4230,93
4231,93
4232,91
4233,92
4234,91
4235,92
4236,91
4237,92
4238,92
4239,93
4240,92
4241,92
4242,92
4243,92
4244,91
4245,92
4246,91
4247,93
4248,92
4249,92
4250,91
4251,92
4252,93
4253,92
4254,93
4255,91
4256,92
4257,92
4258,92
4259,93
4260,92
4261,92
4262,92
4263,93
4264,92
4265,91
4266,92
4267,92
4268,91
4269,92
4270,92
4271,92
4272,92
4273,91
4274,92
4275,91
4276,91
4277,91
4278,92
4279,92
4280,91
4281,92
4282,92
4283,92
4284,91
4285,92
4286,93
4287,92
4288,92
4289,92
4290,91
4291,92
4292,92
4293,92
4294,91
4295,91
4296,92
4297,92
4298,92
4299,92
4300,91
4301,92
4302,91
4303,92
4304,92
4305,92
4306,91
4307,92
4308,93
4309,93
4310,92
4311,91
4312,92
4313,92
4314,93
4315,93
4316,92
4317,92
4318,92
4319,92
4320,91
4321,93
4322,93
4323,92
4324,93
4325,92
4326,93
4327,93
4328,92
4329,92
4330,92
4331,91
4332,92
4333,92
4334,91
4335,92
4336,92
4337,93
4338,92
4339,92
4340,92
4341,91
4342,93
4343,92
4344,93
4345,90
4346,92
4347,93
4348,92
4349,92
4350,93
4351,92
4352,92
4353,92
4354,93
4355,92
4356,93
4357,92
4358,92
4359,92
4360,91
4361,93
4362,92
4363,93
4364,91
4365,92
4366,93
4367,92
4368,92
4369,92
4370,92
4371,91
4372,91
4373,93
4374,91
4375,91
4376,92
4377,92
4378,92
4379,91
4380,91
4381,93
4382,92
4383,92
4384,92
4385,91
4386,93
4387,92
4388,92
4389,93
4390,91
4391,91
4392,92
4393,92
4394,92
4395,91
4396,92
4397,92
4398,92
4399,93
4400,92
4401,92
4402,92
4403,91
4404,92
4405,92
4406,92
4407,92
4408,92
4409,93
4410,93
4411,91
4412,93
4413,92
4414,92
4415,93
4416,91
4417,92
4418,92
4419,92
4420,93
4421,92
4422,92
4423,93
4424,93
4425,92
4426,92
4427,92
4428,93
4429,92
4430,93
4431,91
4432,93
4433,92
4434,92
4435,91
4436,92
4437,93
4438,92
4439,92
4440,92
4441,92
4442,92
4443,91
4444,92
4445,92
4446,92
4447,91
4448,92
4449,91
4450,92
4451,92
4452,92
4453,91
4454,92
4455,92
4456,92
4457,92
4458,93
4459,92
4460,92
4461,91
4462,91
4463,93
4464,93
4465,92
4466,92
4467,93
4468,93
4469,92
4470,91
4471,92
4472,93
4473,92
4474,92
4475,93
4476,93
4477,92
4478,92
4479,92
4480,92
4481,92
4482,92
4483,91
4484,92
4485,93
4486,92
4487,91
4488,92
4489,92
4490,93
4491,92
4492,91
4493,92
4494,92
4495,92
4496,92
4497,92
4498,92
4499,93
4500,92
4501,93
4502,92
4503,92
4504,93
4505,92
4506,91
4507,92
4508,92
4509,93
4510,92
4511,92
4512,92
4513,92
4514,94
4515,90
4516,93
4517,92
4518,93
4519,92
4520,91
4521,92
4522,93
4523,93
4524,92
4525,92
4526,92
4527,93
4528,93
4529,91
4530,91
4531,92
4532,92
4533,92
4534,91
4535,91
4536,92
4537,93
4538,93
4539,91
4540,91
4541,92
4542,92
4543,91
4544,91
4545,91
4546,92
4547,92
4548,91
4549,92
4550,92
4551,93
4552,92
4553,92
4554,92
4555,93
4556,91
4557,93
4558,92
4559,93
4560,92
4561,91
4562,92
4563,91
4564,92
4565,91
4566,91
4567,92
4568,92
4569,92
4570,92
4571,92
4572,91
4573,92
4574,91
4575,91
4576,92
4577,92
4578,93
4579,91
4580,92
4581,91
4582,91
4583,93
4584,91
4585,93
4586,92
4587,91
4588,91
4589,94
4590,92
4591,91
4592,92
4593,92
4594,92
4595,91
4596,92
4597,92
4598,91
4599,92
4600,93
4601,92
4602,91
4603,92
4604,92
4605,91
4606,93
4607,92
4608,91
4609,92
4610,92
4611,91
4612,93
4613,91
4614,92
4615,91
4616,92
4617,93
4618,92
4619,91
4620,91
4621,91
4622,93
4623,93
4624,92
4625,92
4626,92
4627,92
4628,91
4629,91
4630,91
4631,93
4632,92
4633,93
4634,91
4635,91
4636,91
4637,94
4638,93
4639,92
4640,92
4641,93
4642,92
4643,92
4644,91
4645,92
4646,92
4647,91
4648,92
4649,92
4650,92
4651,93
4652,91
4653,92
4654,92
4655,93
4656,92
4657,91
4658,92
4659,92
4660,92
4661,92
4662,92
4663,92
4664,93
4665,91
4666,92
4667,93
4668,93
4669,91
4670,93
4671,92
4672,91
4673,92
4674,91
4675,92
4676,92
4677,93
4678,91
4679,93
4680,91
4681,93
4682,91
4683,91
4684,91
4685,91
4686,92
4687,92
4688,92
4689,91
4690,93
4691,91
4692,94
4693,92
4694,92
4695,92
4696,93
4697,92
4698,92
4699,91
4700,92
4701,93
4702,91
4703,92
4704,92
4705,92
4706,91
4707,92
4708,93
4709,92
4710,91
4711,91
4712,92
4713,93
4714,92
4715,92
4716,92
4717,92
4718,93
4719,93
4720,92
4721,93
4722,92
4723,93
4724,92
4725,92
4726,91
4727,92
4728,92
4729,92
4730,92
4731,92
4732,90
4733,92
4734,93
4735,93
4736,92
4737,91
4738,92
4739,92
4740,93
4741,92
4742,93
4743,92
4744,91
4745,91
4746,92
4747,93
4748,92
4749,93
4750,92
4751,93
4752,91
4753,92
4754,92
4755,91
4756,93
4757,92
4758,92
4759,91
4760,92
4761,92
4762,92
4763,91
4764,92
4765,92
4766,92
4767,91
4768,92
4769,91
4770,93
4771,92
4772,91
4773,92
4774,91
4775,92
4776,91
4777,92
4778,92
4779,91
4780,91
4781,91
4782,92
4783,92
4784,91
4785,91
4786,91
4787,93
4788,93
4789,92
4790,92
4791,91
4792,93
4793,93
4794,91
4795,91
4796,91
4797,92
4798,93
4799,92
4800,93
4801,92
4802,92
4803,92
4804,93
4805,92
4806,93
4807,92
4808,91
4809,92
4810,91
4811,93
4812,91
4813,92
4814,92
4815,92
4816,92
4817,92
4818,92
4819,92
4820,92
4821,93
4822,91
4823,92
4824,92
4825,91
4826,92
4827,91
4828,92
4829,92
4830,92
4831,92
4832,92
4833,92
4834,92
4835,92
4836,91
4837,92
4838,92
4839,91
4840,92
4841,92
4842,92
4843,92
4844,92
4845,91
4846,92
4847,92
4848,92
4849,93
4850,91
4851,91
4852,92
4853,93
4854,92
4855,93
4856,91
4857,92
4858,92
4859,92
4860,91
4861,93
4862,92
4863,91
4864,91
4865,93
4866,91
4867,92
4868,92
4869,92
4870,91
4871,93
4872,93
4873,92
4874,92
4875,92
4876,92
4877,92
4878,93
4879,92
4880,93
4881,92
4882,92
4883,92
4884,91
4885,91
4886,92
4887,93
4888,91
4889,92
4890,92
4891,92
4892,93
4893,91
4894,92
4895,92
4896,93
4897,91
4898,92
4899,92
4900,91
4901,92
4902,93
4903,92
4904,91
4905,93
4906,91
4907,92
4908,91
4909,93
4910,92
4911,93
4912,91
4913,92
4914,92
4915,92
4916,91
4917,92
4918,92
4919,92
4920,92
4921,92
4922,92
4923,93
4924,92
4925,92
4926,92
4927,92
4928,93
4929,92
4930,91
4931,92
4932,92
4933,93
4934,92
4935,92
4936,91
4937,92
4938,92
4939,92
4940,91
4941,92
4942,92
4943,93
4944,91
4945,92
4946,92
4947,92
4948,91
4949,93
4950,92
4951,92
4952,91
4953,91
4954,92
4955,92
4956,92
4957,92
4958,92
4959,93
4960,92
4961,91
4962,92
4963,92
4964,92
4965,92
4966,91
4967,92
4968,93
4969,92
4970,92
4971,92
4972,92
4973,92
4974,91
4975,92
4976,92
4977,92
4978,93
4979,91
4980,91
4981,92
4982,92
4983,92
4984,91
4985,93
4986,92
4987,93
4988,92
4989,92
4990,92
4991,92
4992,92
4993,91
4994,91
4995,92
4996,92
4997,91
4998,92
4999,92
5000,91
5001,92
5002,93
5003,92
5004,92
5005,92
5006,91
5007,91
5008,92
5009,91
5010,92
5011,91
5012,94
5013,90
5014,92
5015,91
5016,92
5017,91
5018,92
5019,92
5020,92
5021,92
5022,92
5023,92
5024,93
5025,93
5026,92
5027,91
5028,93
5029,92
5030,93
5031,92
5032,91
5033,92
5034,92
5035,92
5036,92
5037,92
5038,93
5039,93
5040,91
5041,91
5042,92
5043,92
5044,93
5045,90
5046,92
5047,92
5048,91
5049,91
5050,92
5051,91
5052,92
5053,91
5054,92
5055,92
