=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.11.07 17:25:49 =~=~=~=~=~=~=~=~=~=~=~=
0,250,380.20,-58.80,439
0,250,345.04,-89.96,435
0,250,307.96,-121.04,429
0,250,270.28,-148.72,419
0,250,233.34,-178.66,412
0,250,198.44,-209.56,408
0,250,166.83,-238.17,405
0,250,139.63,-259.37,399
0,250,117.79,-275.21,393
0,250,102.11,-280.89,383
0,250,93.13,-284.87,378
0,250,91.18,-280.82,372
0,250,96.32,-271.68,368
0,250,108.37,-250.63,359
0,250,126.90,-227.10,354
0,250,151.26,-197.74,349
0,250,180.57,-165.43,346
0,250,213.81,-130.19,344
0,250,249.79,-88.21,338
0,250,287.23,-47.77,335
0,41,324.80,-4.20,329
250,0,361.17,25.17,336
250,0,395.06,56.06,339
250,0,425.25,76.25,349
250,0,450.67,86.67,364
250,0,470.43,94.43,376
250,0,483.81,93.81,390
250,0,490.36,86.36,404
250,0,489.82,77.82,412
250,0,482.23,56.23,426
250,0,467.85,31.85,436
1,0,447.20,0.20,447
0,250,421.00,-26.00,447
0,250,390.18,-49.82,440
0,250,355.85,-81.15,437
0,250,319.21,-111.79,431
0,250,281.57,-142.43,424
0,250,244.27,-170.73,415
0,250,208.62,-202.38,411
0,250,175.90,-228.10,404
0,250,147.26,-253.74,401
0,250,123.73,-271.27,395
0,250,106.13,-279.87,386
0,250,95.10,-284.90,380
0,250,91.02,-282.98,374
0,250,94.04,-275.96,370
0,250,104.05,-259.95,364
0,250,120.69,-235.31,356
0,250,143.39,-206.61,350
0,250,171.32,-176.68,348
0,250,203.50,-138.50,342
0,250,238.78,-102.22,341
0,250,275.92,-61.08,337
0,184,313.59,-18.41,332
244,0,350.47,24.47,326
250,0,385.23,48.23,337
250,0,416.64,70.64,346
250,0,443.60,86.60,357
250,0,465.14,93.14,372
250,0,480.50,96.50,384
250,0,489.13,88.13,401
250,0,490.73,80.73,410
250,0,485.24,65.24,420
250,0,472.86,38.86,434
110,0,454.01,11.01,443
0,146,429.39,-14.61,444
0,250,399.85,-48.15,448
0,250,366.45,-75.55,442
0,250,330.36,-102.64,433
0,250,292.89,-134.11,427
0,250,255.34,-161.66,417
0,250,219.06,-192.94,412
0,250,185.34,-220.66,406
0,250,155.36,-247.64,403
0,250,130.20,-267.80,398
0,250,110.75,-277.25,388
0,250,97.69,-283.31,381
0,250,91.50,-285.50,377
0,250,92.39,-278.61,371
0,250,100.33,-266.67,367
0,250,115.03,-242.97,358
0,250,135.99,-216.01,352
0,250,162.44,-186.56,349
0,250,193.46,-150.54,344
0,250,227.94,-115.06,343
0,250,264.66,-73.34,338
0,250,302.32,-31.68,334
135,0,339.57,13.57,326
250,0,375.10,52.10,323
250,0,407.64,67.64,340
250,0,436.04,84.04,352
250,0,459.30,91.30,368
250,0,476.58,97.58,379
250,0,487.27,92.27,395
250,0,491.00,85.00,406
250,0,487.63,72.63,415
250,0,477.27,47.27,430
213,0,460.31,21.31,439
0,136,437.34,-13.66,451
0,250,409.17,-42.83,452
0,250,376.80,-62.20,439
0,250,341.40,-93.60,435
0,250,304.20,-123.80,428
0,250,266.53,-152.47,419
0,250,229.74,-181.26,411
0,250,195.11,-210.89,406
0,250,163.89,-241.11,405
0,250,137.19,-261.81,399
0,250,115.94,-275.06,391
0,250,100.91,-282.09,383
0,250,92.62,-284.38,377
0,250,91.38,-280.62,372
0,250,97.22,-269.78,367
0,250,109.94,-249.06,359
0,250,129.09,-223.91,353
0,250,153.98,-195.02,349
0,250,183.74,-160.26,344
0,250,217.30,-125.70,343
0,250,253.49,-84.51,338
0,250,291.00,-44.00,335
0,14,328.51,-1.49,330
250,0,364.70,28.70,336
250,0,398.26,60.26,338
250,0,428.02,78.02,350
250,0,452.91,87.91,365
250,0,472.06,95.06,377
250,0,484.78,95.78,389
250,0,490.62,86.62,404
250,0,489.38,77.38,412
250,0,481.09,54.09,427
250,0,466.06,29.06,437
0,31,444.81,-3.19,448
0,250,418.11,-29.89,448
0,250,386.89,-52.11,439
0,250,352.26,-82.74,435
0,250,315.47,-114.53,430
0,250,277.80,-142.20,420
0,250,240.60,-171.40,412
0,250,205.20,-203.80,409
0,250,172.83,-233.17,406
0,250,144.66,-255.34,400
0,250,121.69,-272.31,394
0,250,104.73,-280.27,385
0,250,94.37,-283.63,378
0,250,91.00,-282.00,373
0,250,94.73,-273.27,368
0,250,105.42,-257.58,363
0,250,122.70,-232.30,355
0,250,145.96,-203.04,349
0,250,174.36,-172.64,347
0,250,206.90,-136.10,343
0,250,242.43,-96.57,339
0,250,279.68,-56.32,336
0,136,317.34,-13.66,331
240,0,354.06,24.06,330
250,0,388.54,46.54,342
250,0,419.56,72.56,347
250,0,446.01,87.01,359
250,0,466.97,92.97,374
250,0,481.67,95.67,386
250,0,489.61,88.61,401
250,0,490.50,80.50,410
250,0,484.31,64.31,420
250,0,471.25,37.25,434
67,0,451.80,6.80,445
0,163,426.64,-16.36,443
0,250,396.66,-50.34,447
0,250,362.94,-78.06,441
0,250,326.66,-106.34,433
0,250,289.11,-136.89,426
0,250,251.63,-164.37,416
0,250,215.55,-195.45,411
0,250,182.15,-224.85,407
0,250,152.61,-249.39,402
0,250,127.99,-269.01,397
0,250,109.14,-276.86,386
0,250,96.76,-284.24,381
0,250,91.27,-283.73,375
0,250,92.87,-278.13,371
0,250,101.50,-263.50,365
0,250,116.86,-240.14,357
0,250,138.40,-213.60,352
0,250,165.36,-183.64,349
0,250,196.77,-146.23,343
0,250,231.53,-110.47,342
0,250,268.41,-68.59,337
0,250,306.08,-27.92,334
192,0,343.22,19.22,324
250,0,378.50,55.50,323
250,0,410.68,66.68,344
250,0,438.61,85.61,353
250,0,461.31,90.31,371
250,0,477.95,95.95,382
250,0,487.96,89.96,398
250,0,490.98,84.98,406
250,0,486.90,70.90,416
250,0,475.87,44.87,431
182,0,458.27,18.27,440
0,162,434.74,-16.26,451
0,250,406.10,-45.90,452
0,250,373.38,-67.62,441
0,250,337.73,-96.27,434
0,250,300.43,-127.57,428
0,250,262.79,-156.21,419
0,250,226.15,-186.85,413
0,250,191.82,-214.18,406
0,250,161.00,-242.00,403
0,250,134.80,-263.20,398
0,250,114.15,-274.85,389
0,250,99.77,-283.23,383
0,250,92.18,-284.82,377
0,250,91.64,-280.36,372
0,250,98.19,-268.81,367
0,250,111.57,-247.43,359
0,250,131.33,-221.67,353
0,250,156.75,-192.25,349
0,250,186.94,-157.06,344
0,250,220.83,-122.17,343
0,250,257.20,-80.80,338
0,250,294.77,-39.23,334
32,0,332.21,3.21,329
250,0,368.19,38.19,330
250,0,401.43,63.43,338
250,0,430.74,81.74,349
250,0,455.10,89.10,366
250,0,473.63,94.63,379
250,0,485.68,90.68,395
250,0,490.82,85.82,405
250,0,488.87,74.87,414
250,0,479.89,51.89,428
250,0,464.21,25.21,439
0,76,442.37,-7.63,450
0,250,415.17,-35.83,451
0,250,383.56,-55.44,439
0,250,348.66,-86.34,435
0,250,311.72,-118.28,430
0,250,274.04,-146.96,421
0,250,236.96,-177.04,414
0,250,201.80,-208.20,410
0,250,169.81,-235.19,405
0,250,142.12,-257.88,400
0,250,119.71,-273.29,393
0,250,103.39,-281.61,385
0,250,93.72,-285.28,379
0,250,91.06,-282.94,374
0,250,95.49,-273.51,369
0,250,106.86,-257.14,364
0,250,124.77,-230.23,355
0,250,148.58,-200.42,349
0,250,177.45,-169.55,347
0,250,210.34,-132.66,343
0,250,246.10,-93.90,340
0,250,283.45,-53.55,337
0,99,321.07,-9.93,331
216,0,357.63,21.63,336
250,0,391.82,47.82,344
250,0,422.43,74.43,348
250,0,448.37,89.37,359
250,0,468.73,95.73,373
250,0,482.78,96.78,386
250,0,490.02,88.02,402
250,0,490.20,79.20,411
250,0,483.30,62.30,421
250,0,469.59,34.59,435
45,0,449.53,4.53,445
0,201,423.84,-20.16,444
0,250,393.44,-52.56,446
0,250,359.40,-79.60,439
0,250,322.94,-109.06,432
0,250,285.34,-138.66,424
0,250,247.94,-167.06,415
0,250,212.07,-198.93,411
0,250,179.01,-224.99,404
0,250,149.91,-252.09,402
0,250,125.83,-270.17,396
0,250,107.61,-278.39,386
0,250,95.90,-284.10,380
0,250,91.11,-283.89,375
0,250,93.42,-276.58,370
0,250,102.74,-262.26,365
0,250,118.75,-238.25,357
0,250,140.87,-209.13,350
0,250,168.31,-179.69,348
0,250,200.12,-141.88,342
0,250,235.15,-106.85,342
0,250,272.16,-64.84,337
0,231,309.84,-23.16,333
228,0,346.85,22.85,324
250,0,381.88,50.88,331
250,0,413.69,69.69,344
250,0,441.13,86.13,355
250,0,463.25,92.25,371
250,0,479.26,96.26,383
250,0,488.58,89.58,399
250,0,490.89,83.89,407
250,0,486.10,68.10,418
250,0,474.39,42.39,432
141,0,456.17,14.17,442
0,129,432.09,-12.91,445
0,250,402.99,-45.01,448
0,250,369.93,-71.07,441
0,250,334.06,-99.94,434
0,250,296.66,-129.34,426
0,250,259.06,-156.94,416
0,250,222.60,-188.40,411
0,250,188.56,-216.44,405
0,250,158.16,-244.84,403
0,250,132.47,-265.53,398
0,250,112.41,-273.59,386
0,250,98.70,-282.30,381
0,250,91.80,-284.20,376
0,250,91.98,-278.02,370
0,250,99.22,-265.78,365
0,250,113.27,-244.73,358
0,250,133.63,-218.37,352
0,250,159.57,-189.43,349
0,250,190.18,-152.82,343
0,250,224.37,-117.63,342
0,250,260.93,-76.07,337
0,250,298.55,-35.45,334
118,0,335.90,11.90,324
250,0,371.66,41.66,330
250,0,404.55,63.55,341
250,0,433.42,83.42,350
250,0,457.23,89.23,368
250,0,475.14,96.14,379
250,0,486.51,91.51,395
250,0,490.94,85.94,405
250,0,488.28,76.28,412
250,0,478.61,50.61,428
222,0,462.29,22.29,440
0,101,439.88,-10.12,450
0,250,412.19,-37.81,450
0,250,380.20,-56.80,437
0,250,345.04,-88.96,434
0,250,307.96,-122.04,430
0,250,270.28,-148.72,419
0,250,233.34,-179.66,413
0,250,198.44,-209.56,408
0,250,166.83,-238.17,405
0,250,139.63,-259.37,399
0,250,117.79,-275.21,393
0,250,102.11,-281.89,384
0,250,93.13,-284.87,378
0,250,91.18,-280.82,372
0,250,96.32,-270.68,367
0,250,108.37,-250.63,359
0,250,126.90,-227.10,354
0,250,151.26,-196.74,348
0,250,180.57,-165.43,346
0,250,213.81,-130.19,344
0,250,249.79,-88.21,338
0,250,287.23,-48.77,336
0,51,324.80,-5.20,330
250,0,361.17,25.17,336
250,0,395.06,53.06,342
250,0,425.25,77.25,348
250,0,450.67,86.67,364
250,0,470.43,93.43,377
250,0,483.81,94.81,389
250,0,490.36,87.36,403
250,0,489.82,77.82,412
250,0,482.23,58.23,424
250,0,467.85,31.85,436
0,8,447.20,-0.80,448
0,250,421.00,-25.00,446
0,250,390.18,-50.82,441
0,250,355.85,-80.15,436
0,250,319.21,-111.79,431
0,250,281.57,-140.43,422
0,250,244.27,-170.73,415
0,250,208.62,-201.38,410
0,250,175.90,-229.10,405
0,250,147.26,-253.74,401
0,250,123.73,-271.27,395
0,250,106.13,-279.87,386
0,250,95.10,-283.90,379
0,250,91.02,-282.98,374
0,250,94.04,-274.96,369
0,250,104.05,-259.95,364
0,250,120.69,-234.31,355
0,250,143.39,-205.61,349
0,250,171.32,-175.68,347
0,250,203.50,-138.50,342
0,250,238.78,-102.22,341
0,250,275.92,-61.08,337
0,174,313.59,-17.41,331
250,0,350.47,26.47,324
250,0,385.23,47.23,338
250,0,416.64,70.64,346
250,0,443.60,86.60,357
250,0,465.14,92.14,373
250,0,480.50,94.50,386
250,0,489.13,89.13,400
250,0,490.73,81.73,409
250,0,485.24,66.24,419
250,0,472.86,38.86,434
110,0,454.01,11.01,443
0,146,429.39,-14.61,444
0,250,399.85,-46.15,446
0,250,366.45,-75.55,442
0,250,330.36,-103.64,434
0,250,292.89,-134.11,427
0,250,255.34,-161.66,417
0,250,219.06,-192.94,412
0,250,185.34,-220.66,406
0,250,155.36,-247.64,403
0,250,130.20,-267.80,398
0,250,110.75,-278.25,389
0,250,97.69,-284.31,382
0,250,91.50,-285.50,377
0,250,92.39,-279.61,372
0,250,100.33,-265.67,366
0,250,115.03,-242.97,358
0,250,135.99,-217.01,353
0,250,162.44,-186.56,349
0,250,193.46,-151.54,345
0,250,227.94,-115.06,343
0,250,264.66,-73.34,338
0,250,302.32,-31.68,334
135,0,339.57,13.57,326
250,0,375.10,52.10,323
250,0,407.64,64.64,343
250,0,436.04,83.04,353
250,0,459.30,90.30,369
250,0,476.58,96.58,380
250,0,487.27,89.27,398
250,0,491.00,84.00,407
250,0,487.63,71.63,416
250,0,477.27,47.27,430
193,0,460.31,19.31,441
0,136,437.34,-13.66,451
0,250,409.17,-39.83,449
0,250,376.80,-63.20,440
0,250,341.40,-93.60,435
0,250,304.20,-123.80,428
0,250,266.53,-153.47,420
0,250,229.74,-182.26,412
0,250,195.11,-212.89,408
0,250,163.89,-241.11,405
0,250,137.19,-261.81,399
0,250,115.94,-277.06,393
0,250,100.91,-282.09,383
0,250,92.62,-285.38,378
0,250,91.38,-280.62,372
0,250,97.22,-270.78,368
0,250,109.94,-252.06,362
0,250,129.09,-224.91,354
0,250,153.98,-196.02,350
0,250,183.74,-161.26,345
0,250,217.30,-126.70,344
0,250,253.49,-85.51,339
0,250,291.00,-45.00,336
0,14,328.51,-1.49,330
250,0,364.70,30.70,334
250,0,398.26,59.26,339
250,0,428.02,79.02,349
250,0,452.91,88.91,364
250,0,472.06,95.06,377
250,0,484.78,95.78,389
250,0,490.62,87.62,403
250,0,489.38,78.38,411
250,0,481.09,55.09,426
250,0,466.06,30.06,436
0,31,444.81,-3.19,448
0,250,418.11,-28.89,447
0,250,386.89,-55.11,442
0,250,352.26,-82.74,435
0,250,315.47,-114.53,430
0,250,277.80,-143.20,421
0,250,240.60,-171.40,412
0,250,205.20,-203.80,409
0,250,172.83,-232.17,405
0,250,144.66,-255.34,400
0,250,121.69,-272.31,394
0,250,104.73,-280.27,385
0,250,94.37,-283.63,378
0,250,91.00,-282.00,373
0,250,94.73,-273.27,368
0,250,105.42,-257.58,363
0,250,122.70,-231.30,354
0,250,145.96,-203.04,349
0,250,174.36,-172.64,347
0,250,206.90,-134.10,341
0,250,242.43,-97.57,340
0,250,279.68,-56.32,336
0,136,317.34,-13.66,331
240,0,354.06,24.06,330
250,0,388.54,46.54,342
250,0,419.56,72.56,347
250,0,446.01,88.01,358
250,0,466.97,93.97,373
250,0,481.67,96.67,385
250,0,489.61,88.61,401
250,0,490.50,80.50,410
250,0,484.31,63.31,421
250,0,471.25,37.25,434
77,0,451.80,7.80,444
0,163,426.64,-16.36,443
0,250,396.66,-51.34,448
0,250,362.94,-78.06,441
0,250,326.66,-106.34,433
0,250,289.11,-134.89,424
0,250,251.63,-164.37,416
0,250,215.55,-195.45,411
0,250,182.15,-222.85,405
0,250,152.61,-249.39,402
0,250,127.99,-269.01,397
0,250,109.14,-276.86,386
0,250,96.76,-283.24,380
0,250,91.27,-284.73,376
0,250,92.87,-278.13,371
0,250,101.50,-263.50,365
0,250,116.86,-241.14,358
0,250,138.40,-212.60,351
0,250,165.36,-183.64,349
0,250,196.77,-146.23,343
0,250,231.53,-110.47,342
0,250,268.41,-68.59,337
0,250,306.08,-27.92,334
192,0,343.22,19.22,324
250,0,378.50,55.50,323
250,0,410.68,66.68,344
250,0,438.61,83.61,355
250,0,461.31,90.31,371
250,0,477.95,95.95,382
250,0,487.96,89.96,398
250,0,490.98,84.98,406
250,0,486.90,70.90,416
250,0,475.87,44.87,431
172,0,458.27,17.27,441
0,172,434.74,-17.26,452
0,250,406.10,-48.90,455
0,250,373.38,-67.62,441
0,250,337.73,-96.27,434
0,250,300.43,-127.57,428
0,250,262.79,-156.21,419
0,250,226.15,-185.85,412
0,250,191.82,-214.18,406
0,250,161.00,-243.00,404
0,250,134.80,-264.20,399
0,250,114.15,-277.85,392
0,250,99.77,-283.23,383
0,250,92.18,-285.82,378
0,250,91.64,-280.36,372
0,250,98.19,-268.81,367
0,250,111.57,-247.43,359
0,250,131.33,-221.67,353
0,250,156.75,-192.25,349
0,250,186.94,-158.06,345
0,250,220.83,-123.17,344
0,250,257.20,-80.80,338
0,250,294.77,-40.23,335
52,0,332.21,5.21,327
250,0,368.19,36.19,332
250,0,401.43,62.43,339
250,0,430.74,81.74,349
250,0,455.10,87.10,368
250,0,473.63,94.63,379
250,0,485.68,89.68,396
250,0,490.82,85.82,405
250,0,488.87,76.87,412
250,0,479.89,51.89,428
250,0,464.21,25.21,439
0,86,442.37,-8.63,451
0,250,415.17,-36.83,452
0,250,383.56,-55.44,439
0,250,348.66,-86.34,435
0,250,311.72,-119.28,431
0,250,274.04,-146.96,421
0,250,236.96,-177.04,414
0,250,201.80,-207.20,409
0,250,169.81,-236.19,406
0,250,142.12,-257.88,400
0,250,119.71,-275.29,395
0,250,103.39,-281.61,385
0,250,93.72,-285.28,379
0,250,91.06,-282.94,374
0,250,95.49,-273.51,369
0,250,106.86,-257.14,364
0,250,124.77,-230.23,355
0,250,148.58,-201.42,350
0,250,177.45,-169.55,347
0,250,210.34,-132.66,343
0,250,246.10,-93.90,340
0,250,283.45,-53.55,337
0,99,321.07,-9.93,331
226,0,357.63,22.63,335
250,0,391.82,47.82,344
250,0,422.43,74.43,348
250,0,448.37,86.37,362
250,0,468.73,93.73,375
250,0,482.78,93.78,389
250,0,490.02,87.02,403
250,0,490.20,79.20,411
250,0,483.30,60.30,423
250,0,469.59,34.59,435
35,0,449.53,3.53,446
0,191,423.84,-19.16,443
0,250,393.44,-51.56,445
0,250,359.40,-80.60,440
0,250,322.94,-109.06,432
0,250,285.34,-140.66,426
0,250,247.94,-168.06,416
0,250,212.07,-198.93,411
0,250,179.01,-226.99,406
0,250,149.91,-252.09,402
0,250,125.83,-271.17,397
0,250,107.61,-278.39,386
0,250,95.90,-285.10,381
0,250,91.11,-284.89,376
0,250,93.42,-277.58,371
0,250,102.74,-264.26,367
0,250,118.75,-238.25,357
0,250,140.87,-210.13,351
0,250,168.31,-179.69,348
0,250,200.12,-142.88,343
0,250,235.15,-106.85,342
0,250,272.16,-64.84,337
0,221,309.84,-22.16,332
228,0,346.85,22.85,324
250,0,381.88,51.88,330
250,0,413.69,70.69,343
250,0,441.13,86.13,355
250,0,463.25,92.25,371
250,0,479.26,96.26,383
250,0,488.58,89.58,399
250,0,490.89,82.89,408
250,0,486.10,67.10,419
250,0,474.39,42.39,432
141,0,456.17,14.17,442
0,149,432.09,-14.91,447
0,250,402.99,-46.01,449
0,250,369.93,-72.07,442
0,250,334.06,-99.94,434
0,250,296.66,-130.34,427
0,250,259.06,-158.94,418
0,250,222.60,-189.40,412
0,250,188.56,-219.44,408
0,250,158.16,-244.84,403
0,250,132.47,-265.53,398
0,250,112.41,-274.59,387
0,250,98.70,-281.30,380
0,250,91.80,-284.20,376
0,250,91.98,-280.02,372
0,250,99.22,-266.78,366
0,250,113.27,-244.73,358
0,250,133.63,-218.37,352
0,250,159.57,-189.43,349
0,250,190.18,-153.82,344
0,250,224.37,-118.63,343
0,250,260.93,-77.07,338
0,250,298.55,-35.45,334
108,0,335.90,10.90,325
250,0,371.66,47.66,324
250,0,404.55,64.55,340
250,0,433.42,81.42,352
250,0,457.23,89.23,368
250,0,475.14,96.14,379
250,0,486.51,92.51,394
250,0,490.94,85.94,405
250,0,488.28,75.28,413
250,0,478.61,50.61,428
222,0,462.29,22.29,440
0,91,439.88,-9.12,449
0,250,412.19,-36.81,449
0,250,380.20,-56.80,437
0,250,345.04,-88.96,434
0,250,307.96,-121.04,429
0,250,270.28,-148.72,419
0,250,233.34,-178.66,412
0,250,198.44,-208.56,407
0,250,166.83,-238.17,405
0,250,139.63,-259.37,399
0,250,117.79,-275.21,393
0,250,102.11,-280.89,383
0,250,93.13,-284.87,378
0,250,91.18,-280.82,372
0,250,96.32,-270.68,367
0,250,108.37,-251.63,360
0,250,126.90,-227.10,354
0,250,151.26,-196.74,348
0,250,180.57,-164.43,345
0,250,213.81,-130.19,344
0,250,249.79,-88.21,338
0,250,287.23,-47.77,335
0,51,324.80,-5.20,330
250,0,361.17,25.17,336
250,0,395.06,55.06,340
250,0,425.25,77.25,348
250,0,450.67,87.67,363
250,0,470.43,95.43,375
250,0,483.81,97.81,386
250,0,490.36,87.36,403
250,0,489.82,78.82,411
250,0,482.23,58.23,424
250,0,467.85,31.85,436
1,0,447.20,0.20,447
0,240,421.00,-24.00,445
0,250,390.18,-51.82,442
0,250,355.85,-83.15,439
0,250,319.21,-112.79,432
0,250,281.57,-140.43,422
0,250,244.27,-168.73,413
0,250,208.62,-201.38,410
0,250,175.90,-230.10,406
0,250,147.26,-253.74,401
0,250,123.73,-272.27,396
0,250,106.13,-279.87,386
0,250,95.10,-283.90,379
0,250,91.02,-282.98,374
0,250,94.04,-274.96,369
0,250,104.05,-259.95,364
0,250,120.69,-235.31,356
0,250,143.39,-206.61,350
0,250,171.32,-176.68,348
0,250,203.50,-140.50,344
0,250,238.78,-101.22,340
0,250,275.92,-61.08,337
0,184,313.59,-18.41,332
250,0,350.47,26.47,324
250,0,385.23,48.23,337
250,0,416.64,71.64,345
250,0,443.60,85.60,358
250,0,465.14,92.14,373
250,0,480.50,95.50,385
250,0,489.13,89.13,400
250,0,490.73,80.73,410
250,0,485.24,66.24,419
250,0,472.86,39.86,433
100,0,454.01,10.01,444
0,126,429.39,-12.61,442
0,250,399.85,-47.15,447
0,250,366.45,-76.55,443
0,250,330.36,-103.64,434
0,250,292.89,-134.11,427
0,250,255.34,-162.66,418
0,250,219.06,-192.94,412
0,250,185.34,-219.66,405
0,250,155.36,-247.64,403
0,250,130.20,-267.80,398
0,250,110.75,-278.25,389
0,250,97.69,-284.31,382
0,250,91.50,-285.50,377
0,250,92.39,-278.61,371
0,250,100.33,-266.67,367
0,250,115.03,-242.97,358
0,250,135.99,-217.01,353
0,250,162.44,-186.56,349
0,250,193.46,-150.54,344
0,250,227.94,-116.06,344
0,250,264.66,-73.34,338
0,250,302.32,-32.68,335
125,0,339.57,12.57,327
250,0,375.10,51.10,324
250,0,407.64,66.64,341
250,0,436.04,83.04,353
250,0,459.30,89.30,370
