-----NEW TEST-------
frequency:    1.472200 Hz
start time    113747 ms
stop time     120539 ms
Sample Prd    2 ms
Number Cylces 10 
N_sample,fluidInVoltage,fluidOutVoltage,pressureCommanded,pressureError,pressure
99,48,0,471.84,4.84,467
100,22,0,470.23,2.23,468
101,15,0,468.56,1.56,467
102,0,31,466.83,-3.17,470
103,0,29,465.03,-2.97,468
104,0,58,463.18,-5.82,469
105,0,87,461.27,-8.73,470
106,0,87,459.30,-8.70,468
107,0,117,457.27,-11.73,469
108,0,118,455.18,-11.82,467
109,0,159,453.04,-15.96,469
110,0,161,450.85,-16.15,467
111,0,194,448.59,-19.41,468
112,0,227,446.29,-22.71,469
113,0,240,443.93,-24.07,468
114,0,250,441.52,-26.48,468
115,0,250,439.06,-25.94,465
116,0,250,436.55,-25.45,462
117,0,250,433.98,-33.02,467
118,0,250,431.37,-33.63,465
119,0,250,428.71,-37.29,466
120,0,250,426.00,-36.00,462
121,0,250,423.25,-38.75,462
122,0,250,420.45,-38.55,459
123,0,250,417.61,-41.39,459
124,0,250,414.72,-39.28,454
125,0,250,411.80,-39.20,451
126,0,250,408.83,-44.17,453
127,0,250,405.82,-43.18,449
128,0,250,402.77,-42.23,445
129,0,250,399.68,-47.32,447
130,0,250,396.55,-49.45,446
131,0,250,393.39,-49.61,443
132,0,250,390.20,-52.80,443
133,0,250,386.97,-54.03,441
134,0,250,383.71,-55.29,439
135,0,250,380.41,-59.59,440
136,0,250,377.09,-58.91,436
137,0,250,373.73,-62.27,436
138,0,250,370.35,-64.65,435
139,0,250,366.94,-68.06,435
140,0,250,363.50,-63.50,427
141,0,250,360.04,-72.96,433
142,0,250,356.56,-69.44,426
143,0,250,353.05,-71.95,425
144,0,250,349.52,-74.48,424
145,0,250,345.97,-80.03,426
146,0,250,342.41,-80.59,423
147,0,250,338.82,-83.18,422
148,0,250,335.22,-84.78,420
149,0,250,331.60,-87.40,419
150,0,250,327.97,-91.03,419
151,0,250,324.33,-91.67,416
152,0,250,320.68,-91.32,412
153,0,250,317.01,-94.99,412
154,0,250,313.34,-100.66,414
155,0,250,309.66,-101.34,411
156,0,250,305.97,-104.03,410
157,0,250,302.28,-106.72,409
158,0,250,298.58,-109.42,408
159,0,250,294.89,-112.11,407
160,0,250,291.18,-112.82,404
161,0,250,287.48,-117.52,405
162,0,250,283.79,-119.21,403
163,0,250,280.09,-125.91,406
164,0,250,276.40,-128.60,405
165,0,250,272.71,-131.29,404
166,0,250,269.03,-130.97,400
167,0,250,265.35,-133.65,399
168,0,250,261.69,-138.31,400
169,0,250,258.03,-141.97,400
170,0,250,254.39,-140.61,395
171,0,250,250.76,-146.24,397
172,0,250,247.14,-147.86,395
173,0,250,243.54,-150.46,394
174,0,250,239.95,-151.05,391
175,0,250,236.38,-149.62,386
176,0,250,232.83,-157.17,390
177,0,250,229.30,-154.70,384
178,0,250,225.79,-159.21,385
179,0,250,222.31,-160.69,383
180,0,250,218.84,-162.16,381
181,0,250,215.40,-166.60,382
182,0,250,211.99,-168.01,380
183,0,250,208.61,-170.39,379
184,0,250,205.25,-172.75,378
185,0,250,201.92,-175.08,377
186,0,250,198.62,-177.38,376
187,0,250,195.36,-181.64,377
188,0,250,192.12,-182.88,375
189,0,250,188.92,-184.08,373
190,0,250,185.76,-185.24,371
191,0,250,182.63,-190.37,373
192,0,250,179.54,-189.46,369
193,0,250,176.49,-191.51,368
194,0,250,173.47,-191.53,365
195,0,250,170.50,-195.50,366
196,0,250,167.57,-199.43,367
197,0,250,164.68,-201.32,366
198,0,250,161.83,-202.17,364
199,0,250,159.03,-197.97,357
200,0,250,156.27,-203.73,360
201,0,250,153.56,-201.44,355
202,0,250,150.89,-206.11,357
203,0,250,148.28,-206.72,355
204,0,250,145.71,-206.29,352
205,0,250,143.19,-211.81,355
206,0,250,140.72,-211.28,352
207,0,250,138.31,-213.69,352
208,0,250,135.94,-217.06,353
209,0,250,133.63,-216.37,350
210,0,250,131.38,-219.62,351
211,0,250,129.17,-220.83,350
212,0,250,127.03,-222.97,350
213,0,250,124.94,-224.06,349
214,0,250,122.90,-224.10,347
215,0,250,120.93,-226.07,347
216,0,250,119.01,-224.99,344
217,0,250,117.15,-226.85,344
218,0,250,115.35,-227.65,343
219,0,250,113.61,-230.39,344
220,0,250,111.93,-230.07,342
221,0,250,110.32,-231.68,342
222,0,250,108.76,-235.24,344
223,0,250,107.27,-233.73,341
224,0,250,105.84,-238.16,344
225,0,250,104.47,-235.53,340
226,0,250,103.17,-238.83,342
227,0,250,101.93,-236.07,338
228,0,250,100.75,-235.25,336
229,0,250,99.65,-238.35,338
230,0,250,98.60,-238.40,337
231,0,250,97.62,-237.38,335
232,0,250,96.71,-239.29,336
233,0,250,95.87,-239.13,335
234,0,250,95.09,-230.91,326
235,0,250,94.38,-237.62,332
236,0,250,93.74,-236.26,330
237,0,250,93.16,-238.84,332
238,0,250,92.65,-236.35,329
239,0,250,92.21,-230.79,323
240,0,250,91.84,-232.16,324
241,0,250,91.53,-231.47,323
242,0,250,91.30,-228.70,320
243,0,250,91.13,-228.87,320
244,0,250,91.03,-229.97,321
245,0,250,91.00,-228.00,319
246,0,250,91.04,-227.96,319
247,0,250,91.14,-226.86,318
248,0,250,91.32,-225.68,317
249,0,250,91.56,-224.44,316
250,0,250,91.87,-225.13,317
251,0,250,92.25,-220.75,313
252,0,250,92.70,-220.30,313
253,0,250,93.21,-219.79,313
254,0,250,93.80,-219.20,313
255,0,250,94.45,-217.55,312
256,0,250,95.17,-215.83,311
257,0,250,95.95,-213.05,309
258,0,250,96.80,-214.20,311
259,0,250,97.72,-213.28,311
260,0,250,98.70,-207.30,306
261,0,250,99.75,-210.25,310
262,0,250,100.87,-206.13,307
263,0,250,102.05,-202.95,305
264,0,250,103.29,-203.71,307
265,0,250,104.60,-195.40,300
266,0,250,105.98,-195.02,301
267,0,250,107.41,-197.59,305
268,0,250,108.91,-194.09,303
269,0,250,110.47,-192.53,303
270,0,250,112.10,-186.90,299
271,0,250,113.78,-182.22,296
272,0,250,115.53,-183.47,299
273,0,250,117.33,-179.67,297
274,0,250,119.20,-173.80,293
275,0,250,121.12,-176.88,298
276,0,250,123.10,-170.90,294
277,0,250,125.14,-169.86,295
278,0,250,127.24,-165.76,293
279,0,250,129.39,-158.61,288
280,0,250,131.60,-158.40,290
281,0,250,133.86,-156.14,290
282,0,250,136.18,-149.82,286
283,0,250,138.55,-150.45,289
284,0,250,140.97,-147.03,288
285,0,250,143.44,-143.56,287
286,0,250,145.96,-140.04,286
287,0,250,148.54,-137.46,286
288,0,250,151.16,-133.84,285
289,0,250,153.83,-130.17,284
290,0,250,156.54,-127.46,284
291,0,250,159.30,-122.70,282
292,0,250,162.11,-119.89,282
293,0,250,164.96,-117.04,282
294,0,250,167.86,-113.14,281
295,0,250,170.79,-108.21,279
296,0,250,173.77,-106.23,280
297,0,250,176.79,-104.21,281
298,0,250,179.85,-101.15,281
299,0,250,182.94,-95.06,278
300,0,250,186.07,-90.93,277
301,0,250,189.24,-86.76,276
302,0,250,192.45,-84.55,277
303,0,250,195.68,-79.32,275
304,0,250,198.95,-78.05,277
305,0,250,202.25,-74.75,277
306,0,250,205.58,-70.42,276
307,0,250,208.94,-66.06,275
308,0,250,212.33,-60.67,273
309,0,250,215.75,-57.25,273
310,0,250,219.19,-53.81,273
311,0,250,222.65,-45.35,268
312,0,250,226.14,-40.86,267
313,0,250,229.65,-36.35,266
314,0,250,233.19,-36.81,270
315,0,250,236.74,-34.26,271
316,0,250,240.31,-27.69,268
317,0,211,243.90,-21.10,265
318,0,154,247.50,-15.50,263
319,0,98,251.12,-9.88,261
320,0,22,254.75,-2.25,257
321,3,0,258.40,0.40,258
322,50,0,262.05,5.05,257
323,37,0,265.72,3.72,262
324,73,0,269.40,7.40,262
325,130,0,273.08,13.08,260
326,167,0,276.77,16.77,260
327,214,0,280.46,21.46,259
328,241,0,284.16,24.16,260
329,250,0,287.85,28.85,259
330,215,0,291.56,21.56,270
331,250,0,295.26,29.26,266
332,250,0,298.95,30.95,268
333,250,0,302.65,36.65,266
334,250,0,306.34,40.34,266
335,250,0,310.03,37.03,273
336,250,0,313.71,38.71,275
337,250,0,317.38,41.38,276
338,250,0,321.04,41.04,280
339,250,0,324.70,45.70,279
340,250,0,328.34,49.34,279
341,250,0,331.97,49.97,282
342,250,0,335.58,50.58,285
343,250,0,339.18,56.18,283
344,250,0,342.76,56.76,286
345,250,0,346.33,60.33,286
346,250,0,349.88,61.88,288
347,250,0,353.40,64.40,289
348,250,0,356.91,63.91,293
349,250,0,360.39,68.39,292
350,250,0,363.85,66.85,297
351,250,0,367.28,70.28,297
352,250,0,370.69,68.69,302
353,250,0,374.07,76.07,298
354,250,0,377.42,73.42,304
355,250,0,380.74,74.74,306
356,250,0,384.03,75.03,309
357,250,0,387.29,80.29,307
358,250,0,390.52,82.52,308
359,250,0,393.71,81.71,312
360,250,0,396.87,83.87,313
361,250,0,399.99,87.99,312
362,250,0,403.07,87.07,316
363,250,0,406.12,90.12,316
364,250,0,409.13,91.13,318
365,250,0,412.09,93.09,319
366,250,0,415.01,95.01,320
367,250,0,417.90,94.90,323
368,250,0,420.73,98.73,322
369,250,0,423.53,99.53,324
370,250,0,426.28,98.28,328
371,250,0,428.98,101.98,327
372,250,0,431.63,100.63,331
373,250,0,434.24,104.24,330
374,250,0,436.80,101.80,335
375,250,0,439.31,104.31,335
376,250,0,441.76,105.76,336
377,250,0,444.17,107.17,337
378,250,0,446.52,106.52,340
379,250,0,448.82,106.82,342
380,250,0,451.07,109.07,342
381,250,0,453.26,110.26,343
382,250,0,455.39,110.39,345
383,250,0,457.47,112.47,345
384,250,0,459.50,114.50,345
385,250,0,461.46,115.46,346
386,250,0,463.37,116.37,347
387,250,0,465.21,121.21,344
388,250,0,467.00,120.00,347
389,250,0,468.73,117.73,351
390,250,0,470.39,120.39,350
391,250,0,472.00,121.00,351
392,250,0,473.54,120.54,353
393,250,0,475.02,123.02,352
394,250,0,476.44,121.44,355
395,250,0,477.80,122.80,355
396,250,0,479.09,122.09,357
397,250,0,480.31,122.31,358
398,250,0,481.47,125.47,356
399,250,0,482.57,121.57,361
400,250,0,483.60,117.60,366
401,250,0,484.56,119.56,365
402,250,0,485.46,117.46,368
403,250,0,486.29,124.29,362
404,250,0,487.06,120.06,367
405,250,0,487.75,116.75,371
406,250,0,488.38,117.38,371
407,250,0,488.95,117.95,371
408,250,0,489.44,117.44,372
409,250,0,489.87,115.87,374
410,250,0,490.23,116.23,374
411,250,0,490.52,114.52,376
412,250,0,490.74,115.74,375
413,250,0,490.90,112.90,378
414,250,0,490.98,112.98,378
415,250,0,491.00,112.00,379
416,250,0,490.95,113.95,377
417,250,0,490.83,107.83,383
418,250,0,490.64,109.64,381
419,250,0,490.38,105.38,385
420,250,0,490.06,106.06,384
421,250,0,489.66,103.66,386
422,250,0,489.20,104.20,385
423,250,0,488.67,101.67,387
424,250,0,488.08,98.08,390
425,250,0,487.41,98.41,389
426,250,0,486.68,97.68,389
427,250,0,485.89,94.89,391
428,250,0,485.02,90.02,395
429,250,0,484.09,91.09,393
430,250,0,483.09,88.09,395
431,250,0,482.03,84.03,398
432,250,0,480.90,83.90,397
433,250,0,479.71,82.71,397
434,250,0,478.45,78.45,400
435,250,0,477.13,77.13,400
436,250,0,475.74,71.74,404
437,250,0,474.29,69.29,405
438,250,0,472.78,67.78,405
439,250,0,471.21,66.21,405
440,250,0,469.57,66.57,403
441,250,0,467.87,62.87,405
442,250,0,466.11,61.11,405
443,250,0,464.30,57.30,407
444,250,0,462.42,57.42,405
445,250,0,460.49,53.49,407
446,250,0,458.49,49.49,409
447,250,0,456.44,46.44,410
448,250,0,454.33,45.33,409
449,250,0,452.17,41.17,411
450,250,0,449.95,38.95,411
451,250,0,447.68,35.68,412
452,250,0,445.35,31.35,414
453,250,0,442.97,27.97,415
454,250,0,440.54,25.54,415
455,180,0,438.06,18.06,420
456,215,0,435.53,21.53,414
457,149,0,432.94,14.94,418
458,123,0,430.31,12.31,418
459,86,0,427.63,8.63,419
460,69,0,424.91,6.91,418
461,0,48,422.14,-4.86,427
462,0,6,419.32,-0.68,420
463,0,45,416.46,-4.54,421
464,0,64,413.56,-6.44,420
465,0,93,410.61,-9.39,420
466,0,163,407.63,-16.37,424
467,0,163,404.60,-16.40,421
468,0,184,401.54,-18.46,420
469,0,225,398.43,-22.57,421
470,0,227,395.29,-22.71,418
471,0,250,392.12,-26.88,419
472,0,250,388.91,-31.09,420
473,0,250,385.67,-34.33,420
474,0,250,382.39,-34.61,417
475,0,250,379.08,-36.92,416
476,0,250,375.75,-40.25,416
477,0,250,372.38,-38.62,411
478,0,250,368.99,-43.01,412
479,0,250,365.57,-43.43,409
480,0,250,362.12,-47.88,410
481,0,250,358.65,-51.35,410
482,0,250,355.16,-53.84,409
483,0,250,351.64,-54.36,406
484,0,250,348.10,-55.90,404
485,0,250,344.55,-58.45,403
486,0,250,340.97,-61.03,402
487,0,250,337.38,-67.62,405
488,0,250,333.78,-68.22,402
489,0,250,330.15,-70.85,401
490,0,250,326.52,-74.48,401
491,0,250,322.87,-78.13,401
492,0,250,319.21,-80.79,400
493,0,250,315.55,-83.45,399
494,0,250,311.87,-84.13,396
495,0,250,308.19,-90.81,399
496,0,250,304.50,-90.50,395
497,0,250,300.80,-90.20,391
498,0,250,297.10,-94.90,392
499,0,250,293.41,-99.59,393
500,0,250,289.70,-104.30,394
501,0,250,286.01,-99.99,386
502,0,250,282.31,-100.69,383
503,0,250,278.61,-103.39,382
504,0,250,274.92,-108.08,383
505,0,250,271.24,-109.76,381
506,0,250,267.56,-112.44,380
507,0,250,263.89,-114.11,378
508,0,250,260.22,-117.78,378
509,0,250,256.57,-122.43,379
510,0,250,252.94,-121.06,374
511,0,250,249.31,-126.69,376
512,0,250,245.70,-129.30,375
513,0,250,242.10,-129.90,372
514,0,250,238.52,-134.48,373
515,0,250,234.96,-137.04,372
516,0,250,231.42,-139.58,371
517,0,250,227.90,-143.10,371
518,0,250,224.40,-146.60,371
519,0,250,220.92,-147.08,368
520,0,250,217.46,-143.54,361
521,0,250,214.04,-148.96,363
522,0,250,210.63,-154.37,365
523,0,250,207.26,-158.74,366
524,0,250,203.91,-156.09,360
525,0,250,200.60,-160.40,361
526,0,250,197.31,-158.69,356
527,0,250,194.06,-167.94,362
528,0,250,190.84,-164.16,355
529,0,250,187.65,-165.35,353
530,0,250,184.50,-167.50,352
531,0,250,181.39,-172.61,354
532,0,250,178.31,-174.69,353
533,0,250,175.28,-178.72,354
534,0,250,172.28,-177.72,350
535,0,250,169.32,-178.68,348
536,0,250,166.41,-182.59,349
537,0,250,163.53,-183.47,347
538,0,250,160.70,-186.30,347
539,0,250,157.92,-191.08,349
540,0,250,155.18,-190.82,346
541,0,250,152.49,-190.51,343
542,0,250,149.84,-195.16,345
543,0,250,147.24,-195.76,343
544,0,250,144.70,-197.30,342
545,0,250,142.20,-198.80,341
546,0,250,139.75,-201.25,341
547,0,250,137.36,-204.64,342
548,0,250,135.01,-206.99,342
549,0,250,132.72,-207.28,340
550,0,250,130.49,-211.51,342
551,0,250,128.31,-211.69,340
552,0,250,126.19,-213.81,340
553,0,250,124.12,-215.88,340
554,0,250,122.11,-213.89,336
555,0,250,120.15,-215.85,336
556,0,250,118.26,-216.74,335
557,0,250,116.42,-217.58,334
558,0,250,114.65,-219.35,334
559,0,250,112.93,-217.07,330
560,0,250,111.28,-214.72,326
561,0,250,109.69,-222.31,332
562,0,250,108.16,-217.84,326
563,0,250,106.69,-219.31,326
564,0,250,105.28,-217.72,323
565,0,250,103.94,-217.06,321
566,0,250,102.66,-218.34,321
567,0,250,101.45,-219.55,321
568,0,250,100.30,-218.70,319
569,0,250,99.22,-220.78,320
570,0,250,98.20,-219.80,318
571,0,250,97.25,-222.75,320
572,0,250,96.37,-222.63,319
573,0,250,95.55,-221.45,317
574,0,250,94.80,-220.20,315
575,0,250,94.11,-221.89,316
576,0,250,93.50,-222.50,316
577,0,250,92.95,-220.05,313
578,0,250,92.47,-218.53,311
579,0,250,92.05,-217.95,310
580,0,250,91.71,-219.29,311
581,0,250,91.43,-217.57,309
582,0,250,91.22,-215.78,307
583,0,250,91.08,-215.92,307
584,0,250,91.01,-214.99,306
585,0,250,91.01,-212.99,304
586,0,250,91.07,-212.93,304
587,0,250,91.21,-210.79,302
588,0,250,91.41,-208.59,300
589,0,250,91.68,-212.32,304
590,0,250,92.02,-209.98,302
591,0,250,92.42,-203.58,296
592,0,250,92.90,-204.10,297
593,0,250,93.44,-205.56,299
594,0,250,94.05,-198.95,293
595,0,250,94.73,-201.27,296
596,0,250,95.47,-204.53,300
597,0,250,96.28,-196.72,293
598,0,250,97.16,-192.84,290
599,0,250,98.11,-192.89,291
600,0,250,99.12,-190.88,290
601,0,250,100.19,-189.81,290
602,0,250,101.33,-187.67,289
603,0,250,102.54,-185.46,288
604,0,250,103.81,-184.19,288
605,0,250,105.15,-180.85,286
606,0,250,106.54,-179.46,286
607,0,250,108.01,-177.99,286
608,0,250,109.53,-176.47,286
609,0,250,111.12,-173.88,285
610,0,250,112.77,-168.23,281
611,0,250,114.47,-164.53,279
612,0,250,116.24,-163.76,280
613,0,250,118.07,-161.93,280
614,0,250,119.96,-160.04,280
615,0,250,121.91,-156.09,278
616,0,250,123.91,-156.09,280
617,0,250,125.98,-153.02,279
618,0,250,128.09,-149.91,278
619,0,250,130.27,-145.73,276
620,0,250,132.50,-143.50,276
621,0,250,134.78,-141.22,276
622,0,250,137.12,-138.88,276
623,0,250,139.51,-135.49,275
624,0,250,141.95,-133.05,275
625,0,250,144.44,-128.56,273
626,0,250,146.99,-127.01,274
627,0,250,149.58,-122.42,272
628,0,250,152.22,-118.78,271
629,0,250,154.91,-116.09,271
630,0,250,157.64,-109.36,267
631,0,250,160.42,-101.58,262
632,0,250,163.25,-104.75,268
633,0,250,166.12,-99.88,266
634,0,250,169.03,-90.97,260
635,0,250,171.98,-91.02,263
636,0,250,174.97,-86.03,261
637,0,250,178.01,-81.99,260
638,0,250,181.08,-77.92,259
639,0,250,184.19,-74.81,259
640,0,250,187.34,-69.66,257
641,0,250,190.52,-64.48,255
642,0,250,193.74,-62.26,256
643,0,250,196.99,-57.01,254
644,0,250,200.27,-53.73,254
645,0,250,203.58,-51.42,255
646,0,250,206.92,-46.08,253
647,0,250,210.30,-38.70,249
648,0,250,213.69,-35.31,249
649,0,250,217.12,-34.88,252
650,0,250,220.57,-27.43,248
651,0,249,224.05,-24.95,249
652,0,194,227.54,-19.46,247
653,0,169,231.06,-16.94,248
654,0,103,234.61,-10.39,245
655,0,78,238.16,-7.84,246
656,0,42,241.74,-4.26,246
657,13,0,245.34,1.34,244
658,19,0,248.95,1.95,247
659,35,0,252.57,3.57,249
660,82,0,256.21,8.21,248
661,148,0,259.86,14.86,245
662,195,0,263.52,19.52,244
663,211,0,267.19,21.19,246
664,250,0,270.87,25.87,245
665,250,0,274.55,29.55,245
666,250,0,278.24,27.24,251
667,250,0,281.94,30.94,251
668,250,0,285.64,33.64,252
669,250,0,289.33,39.33,250
670,250,0,293.04,39.04,254
671,250,0,296.73,40.73,256
672,250,0,300.43,45.43,255
673,250,0,304.13,45.13,259
674,250,0,307.82,49.82,258
675,250,0,311.50,46.50,265
676,250,0,315.18,46.18,269
677,250,0,318.85,48.85,270
678,250,0,322.51,52.51,270
679,250,0,326.15,52.15,274
680,250,0,329.79,55.79,274
681,250,0,333.41,58.41,275
682,250,0,337.02,60.02,277
683,250,0,340.62,63.62,277
684,250,0,344.19,63.19,281
685,250,0,347.75,66.75,281
686,250,0,351.29,71.29,280
687,250,0,354.81,70.81,284
688,250,0,358.30,72.30,286
689,250,0,361.77,74.77,287
690,250,0,365.22,78.22,287
691,250,0,368.65,81.65,287
692,250,0,372.04,85.04,287
693,250,0,375.41,86.41,289
694,250,0,378.75,88.75,290
695,250,0,382.06,88.06,294
696,250,0,385.34,89.34,296
697,250,0,388.59,93.59,295
698,250,0,391.80,93.80,298
699,250,0,394.98,90.98,304
700,250,0,398.12,94.12,304
701,250,0,401.23,94.23,307
702,250,0,404.30,98.30,306
703,250,0,407.33,98.33,309
704,250,0,410.32,101.32,309
705,250,0,413.27,102.27,311
706,250,0,416.17,101.17,315
707,250,0,419.04,105.04,314
708,250,0,421.86,105.86,316
709,250,0,424.63,107.63,317
710,250,0,427.36,111.36,316
711,250,0,430.05,110.05,320
712,250,0,432.68,110.68,322
713,250,0,435.27,112.27,323
714,250,0,437.81,111.81,326
715,250,0,440.30,113.30,327
716,250,0,442.73,114.73,328
717,250,0,445.12,109.12,336
718,250,0,447.45,119.45,328
719,250,0,449.73,113.73,336
720,250,0,451.95,115.95,336
721,250,0,454.12,116.12,338
722,250,0,456.23,120.23,336
723,250,0,458.29,119.29,339
724,250,0,460.29,120.29,340
725,250,0,462.23,122.23,340
726,250,0,464.11,122.11,342
727,250,0,465.94,121.94,344
728,250,0,467.70,123.70,344
729,250,0,469.40,123.40,346
730,250,0,471.04,124.04,347
731,250,0,472.62,126.62,346
732,250,0,474.14,125.14,349
733,250,0,475.60,127.60,348
734,250,0,476.99,128.99,348
735,250,0,478.32,127.32,351
736,250,0,479.58,126.58,353
737,250,0,480.78,129.78,351
738,250,0,481.92,127.92,354
739,250,0,482.99,123.99,359
740,250,0,483.99,127.99,356
741,250,0,484.93,126.93,358
742,250,0,485.80,126.80,359
743,250,0,486.61,128.61,358
744,250,0,487.34,127.34,360
745,250,0,488.01,125.01,363
746,250,0,488.62,120.62,368
747,250,0,489.15,120.15,369
748,250,0,489.62,119.62,370
749,250,0,490.02,118.02,372
750,250,0,490.35,116.35,374
751,250,0,490.62,119.62,371
752,250,0,490.81,115.81,375
753,250,0,490.94,116.94,374
754,250,0,491.00,114.00,377
755,250,0,490.99,113.99,377
756,250,0,490.91,111.91,379
757,250,0,490.76,111.76,379
758,250,0,490.54,111.54,379
759,250,0,490.26,110.26,380
760,250,0,489.91,104.91,385
761,250,0,489.49,103.49,386
762,250,0,489.00,106.00,383
763,250,0,488.44,103.44,385
764,250,0,487.82,100.82,387
765,250,0,487.13,98.13,389
766,250,0,486.37,94.37,392
767,250,0,485.55,89.55,396
768,250,0,484.66,90.66,394
769,250,0,483.70,92.70,391
770,250,0,482.67,88.67,394
771,250,0,481.59,82.59,399
772,250,0,480.43,83.43,397
773,250,0,479.21,82.21,397
774,250,0,477.93,76.93,401
775,250,0,476.58,71.58,405
776,250,0,475.17,73.17,402
777,250,0,473.69,67.69,406
778,250,0,472.16,70.16,402
779,250,0,470.56,66.56,404
780,250,0,468.90,67.90,401
781,250,0,467.18,65.18,402
782,250,0,465.40,59.40,406
783,250,0,463.55,58.55,405
784,250,0,461.65,55.65,406
785,250,0,459.69,53.69,406
786,250,0,457.68,48.68,409
787,250,0,455.60,45.60,410
788,250,0,453.47,42.47,411
789,250,0,451.29,39.29,412
790,250,0,449.05,37.05,412
791,250,0,446.75,33.75,413
792,250,0,444.41,31.41,413
793,250,0,442.01,28.01,414
794,250,0,439.55,27.55,412
795,240,0,437.05,24.05,413
796,194,0,434.50,19.50,415
797,138,0,431.90,13.90,418
798,92,0,429.25,9.25,420
799,65,0,426.55,6.55,420
800,38,0,423.81,3.81,420
801,10,0,421.02,1.02,420
802,0,68,418.18,-6.82,425
803,0,46,415.30,-4.70,420
804,0,86,412.39,-8.61,421
805,0,65,409.42,-6.58,416
806,0,145,406.42,-14.58,421
807,0,186,403.38,-18.62,422
808,0,187,400.30,-18.70,419
809,0,238,397.18,-23.82,421
810,0,250,394.03,-30.97,425
811,0,250,390.84,-28.16,419
812,0,250,387.62,-31.38,419
813,0,250,384.36,-34.64,419
814,0,250,381.07,-30.93,412
815,0,250,377.75,-34.25,412
816,0,250,374.40,-38.60,413
817,0,250,371.03,-40.97,412
818,0,250,367.62,-41.38,409
819,0,250,364.19,-41.81,406
820,0,250,360.74,-45.26,406
821,0,250,357.26,-49.74,407
822,0,250,353.75,-51.25,405
823,0,250,350.23,-54.77,405
824,0,250,346.68,-56.32,403
825,0,250,343.12,-60.88,404
826,0,250,339.54,-64.46,404
827,0,250,335.94,-66.06,402
828,0,250,332.33,-70.67,403
829,0,250,328.70,-69.30,398
830,0,250,325.06,-70.94,396
831,0,250,321.41,-77.59,399
832,0,250,317.75,-78.25,396
833,0,250,314.08,-81.92,396
834,0,250,310.40,-77.60,388
835,0,250,306.71,-83.29,390
836,0,250,303.02,-80.98,384
837,0,250,299.32,-86.68,386
838,0,250,295.63,-89.38,385
