-----NEW TEST-------
frequency:    0.555560 Hz
start time    72364 ms
stop time     90363 ms
Sample Prd    2 ms
Number Cylces 10 
N_sample,fluidInVoltage,fluidOutVoltage,pressureCommanded,pressureError,pressure
606,0,250,96.95,-96.05,193
607,0,250,96.61,-94.39,191
608,0,250,96.29,-94.71,191
609,0,250,95.97,-95.03,191
610,0,250,95.67,-92.33,188
611,0,250,95.37,-96.63,192
612,0,250,95.09,-92.91,188
613,0,250,94.81,-95.19,190
614,0,250,94.55,-94.45,189
615,0,250,94.29,-91.71,186
616,0,250,94.04,-92.96,187
617,0,250,93.80,-93.20,187
618,0,250,93.58,-93.42,187
619,0,250,93.36,-92.64,186
620,0,250,93.15,-92.85,186
621,0,250,92.95,-90.05,183
622,0,250,92.76,-91.24,184
623,0,250,92.58,-89.42,182
624,0,250,92.41,-93.59,186
625,0,250,92.25,-90.75,183
626,0,250,92.10,-88.90,181
627,0,250,91.96,-88.04,180
628,0,250,91.82,-89.18,181
629,0,250,91.70,-89.30,181
630,0,250,91.59,-87.41,179
631,0,250,91.49,-88.51,180
632,0,250,91.40,-86.60,178
633,0,250,91.31,-86.69,178
634,0,250,91.24,-83.76,175
635,0,250,91.18,-88.82,180
636,0,250,91.12,-85.88,177
637,0,250,91.08,-79.92,171
638,0,250,91.04,-83.96,175
639,0,250,91.02,-81.98,173
640,0,250,91.00,-83.00,174
641,0,250,91.00,-81.00,172
642,0,250,91.00,-79.00,170
643,0,250,91.02,-78.98,170
644,0,250,91.04,-77.96,169
645,0,250,91.08,-75.92,167
646,0,250,91.12,-73.88,165
647,0,250,91.17,-74.83,166
648,0,250,91.24,-73.76,165
649,0,250,91.31,-74.69,166
650,0,250,91.39,-74.61,166
651,0,250,91.49,-72.51,164
652,0,250,91.59,-71.41,163
653,0,250,91.70,-70.30,162
654,0,250,91.82,-70.18,162
655,0,250,91.95,-69.05,161
656,0,250,92.09,-70.91,163
657,0,250,92.24,-71.76,164
658,0,250,92.40,-69.60,162
659,0,250,92.58,-67.42,160
660,0,250,92.75,-65.25,158
661,0,250,92.94,-67.06,160
662,0,250,93.14,-65.86,159
663,0,250,93.35,-67.65,161
664,0,250,93.57,-66.43,160
665,0,250,93.80,-63.20,157
666,0,250,94.04,-63.96,158
667,0,250,94.28,-61.72,156
668,0,250,94.54,-63.46,158
669,0,250,94.81,-61.19,156
670,0,250,95.08,-60.92,156
671,0,250,95.37,-59.63,155
672,0,250,95.66,-61.34,157
673,0,250,95.97,-60.03,156
674,0,250,96.28,-58.72,155
675,0,250,96.60,-59.40,156
676,0,250,96.94,-58.06,155
677,0,250,97.28,-57.72,155
678,0,250,97.63,-55.37,153
679,0,250,97.99,-54.01,152
680,0,250,98.36,-55.64,154
681,0,250,98.74,-54.26,153
682,0,250,99.13,-53.87,153
683,0,250,99.53,-53.47,153
684,0,250,99.94,-51.06,151
685,0,250,100.36,-51.64,152
686,0,250,100.78,-48.22,149
687,0,250,101.22,-49.78,151
688,0,250,101.67,-49.33,151
689,0,250,102.12,-49.88,152
690,0,250,102.58,-47.42,150
691,0,250,103.06,-48.94,152
692,0,250,103.54,-47.46,151
693,0,250,104.03,-42.97,147
694,0,250,104.53,-44.47,149
695,0,250,105.04,-43.96,149
696,0,250,105.56,-38.44,144
697,0,250,106.09,-39.91,146
698,0,250,106.62,-38.38,145
699,0,250,107.17,-38.83,146
700,0,250,107.72,-39.28,147
701,0,250,108.29,-37.71,146
702,0,250,108.86,-29.14,138
703,0,250,109.44,-32.56,142
704,0,250,110.03,-36.97,147
705,0,250,110.63,-32.37,143
706,0,247,111.24,-24.76,136
707,0,250,111.85,-30.15,142
708,0,250,112.48,-26.52,139
709,0,238,113.11,-23.89,137
710,0,242,113.75,-24.25,138
711,0,235,114.40,-23.60,138
712,0,199,115.06,-19.94,135
713,0,192,115.73,-19.27,135
714,0,185,116.41,-18.59,135
715,0,169,117.10,-16.90,134
716,0,172,117.79,-17.21,135
717,0,155,118.49,-15.51,134
718,0,147,119.20,-14.80,134
719,0,160,119.92,-16.08,136
720,0,123,120.65,-12.35,133
721,0,96,121.38,-9.62,131
722,0,88,122.13,-8.87,131
723,0,101,122.88,-10.12,133
724,0,103,123.64,-10.36,134
725,0,85,124.41,-8.59,133
726,0,58,125.19,-5.81,131
727,0,50,125.97,-5.03,131
728,0,62,126.76,-6.24,133
729,0,34,127.56,-3.44,131
730,0,26,128.37,-2.63,131
731,1,0,129.19,0.19,129
732,0,19,130.02,-1.98,132
733,0,11,130.85,-1.15,132
734,16,0,131.69,1.69,130
735,15,0,132.54,1.54,131
736,0,26,133.39,-2.61,136
737,32,0,134.26,3.26,131
738,51,0,135.13,5.13,130
739,50,0,136.00,5.00,131
740,58,0,136.89,5.89,131
741,47,0,137.78,4.78,133
742,86,0,138.69,8.69,130
743,75,0,139.59,7.59,132
744,75,0,140.51,7.51,133
745,84,0,141.43,8.43,133
746,93,0,142.36,9.36,133
747,113,0,143.30,11.30,132
748,112,0,144.25,11.25,133
749,132,0,145.20,13.20,132
750,111,0,146.16,11.16,135
751,161,0,147.13,16.13,131
752,160,0,148.10,16.10,132
753,150,0,149.08,15.08,134
754,140,0,150.07,14.07,136
755,180,0,151.06,18.06,133
756,160,0,152.06,16.06,136
757,170,0,153.07,17.07,136
758,150,0,154.08,15.08,139
759,121,0,155.11,12.11,143
760,171,0,156.13,17.13,139
761,181,0,157.17,18.17,139
762,152,0,158.21,15.21,143
763,132,0,159.26,13.26,146
764,173,0,160.31,17.31,143
765,133,0,161.37,13.37,148
766,154,0,162.44,15.44,147
767,145,0,163.51,14.51,149
768,135,0,164.59,13.59,151
769,146,0,165.67,14.67,151
770,157,0,166.76,15.76,151
771,168,0,167.86,16.86,151
772,169,0,168.97,16.97,152
773,200,0,170.07,20.07,150
774,171,0,171.19,17.19,154
775,183,0,172.31,18.31,154
776,194,0,173.44,19.44,154
777,185,0,174.57,18.57,156
778,187,0,175.71,18.71,157
779,208,0,176.85,20.85,156
780,210,0,178.00,21.00,157
781,221,0,179.16,22.16,157
782,223,0,180.32,22.32,158
783,204,0,181.48,20.48,161
784,216,0,182.65,21.65,161
785,218,0,183.83,21.83,162
786,210,0,185.01,21.01,164
787,191,0,186.20,19.20,167
788,233,0,187.39,23.39,164
789,195,0,188.59,19.59,169
790,157,0,189.79,15.79,174
791,179,0,191.00,18.00,173
792,112,0,192.21,11.21,181
793,124,0,193.42,12.42,181
794,126,0,194.64,12.64,182
795,158,0,195.87,15.87,180
796,161,0,197.10,16.10,181
797,143,0,198.34,14.34,184
798,145,0,199.58,14.58,185
799,178,0,200.82,17.82,183
800,150,0,202.07,15.07,187
801,163,0,203.32,16.32,187
802,185,0,204.58,18.58,186
803,198,0,205.84,19.84,186
804,181,0,207.11,18.11,189
805,173,0,208.37,17.37,191
806,196,0,209.65,19.65,190
807,199,0,210.93,19.93,191
808,192,0,212.21,19.21,193
809,194,0,213.49,19.49,194
810,167,0,214.78,16.78,198
811,190,0,216.07,19.07,197
812,203,0,217.37,20.37,197
813,206,0,218.67,20.67,198
814,199,0,219.97,19.97,200
815,192,0,221.28,19.28,202
816,125,0,222.59,12.59,210
817,209,0,223.91,20.91,203
818,132,0,225.22,13.22,212
819,145,0,226.54,14.54,212
820,178,0,227.87,17.87,210
821,151,0,229.19,15.19,214
822,175,0,230.52,17.52,213
823,168,0,231.86,16.86,215
