-----NEW TEST-------
frequency:    1.777800 Hz
start time    121615 ms
stop time     127239 ms
Sample Prd    2 ms
Number Cylces 10 
N_sample,fluidInVoltage,fluidOutVoltage,pressureCommanded,pressureError,pressure
126,250,0,456.83,117.83,339
127,250,0,459.28,117.28,342
128,250,0,461.66,121.66,340
129,250,0,463.94,122.94,341
130,250,0,466.14,123.14,343
131,250,0,468.26,124.26,344
132,250,0,470.28,125.28,345
133,250,0,472.22,126.22,346
134,250,0,474.06,129.06,345
135,250,0,475.82,127.82,348
136,250,0,477.48,128.48,349
137,250,0,479.05,128.05,351
138,250,0,480.52,129.52,351
139,250,0,481.90,128.90,353
140,250,0,483.19,131.19,352
141,250,0,484.38,132.38,352
142,250,0,485.47,127.47,358
143,250,0,486.46,127.46,359
144,250,0,487.36,131.36,356
145,250,0,488.16,127.16,361
146,250,0,488.86,122.86,366
147,250,0,489.46,131.46,358
148,250,0,489.97,125.97,364
149,250,0,490.37,123.37,367
150,250,0,490.68,123.68,367
151,250,0,490.88,122.88,368
152,250,0,490.98,119.98,371
153,250,0,490.99,119.99,371
154,250,0,490.90,117.90,373
155,250,0,490.70,120.70,370
156,250,0,490.41,118.41,372
157,250,0,490.01,115.01,375
158,250,0,489.52,112.52,377
159,250,0,488.93,115.93,373
160,250,0,488.24,111.24,377
161,250,0,487.45,109.45,378
162,250,0,486.56,109.56,377
163,250,0,485.57,105.57,380
164,250,0,484.49,104.49,380
165,250,0,483.31,99.31,384
166,250,0,482.04,101.04,381
167,250,0,480.67,96.67,384
168,250,0,479.20,93.20,386
169,250,0,477.64,91.64,386
170,250,0,475.99,87.99,388
171,250,0,474.24,83.24,391
172,250,0,472.41,80.41,392
173,250,0,470.48,74.48,396
174,250,0,468.47,72.47,396
175,250,0,466.36,69.36,397
176,250,0,464.17,74.17,390
177,250,0,461.89,63.89,398
178,250,0,459.52,62.52,397
179,250,0,457.08,57.08,400
180,250,0,454.55,52.55,402
181,250,0,451.93,50.93,401
182,250,0,449.24,45.24,404
183,250,0,446.47,42.47,404
184,250,0,443.62,38.62,405
185,250,0,440.69,38.69,402
186,250,0,437.69,34.69,403
187,250,0,434.62,30.62,404
188,250,0,431.47,26.47,405
189,232,0,428.25,23.25,405
190,189,0,424.97,18.97,406
191,136,0,421.62,13.62,408
192,122,0,418.20,12.20,406
193,67,0,414.72,6.72,408
194,21,0,411.18,2.18,409
195,0,34,407.58,-3.42,411
196,0,80,403.92,-8.08,412
197,0,77,400.20,-7.80,408
198,0,135,396.43,-13.57,410
199,0,183,392.61,-18.39,411
200,0,212,388.73,-21.27,410
201,0,250,384.81,-25.19,410
202,0,250,380.84,-25.16,406
203,0,250,376.83,-31.17,408
204,0,250,372.77,-34.23,407
205,0,250,368.67,-37.33,406
206,0,250,364.53,-40.47,405
207,0,250,360.36,-41.64,402
208,0,250,356.15,-49.85,406
209,0,250,351.91,-50.09,402
210,0,250,347.64,-55.36,403
211,0,250,343.34,-58.66,402
212,0,250,339.01,-62.99,402
213,0,250,334.66,-67.34,402
214,0,250,330.29,-67.71,398
215,0,250,325.90,-65.10,391
216,0,250,321.49,-74.51,396
217,0,250,317.07,-74.93,392
218,0,250,312.63,-78.37,391
219,0,250,308.18,-82.82,391
220,0,250,303.73,-84.27,388
221,0,250,299.26,-84.74,384
222,0,250,294.80,-87.20,382
223,0,250,290.33,-92.67,383
224,0,250,285.86,-95.14,381
225,0,250,281.40,-99.60,381
226,0,250,276.93,-102.07,379
227,0,250,272.48,-105.52,378
228,0,250,268.04,-110.96,379
229,0,250,263.60,-111.40,375
230,0,250,259.18,-116.82,376
231,0,250,254.78,-121.22,376
232,0,250,250.39,-124.61,375
233,0,250,246.03,-125.97,372
234,0,250,241.69,-130.31,372
235,0,250,237.37,-131.63,369
236,0,250,233.08,-137.92,371
237,0,250,228.81,-139.19,368
238,0,250,224.58,-145.42,370
239,0,250,220.38,-143.62,364
240,0,250,216.22,-143.78,360
241,0,250,212.10,-153.90,366
242,0,250,208.01,-153.99,362
243,0,250,203.96,-157.04,361
244,0,250,199.96,-156.04,356
245,0,250,196.01,-159.99,356
246,0,250,192.10,-164.90,357
247,0,250,188.24,-167.76,356
248,0,250,184.43,-170.57,355
249,0,250,180.68,-173.32,354
250,0,250,176.98,-174.02,351
251,0,250,173.33,-177.67,351
252,0,250,169.75,-180.25,350
253,0,250,166.23,-184.77,351
254,0,250,162.77,-185.23,348
255,0,250,159.37,-189.63,349
256,0,250,156.04,-191.96,348
257,0,250,152.77,-194.23,347
258,0,250,149.58,-198.42,348
259,0,250,146.45,-199.55,346
260,0,250,143.40,-202.60,346
261,0,250,140.42,-202.58,343
262,0,250,137.52,-204.48,342
263,0,250,134.69,-207.31,342
264,0,250,131.94,-210.06,342
265,0,250,129.28,-213.72,343
266,0,250,126.69,-213.31,340
267,0,250,124.18,-215.82,340
268,0,250,121.76,-216.24,338
269,0,250,119.42,-219.58,339
270,0,250,117.17,-220.83,338
271,0,250,115.00,-223.00,338
272,0,250,112.92,-224.08,337
273,0,250,110.93,-222.07,333
274,0,250,109.03,-226.97,336
275,0,250,107.22,-227.78,335
276,0,250,105.51,-226.49,332
277,0,250,103.88,-228.12,332
278,0,250,102.35,-227.65,330
279,0,250,100.91,-228.09,329
280,0,250,99.57,-227.43,327
281,0,250,98.33,-226.67,325
282,0,250,97.17,-226.83,324
283,0,250,96.12,-224.88,321
284,0,250,95.17,-226.83,322
285,0,250,94.31,-228.69,323
286,0,250,93.55,-225.45,319
287,0,250,92.89,-227.11,320
288,0,250,92.32,-227.68,320
289,0,250,91.86,-226.14,318
290,0,250,91.50,-227.50,319
291,0,250,91.23,-224.77,316
292,0,250,91.07,-223.93,315
293,0,250,91.00,-224.00,315
294,0,250,91.04,-222.96,314
295,0,250,91.17,-219.83,311
296,0,250,91.41,-219.59,311
297,0,250,91.74,-220.26,312
298,0,250,92.17,-220.83,313
299,0,250,92.71,-215.29,308
300,0,250,93.34,-217.66,311
301,0,250,94.07,-214.93,309
302,0,250,94.90,-213.10,308
303,0,250,95.82,-211.18,307
304,0,250,96.85,-209.15,306
305,0,250,97.97,-208.03,306
306,0,250,99.19,-204.81,304
307,0,250,100.50,-198.50,299
308,0,250,101.91,-200.09,302
309,0,250,103.41,-199.59,303
310,0,250,105.01,-195.99,301
311,0,250,106.70,-189.30,296
312,0,250,108.48,-193.52,302
313,0,250,110.35,-189.65,300
314,0,250,112.31,-183.69,296
315,0,250,114.37,-180.63,295
316,0,250,116.51,-174.49,291
317,0,250,118.73,-176.27,295
318,0,250,121.05,-171.95,293
319,0,250,123.44,-165.56,289
320,0,250,125.93,-165.07,291
321,0,250,128.49,-160.51,289
322,0,250,131.14,-155.86,287
323,0,250,133.86,-154.14,288
324,0,250,136.66,-150.34,287
325,0,250,139.54,-147.46,287
326,0,250,142.50,-144.50,287
327,0,250,145.53,-138.47,284
328,0,250,148.63,-136.37,285
329,0,250,151.81,-133.19,285
330,0,250,155.05,-127.95,283
331,0,250,158.36,-123.64,282
332,0,250,161.74,-120.26,282
333,0,250,165.18,-114.82,280
334,0,250,168.69,-111.31,280
335,0,250,172.25,-107.75,280
336,0,250,175.88,-106.12,282
337,0,250,179.56,-99.44,279
338,0,250,183.30,-95.70,279
339,0,250,187.09,-90.91,278
340,0,250,190.94,-88.06,279
341,0,250,194.83,-81.17,276
342,0,250,198.77,-79.23,278
343,0,250,202.76,-74.24,277
344,0,250,206.79,-68.21,275
345,0,250,210.87,-64.13,275
346,0,250,214.98,-59.02,274
347,0,250,219.13,-50.87,270
348,0,250,223.32,-48.68,272
349,0,250,227.54,-37.46,265
350,0,250,231.79,-40.21,272
351,0,250,236.08,-28.92,265
352,0,250,240.39,-29.61,270
353,0,192,244.72,-19.28,264
354,0,149,249.08,-14.92,264
355,0,55,253.46,-5.54,259
356,0,41,257.86,-4.14,262
357,22,0,262.28,2.28,260
358,97,0,266.71,9.71,257
359,121,0,271.15,12.15,259
360,125,0,275.60,12.60,263
361,160,0,280.06,16.06,264
362,250,0,284.52,25.52,259
363,250,0,288.99,31.99,257
364,250,0,293.46,31.46,262
365,250,0,297.93,34.93,263
366,250,0,302.39,31.39,271
367,250,0,306.85,33.85,273
368,250,0,311.30,41.30,270
369,250,0,315.74,44.74,271
370,250,0,320.17,46.17,274
371,250,0,324.58,48.58,276
372,250,0,328.98,50.98,278
373,250,0,333.35,53.35,280
374,250,0,337.71,57.71,280
375,250,0,342.04,63.04,279
376,250,0,346.35,66.35,280
377,250,0,350.63,68.63,282
378,250,0,354.88,71.88,283
379,250,0,359.10,74.10,285
380,250,0,363.29,75.29,288
381,250,0,367.43,77.43,290
382,250,0,371.54,81.54,290
383,250,0,375.61,83.61,292
384,250,0,379.64,89.64,290
385,250,0,383.62,90.62,293
386,250,0,387.56,91.56,296
387,250,0,391.45,95.45,296
388,250,0,395.29,96.29,299
389,250,0,399.08,95.08,304
390,250,0,402.81,98.81,304
391,250,0,406.49,99.49,307
392,250,0,410.11,101.11,309
393,250,0,413.67,103.67,310
394,250,0,417.16,107.16,310
395,250,0,420.60,109.60,311
396,250,0,423.97,112.97,311
397,250,0,427.28,113.28,314
398,250,0,430.51,115.51,315
399,250,0,433.68,116.68,317
400,250,0,436.78,117.78,319
401,250,0,439.80,122.80,317
402,250,0,442.75,122.75,320
403,250,0,445.62,126.62,319
404,250,0,448.42,126.42,322
405,250,0,451.13,123.13,328
406,250,0,453.77,126.77,327
407,250,0,456.33,127.33,329
408,250,0,458.80,124.80,334
409,250,0,461.19,127.19,334
410,250,0,463.49,130.49,333
411,250,0,465.71,129.71,336
412,250,0,467.84,130.84,337
413,250,0,469.89,131.89,338
414,250,0,471.84,133.84,338
415,250,0,473.70,132.70,341
416,250,0,475.48,134.48,341
417,250,0,477.16,133.16,344
418,250,0,478.74,136.74,342
419,250,0,480.24,139.24,341
420,250,0,481.63,134.63,347
421,250,0,482.94,137.94,345
422,250,0,484.15,136.15,348
423,250,0,485.26,138.26,347
424,250,0,486.27,137.27,349
425,250,0,487.19,136.19,351
426,250,0,488.01,137.01,351
427,250,0,488.73,137.73,351
428,250,0,489.35,139.35,350
429,250,0,489.87,136.87,353
430,250,0,490.30,135.30,355
431,250,0,490.62,133.62,357
432,250,0,490.85,134.85,356
433,250,0,490.97,134.97,356
434,250,0,491.00,131.00,360
435,250,0,490.92,125.92,365
436,250,0,490.75,125.75,365
437,250,0,490.47,127.47,363
438,250,0,490.10,123.10,367
439,250,0,489.63,123.63,366
440,250,0,489.05,120.05,369
441,250,0,488.38,117.38,371
442,250,0,487.61,113.61,374
443,250,0,486.74,114.74,372
444,250,0,485.78,110.78,375
445,250,0,484.71,110.71,374
446,250,0,483.55,108.55,375
447,250,0,482.30,105.30,377
448,250,0,480.95,102.95,378
449,250,0,479.50,101.50,378
450,250,0,477.96,100.96,377
451,250,0,476.33,95.33,381
452,250,0,474.60,93.60,381
453,250,0,472.78,90.78,382
454,250,0,470.87,86.87,384
455,250,0,468.88,84.88,384
456,250,0,466.79,80.79,386
457,250,0,464.61,77.61,387
458,250,0,462.35,72.35,390
459,250,0,460.00,67.00,393
460,250,0,457.57,68.57,389
461,250,0,455.06,66.06,389
462,250,0,452.46,61.46,391
463,250,0,449.78,53.78,396
464,250,0,447.03,51.03,396
465,250,0,444.19,48.19,396
466,250,0,441.28,43.28,398
467,250,0,438.30,35.30,403
468,250,0,435.24,33.24,402
469,250,0,432.11,31.11,401
470,239,0,428.90,23.90,405
471,186,0,425.63,18.63,407
472,182,0,422.29,18.29,404
473,138,0,418.89,13.89,405
474,104,0,415.42,10.42,405
475,78,0,411.89,7.89,404
476,43,0,408.30,4.30,404
477,6,0,404.66,0.66,404
478,0,70,400.95,-7.05,408
479,0,108,397.19,-10.81,408
480,0,116,393.38,-11.62,405
481,0,134,389.51,-13.49,403
482,0,214,385.60,-21.40,407
483,0,250,381.64,-25.36,407
484,0,250,377.63,-27.37,405
485,0,250,373.58,-32.42,406
486,0,250,369.49,-36.51,406
487,0,250,365.36,-40.64,406
488,0,250,361.20,-41.80,403
489,0,250,357.00,-43.00,400
490,0,250,352.76,-52.24,405
491,0,250,348.50,-51.50,400
492,0,250,344.20,-51.80,396
493,0,250,339.88,-57.12,397
494,0,250,335.54,-56.46,392
495,0,250,331.17,-67.83,399
496,0,250,326.78,-65.22,392
497,0,250,322.38,-67.62,390
498,0,250,317.95,-71.05,389
499,0,250,313.52,-75.48,389
500,0,250,309.07,-76.93,386
501,0,250,304.62,-80.38,385
502,0,250,300.16,-83.84,384
503,0,250,295.69,-86.31,382
504,0,250,291.22,-91.78,383
505,0,250,286.75,-91.25,378
506,0,250,282.29,-96.71,379
507,0,250,277.83,-99.17,377
508,0,250,273.37,-102.63,376
509,0,250,268.92,-107.08,376
510,0,250,264.49,-111.51,376
511,0,250,260.07,-113.93,374
512,0,250,255.66,-116.34,372
513,0,250,251.27,-119.73,371
514,0,250,246.90,-126.10,373
515,0,250,242.55,-126.45,369
516,0,250,238.23,-129.77,368
517,0,250,233.93,-131.07,365
518,0,250,229.66,-136.34,366
519,0,250,225.43,-142.57,368
520,0,250,221.22,-145.78,367
521,0,250,217.05,-143.95,361
522,0,250,212.92,-149.08,362
523,0,250,208.82,-150.18,359
524,0,250,204.77,-152.23,357
525,0,250,200.76,-157.24,358
526,0,250,196.79,-158.21,355
527,0,250,192.88,-161.12,354
528,0,250,189.01,-162.99,352
529,0,250,185.19,-164.81,350
530,0,250,181.42,-171.58,353
531,0,250,177.71,-172.29,350
532,0,250,174.06,-175.94,350
533,0,250,170.46,-178.54,349
534,0,250,166.93,-180.07,347
535,0,250,163.45,-185.55,349
536,0,250,160.04,-184.96,345
537,0,250,156.70,-189.30,346
538,0,250,153.42,-190.58,344
539,0,250,150.21,-195.79,346
540,0,250,147.07,-194.93,342
541,0,250,144.01,-197.99,342
542,0,250,141.01,-200.99,342
543,0,250,138.09,-202.91,341
544,0,250,135.25,-205.75,341
545,0,250,132.49,-208.51,341
546,0,250,129.80,-210.20,340
547,0,250,127.20,-211.80,339
548,0,250,124.68,-213.32,338
549,0,250,122.24,-216.76,339
550,0,250,119.88,-219.12,339
551,0,250,117.61,-220.39,338
552,0,250,115.43,-219.57,335
553,0,250,113.33,-217.67,331
554,0,250,111.32,-221.68,333
555,0,250,109.40,-219.60,329
556,0,250,107.58,-218.42,326
557,0,250,105.84,-224.16,330
558,0,250,104.20,-222.80,327
559,0,250,102.65,-224.35,327
560,0,250,101.19,-223.81,325
561,0,250,99.83,-225.17,325
562,0,250,98.57,-222.43,321
563,0,250,97.40,-225.60,323
564,0,250,96.32,-223.68,320
565,0,250,95.35,-223.65,319
566,0,250,94.47,-224.53,319
567,0,250,93.69,-225.31,319
568,0,250,93.01,-225.99,319
569,0,250,92.43,-224.57,317
570,0,250,91.94,-223.06,315
571,0,250,91.56,-223.44,315
572,0,250,91.28,-220.72,312
573,0,250,91.09,-221.91,313
574,0,250,91.01,-221.99,313
575,0,250,91.02,-222.98,314
576,0,250,91.14,-216.86,308
577,0,250,91.35,-217.65,309
578,0,250,91.66,-218.34,310
579,0,250,92.08,-215.92,308
580,0,250,92.59,-213.41,306
581,0,250,93.20,-213.80,307
582,0,250,93.91,-211.09,305
583,0,250,94.72,-211.28,306
584,0,250,95.63,-211.37,307
585,0,250,96.64,-206.36,303
586,0,250,97.74,-206.26,304
587,0,250,98.94,-204.06,303
588,0,250,100.23,-196.77,297
589,0,250,101.62,-195.38,297
590,0,250,103.10,-191.90,295
591,0,250,104.68,-187.32,292
592,0,250,106.35,-187.65,294
593,0,250,108.12,-189.88,298
594,0,250,109.97,-180.03,290
595,0,250,111.91,-178.09,290
596,0,250,113.95,-178.05,292
597,0,250,116.07,-173.93,290
598,0,250,118.28,-171.72,290
599,0,250,120.58,-167.42,288
600,0,250,122.96,-167.04,290
601,0,250,125.42,-162.58,288
602,0,250,127.97,-157.03,285
603,0,250,130.60,-155.40,286
604,0,250,133.31,-151.69,285
605,0,250,136.10,-147.90,284
606,0,250,138.96,-144.04,283
607,0,250,141.90,-140.10,282
608,0,250,144.92,-138.08,283
609,0,250,148.01,-131.99,280
610,0,250,151.17,-129.83,281
611,0,250,154.40,-125.60,280
612,0,250,157.69,-123.31,281
613,0,250,161.06,-118.94,280
614,0,250,164.49,-114.51,279
615,0,250,167.98,-111.02,279
616,0,250,171.54,-106.46,278
617,0,250,175.15,-99.85,275
618,0,250,178.82,-96.18,275
619,0,250,182.55,-93.45,276
620,0,250,186.33,-90.67,277
621,0,250,190.16,-85.84,276
622,0,250,194.05,-79.95,274
623,0,250,197.98,-74.02,272
624,0,250,201.96,-72.04,274
625,0,250,205.98,-61.02,267
626,0,250,210.05,-62.95,273
627,0,250,214.15,-52.85,267
628,0,250,218.30,-49.70,268
629,0,250,222.48,-48.52,271
630,0,250,226.69,-39.31,266
631,0,250,230.94,-32.06,263
632,0,250,235.22,-25.78,261
633,0,184,239.52,-18.48,258
634,0,161,243.85,-16.15,260
635,0,137,248.21,-13.79,262
636,0,54,252.58,-5.42,258
637,0,20,256.98,-2.02,259
638,33,0,261.39,3.39,258
639,68,0,265.82,6.82,259
640,82,0,270.26,8.26,262
641,157,0,274.71,15.71,259
642,201,0,279.16,20.16,259
643,250,0,283.63,29.63,254
644,250,0,288.10,29.10,259
645,250,0,292.56,34.56,258
646,250,0,297.03,37.03,260
647,250,0,301.50,35.50,266
648,250,0,305.96,42.96,263
649,250,0,310.41,41.41,269
650,250,0,314.85,42.85,272
651,250,0,319.28,45.28,274
652,250,0,323.70,48.70,275
653,250,0,328.10,53.10,275
654,250,0,332.48,54.48,278
655,250,0,336.84,57.84,279
656,250,0,341.18,60.18,281
657,250,0,345.49,64.49,281
658,250,0,349.78,66.78,283
659,250,0,354.03,71.03,283
660,250,0,358.26,72.26,286
661,250,0,362.45,78.45,284
662,250,0,366.61,80.61,286
663,250,0,370.72,83.72,287
664,250,0,374.80,86.80,288
665,250,0,378.84,87.84,291
666,250,0,382.83,91.83,291
667,250,0,386.78,89.78,297
668,250,0,390.68,96.68,294
669,250,0,394.53,96.53,298
670,250,0,398.32,99.32,299
671,250,0,402.07,99.07,303
672,250,0,405.76,100.76,305
673,250,0,409.39,102.39,307
674,250,0,412.96,103.96,309
675,250,0,416.47,106.47,310
676,250,0,419.92,109.92,310
677,250,0,423.30,110.30,313
678,250,0,426.62,116.62,310
679,250,0,429.87,114.87,315
680,250,0,433.05,117.05,316
681,250,0,436.16,122.16,314
682,250,0,439.20,121.20,318
683,250,0,442.16,124.16,318
684,250,0,445.05,125.05,320
685,250,0,447.86,124.86,323
686,250,0,450.60,128.60,322
687,250,0,453.25,129.25,324
688,250,0,455.82,129.82,326
689,250,0,458.31,127.31,331
690,250,0,460.72,126.72,334
691,250,0,463.04,128.04,335
692,250,0,465.27,131.27,334
693,250,0,467.42,131.42,336
694,250,0,469.48,129.48,340
695,250,0,471.46,132.46,339
696,250,0,473.34,132.34,341
697,250,0,475.13,132.13,343
698,250,0,476.83,135.83,341
699,250,0,478.43,136.43,342
700,250,0,479.94,138.94,341
701,250,0,481.36,137.36,344
702,250,0,482.69,138.69,344
703,250,0,483.91,138.91,345
704,250,0,485.04,138.04,347
705,250,0,486.08,135.08,351
706,250,0,487.01,138.01,349
707,250,0,487.85,136.85,351
708,250,0,488.59,139.59,349
709,250,0,489.24,138.24,351
710,250,0,489.78,137.78,352
711,250,0,490.22,137.22,353
712,250,0,490.57,135.57,355
713,250,0,490.81,134.81,356
714,250,0,490.95,131.95,359
715,250,0,491.00,133.00,358
716,250,0,490.94,131.94,359
717,250,0,490.79,125.79,365
718,250,0,490.54,129.54,361
719,250,0,490.18,125.18,365
720,250,0,489.73,117.73,372
721,250,0,489.18,120.18,369
722,250,0,488.52,118.52,370
723,250,0,487.77,117.77,370
724,250,0,486.92,115.92,371
725,250,0,485.98,110.98,375
726,250,0,484.93,109.93,375
727,250,0,483.79,106.79,377
728,250,0,482.56,104.56,378
729,250,0,481.23,103.23,378
730,250,0,479.80,100.80,379
731,250,0,478.28,99.28,379
732,250,0,476.66,97.66,379
733,250,0,474.95,94.95,380
734,250,0,473.15,90.15,383
735,250,0,471.26,87.26,384
736,250,0,469.28,84.28,385
737,250,0,467.21,83.21,384
738,250,0,465.06,80.06,385
739,250,0,462.81,72.81,390
740,250,0,460.48,70.48,390
741,250,0,458.07,69.07,389
742,250,0,455.57,60.57,395
743,250,0,452.99,56.99,396
744,250,0,450.33,52.33,398
745,250,0,447.58,54.58,393
746,250,0,444.77,45.77,399
747,250,0,441.87,41.87,400
748,250,0,438.90,35.90,403
749,250,0,435.85,33.85,402
750,250,0,432.74,28.74,404
751,250,0,429.55,26.55,403
752,250,0,426.29,25.29,401
753,189,0,422.97,18.97,404
754,145,0,419.58,14.58,405
755,121,0,416.12,12.12,404
756,56,0,412.60,5.60,407
757,30,0,409.03,3.03,406
758,0,6,405.39,-0.61,406
759,0,63,401.70,-6.30,408
760,0,70,397.95,-7.05,405
761,0,118,394.14,-11.86,406
762,0,157,390.29,-15.71,406
763,0,196,386.39,-19.61,406
764,0,245,382.43,-24.57,407
765,0,250,378.44,-28.56,407
766,0,250,374.40,-29.60,404
767,0,250,370.31,-35.69,406
768,0,250,366.19,-39.81,406
769,0,250,362.03,-39.97,402
770,0,250,357.84,-43.16,401
771,0,250,353.61,-51.39,405
772,0,250,349.35,-51.65,401
773,0,250,345.06,-54.94,400
774,0,250,340.75,-57.25,398
775,0,250,336.41,-58.59,395
776,0,250,332.04,-65.96,398
777,0,250,327.66,-67.34,395
778,0,250,323.26,-66.74,390
779,0,250,318.84,-66.16,385
780,0,250,314.41,-75.59,390
781,0,250,309.96,-77.04,387
782,0,250,305.51,-77.49,383
783,0,250,301.05,-81.95,383
784,0,250,296.59,-84.41,381
785,0,250,292.12,-87.88,380
786,0,250,287.65,-90.35,378
787,0,250,283.18,-96.82,380
788,0,250,278.72,-98.28,377
789,0,250,274.26,-101.74,376
790,0,250,269.81,-106.19,376
791,0,250,265.37,-110.63,376
792,0,250,260.95,-114.05,375
793,0,250,256.54,-115.46,372
794,0,250,252.15,-118.85,371
795,0,250,247.77,-119.23,367
796,0,250,243.42,-125.58,369
797,0,250,239.09,-131.91,371
798,0,250,234.79,-130.21,365
799,0,250,230.52,-135.48,366
800,0,250,226.27,-137.73,364
801,0,250,222.06,-141.94,364
802,0,250,217.88,-143.12,361
803,0,250,213.74,-148.26,362
804,0,250,209.64,-151.36,361
805,0,250,205.58,-153.42,359
806,0,250,201.56,-156.44,358
807,0,250,197.58,-154.42,352
808,0,250,193.66,-159.34,353
809,0,250,189.78,-162.22,352
810,0,250,185.95,-166.05,352
811,0,250,182.17,-170.83,353
812,0,250,178.45,-172.55,351
813,0,250,174.78,-173.22,348
814,0,250,171.18,-175.82,347
815,0,250,167.63,-179.37,347
816,0,250,164.14,-183.86,348
817,0,250,160.72,-182.28,343
818,0,250,157.36,-190.64,348
819,0,250,154.07,-189.93,344
820,0,250,150.85,-190.15,341
821,0,250,147.70,-196.30,344
822,0,250,144.61,-197.39,342
823,0,250,141.61,-201.39,343
824,0,250,138.67,-204.33,343
825,0,250,135.81,-203.19,339
826,0,250,133.03,-203.97,337
827,0,250,130.33,-209.67,340
828,0,250,127.71,-210.29,338
829,0,250,125.17,-214.83,340
830,0,250,122.72,-213.28,336
831,0,250,120.34,-214.66,335
832,0,250,118.06,-214.94,333
833,0,250,115.86,-218.14,334
834,0,250,113.74,-221.26,335
835,0,250,111.72,-220.28,332
836,0,250,109.78,-216.22,326
837,0,250,107.94,-219.06,327
838,0,250,106.18,-224.82,331
839,0,250,104.52,-222.48,327
